Sample_ID	ClientName	SampleNumber	date_sampled	sample_matrix	technology	projectName	SampleName	LocationLat	LocationLon	LocationName	projectLink	AlternateName
3553	FSES Laboratory	A230806	3/17/23 10:30	PSD-Air	LDPE	St. Helens Air 2021-2023	SH003_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3550	FSES Laboratory	A230808	3/17/23 10:30	PSD-Air	LDPE	St. Helens Air 2021-2023	SH004_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3488	FSES Laboratory	A230810	3/17/23 9:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH005_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3554	FSES Laboratory	A230812	3/17/23 19:22	PSD-Air	LDPE	St. Helens Air 2021-2023	SH006_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3452	FSES Laboratory	A230814	3/14/23 0:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH007_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3580	FSES Laboratory	A230815	3/17/23 10:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH008_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3533	FSES Laboratory	A230817	3/17/23 17:30	PSD-Air	LDPE	St. Helens Air 2021-2023	SH009_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3543	FSES Laboratory	A230819	3/17/23 16:40	PSD-Air	LDPE	St. Helens Air 2021-2023	SH010_A_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3420	FSES Laboratory	A230834	3/17/23 17:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SHS_O_06	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3537	FSES Laboratory	A231032	4/14/23 9:45	PSD-Air	LDPE	St. Helens Air 2021-2023	C_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3476	FSES Laboratory	A231033	4/14/23 9:48	PSD-Air	LDPE	St. Helens Air 2021-2023	NW10_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3585	FSES Laboratory	A231035	4/14/23 9:43	PSD-Air	LDPE	St. Helens Air 2021-2023	SW10_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3589	FSES Laboratory	A231037	4/14/23 10:27	PSD-Air	LDPE	St. Helens Air 2021-2023	MP_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3446	FSES Laboratory	A231038	4/14/23 10:14	PSD-Air	LDPE	St. Helens Air 2021-2023	RC_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3444	FSES Laboratory	A231039	4/14/23 11:06	PSD-Air	LDPE	St. Helens Air 2021-2023	EO_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3542	FSES Laboratory	A231040	4/14/23 10:40	PSD-Air	LDPE	St. Helens Air 2021-2023	L_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3439	FSES Laboratory	A231041	4/14/23 10:55	PSD-Air	LDPE	St. Helens Air 2021-2023	SMS_O_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3468	FSES Laboratory	A231042	4/13/23 16:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SMS_I_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3583	FSES Laboratory	A231105	4/14/23 17:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SHS_O_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3443	FSES Laboratory	A231106	4/14/23 20:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH019_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3437	FSES Laboratory	A231108	4/14/23 15:15	PSD-Air	LDPE	St. Helens Air 2021-2023	SH020_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3421	FSES Laboratory	A231110	4/14/23 12:27	PSD-Air	LDPE	St. Helens Air 2021-2023	SH021_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3519	FSES Laboratory	A231112	4/14/23 14:05	PSD-Air	LDPE	St. Helens Air 2021-2023	SH024_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3532	FSES Laboratory	A231114	4/14/23 5:45	PSD-Air	LDPE	St. Helens Air 2021-2023	SH025_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3546	FSES Laboratory	A231116	4/14/23 17:20	PSD-Air	LDPE	St. Helens Air 2021-2023	SH026_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3518	FSES Laboratory	A231118	4/14/23 21:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH027_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3565	FSES Laboratory	A231128	4/14/23 14:30	PSD-Air	LDPE	St. Helens Air 2021-2023	SH035_A_07	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3467	FSES Laboratory	A231286	5/19/23 9:47	PSD-Air	LDPE	St. Helens Air 2021-2023	C_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3503	FSES Laboratory	A231287	5/19/23 9:40	PSD-Air	LDPE	St. Helens Air 2021-2023	NW10_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3477	FSES Laboratory	A231288	5/19/23 9:57	PSD-Air	LDPE	St. Helens Air 2021-2023	SW10_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3545	FSES Laboratory	A231289	5/19/23 10:22	PSD-Air	LDPE	St. Helens Air 2021-2023	RC_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3413	FSES Laboratory	A231290	5/19/23 10:35	PSD-Air	LDPE	St. Helens Air 2021-2023	MP_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3551	FSES Laboratory	A231291	5/19/23 10:50	PSD-Air	LDPE	St. Helens Air 2021-2023	L_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3506	FSES Laboratory	A231292	5/19/23 11:15	PSD-Air	LDPE	St. Helens Air 2021-2023	SMS_O_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3495	FSES Laboratory	A231293	5/19/23 11:24	PSD-Air	LDPE	St. Helens Air 2021-2023	EO_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3538	FSES Laboratory	A231492	5/19/23 7:30	PSD-Air	LDPE	St. Helens Air 2021-2023	SH001_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3517	FSES Laboratory	A231494	5/19/23 9:30	PSD-Air	LDPE	St. Helens Air 2021-2023	SH003_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3573	FSES Laboratory	A231496	5/19/23 7:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH004_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3586	FSES Laboratory	A231498	5/20/23 19:25	PSD-Air	LDPE	St. Helens Air 2021-2023	SH005_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3453	FSES Laboratory	A231500	5/19/23 6:30	PSD-Air	LDPE	St. Helens Air 2021-2023	SH006_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3577	FSES Laboratory	A231502	5/19/23 14:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH007_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3411	FSES Laboratory	A231504	5/19/23 7:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH008_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3574	FSES Laboratory	A231506	5/19/23 8:45	PSD-Air	LDPE	St. Helens Air 2021-2023	SH009_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3455	FSES Laboratory	A231508	5/19/23 9:45	PSD-Air	LDPE	St. Helens Air 2021-2023	SH010_A_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3525	FSES Laboratory	A231523	5/19/23 8:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SHS_O_08	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3499	FSES Laboratory	A231631	6/16/23 8:32	PSD-Air	LDPE	St. Helens Air 2021-2023	C_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3508	FSES Laboratory	A231632	6/16/23 8:28	PSD-Air	LDPE	St. Helens Air 2021-2023	NW10_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3426	FSES Laboratory	A231634	6/16/23 8:24	PSD-Air	LDPE	St. Helens Air 2021-2023	SW10_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3563	FSES Laboratory	A231636	6/16/23 10:51	PSD-Air	LDPE	St. Helens Air 2021-2023	L_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3540	FSES Laboratory	A231637	6/16/23 9:07	PSD-Air	LDPE	St. Helens Air 2021-2023	RC_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3471	FSES Laboratory	A231638	6/16/23 9:20	PSD-Air	LDPE	St. Helens Air 2021-2023	MP_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3449	FSES Laboratory	A231639	6/16/23 10:11	PSD-Air	LDPE	St. Helens Air 2021-2023	EO_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3515	FSES Laboratory	A231640	6/16/23 10:01	PSD-Air	LDPE	St. Helens Air 2021-2023	SMS_O_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3480	FSES Laboratory	A231641	6/16/23 9:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SHS_O_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3440	FSES Laboratory	A231642	6/16/23 8:10	PSD-Air	LDPE	St. Helens Air 2021-2023	SMS_I_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3441	FSES Laboratory	A231643	6/16/23 8:36	PSD-Air	LDPE	St. Helens Air 2021-2023	SH002_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3409	FSES Laboratory	A231646	6/16/23 7:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH019_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3412	FSES Laboratory	A231648	6/16/23 6:45	PSD-Air	LDPE	St. Helens Air 2021-2023	SH020_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3447	FSES Laboratory	A231650	6/16/23 7:16	PSD-Air	LDPE	St. Helens Air 2021-2023	SH021_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3504	FSES Laboratory	A231652	6/16/23 9:14	PSD-Air	LDPE	St. Helens Air 2021-2023	SH024_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3460	FSES Laboratory	A231654	6/16/23 5:40	PSD-Air	LDPE	St. Helens Air 2021-2023	SH025_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3442	FSES Laboratory	A231656	6/16/23 8:56	PSD-Air	LDPE	St. Helens Air 2021-2023	SH026_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3558	FSES Laboratory	A231658	6/16/23 22:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH027_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3544	FSES Laboratory	A231663	6/16/23 11:00	PSD-Air	LDPE	St. Helens Air 2021-2023	SH035_A_09	45.8599558	-122.8209145	St. Helens, OR	https://superfund.oregonstate.edu/community-topics/st-helens-air-quality	NULL
3332	FSES Laboratory	A181010	9/29/18 13:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	La Pine, OR Outdoor:01	43.6704	-121.5036	La Pine, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	La Pine, OR
3334	FSES Laboratory	A181011	9/29/18 13:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	La Pine, OR Indoor:01	43.6704	-121.5036	La Pine, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	La Pine, OR
3335	FSES Laboratory	A181014	9/30/18 11:32	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Newport, OR Indoor:01	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
3336	FSES Laboratory	A181015	9/30/18 11:38	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Newport, OR Outdoor 1:01	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
3337	FSES Laboratory	A181016	9/30/18 11:39	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Newport, OR Outdoor 2:01	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
3333	FSES Laboratory	A181017	9/30/18 11:43	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Newport, OR Outdoor 3:01	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
3338	FSES Laboratory	A181036	9/27/18 17:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Alturas, CA Indoor:01	41.4871	-120.5425	Alturas, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Alturas, CA
3340	FSES Laboratory	A181037	9/27/18 17:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Alturas, CA Outdoor:01	41.4871	-120.5425	Alturas, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Alturas, CA
3339	FSES Laboratory	A181038	9/28/18 8:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Cobb, CA Indoor:01	38.8335	-122.721	Cobb, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cobb, CA
3342	FSES Laboratory	A181039	9/28/18 8:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Cobb, CA Outdoor:01	38.8335	-122.721	Cobb, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cobb, CA
3341	FSES Laboratory	A181043	9/30/18 22:50	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Seattle, WA Indoor:01	47.6062	-122.3321	Seattle, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Seattle, WA
3343	FSES Laboratory	A181044	9/30/18 23:05	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Seattle, WA Outdoor:01	47.6062	-122.3321	Seattle, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Seattle, WA
3344	FSES Laboratory	A181045	9/25/18 11:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	McCall, ID Indoor	44.9062	-116.1171	McCall, ID	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	McCall, ID
3346	FSES Laboratory	A181046	9/25/18 11:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	McCall, ID Outdoor	44.9062	-116.1171	McCall, ID	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	McCall, ID
3345	FSES Laboratory	A181055	10/11/18 17:59	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Cascade Locks, OR Indoor	45.6698	-121.8906	Cascade Locks, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cascade Locks, OR
3348	FSES Laboratory	A181056	10/11/18 17:50	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Cascade Locks, OR Outdoor	45.6698	-121.8906	Cascade Locks, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cascade Locks, OR
3347	FSES Laboratory	A181058	10/13/18 15:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Prineville, OR Indoor:01	44.2998	-120.8345	Prineville, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Prineville, OR
3349	FSES Laboratory	A181059	10/13/18 15:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Prineville, OR Outdoor:01	44.2998	-120.8345	Prineville, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Prineville, OR
3351	FSES Laboratory	A181063	9/29/18 9:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Richland, WA Indoor:01	46.2804	-119.2752	Richland, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Richland, WA
3350	FSES Laboratory	A181064	9/29/18 9:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Richland, WA Outdoor:01	46.2804	-119.2752	Richland, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Richland, WA
3352	FSES Laboratory	A181219	10/23/18 14:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Corvallis, OR Indoor:01	44.5646	-123.262	Corvallis, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Corvallis, OR
3353	FSES Laboratory	A181220	10/23/18 14:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Corvallis, OR Outdoor:01	44.5646	-123.262	Corvallis, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Corvallis, OR
3354	FSES Laboratory	A181232	10/1/18 17:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Sandpoint, ID Outdoor:01	48.2766	-116.5535	Sandpoint, ID	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Sandpoint, ID
3355	FSES Laboratory	A181233	10/1/18 17:00	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Sandpoint, ID Indoor:01	48.2766	-116.5535	Sandpoint, ID	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Sandpoint, ID
3356	FSES Laboratory	A181284	10/20/18 8:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Portland, OR Indoor:01	45.5152	-122.6784	Portland, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Portland, OR
3357	FSES Laboratory	A181285	10/20/18 8:30	PSD-Air	LDPE	Forest Fire Citizen Science 2018 (Pilot)	Portland, OR Outdoor:01	45.5152	-122.6784	Portland, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Portland, OR
3358	FSES Laboratory	A191582	9/26/19 21:40	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Seattle, WA Outdoor:02	47.6062	-122.3321	Seattle, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Seattle, WA
3360	FSES Laboratory	A191583	9/26/19 21:30	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Seattle, WA Indoor:02	47.6062	-122.3321	Seattle, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Seattle, WA
3359	FSES Laboratory	A191584	9/6/19 13:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Houston, TX Indoor	29.7604	-95.3698	Houston, TX	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Houston, TX
3362	FSES Laboratory	A191585	9/6/19 13:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Houston, TX Outdoor	29.7604	-95.3698	Houston, TX	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Houston, TX
3361	FSES Laboratory	A191586	9/7/19 12:30	PSD-Air	LDPE	Indoor Outdoor Air Quality	Canton, OH Indoor	40.7989	-81.3784	Canton, OH	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Canton, OH
3363	FSES Laboratory	A191587	9/7/19 12:30	PSD-Air	LDPE	Indoor Outdoor Air Quality	Canton, OH Outdoor	40.7989	-81.3784	Canton, OH	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Canton, OH
3365	FSES Laboratory	A191588	9/7/19 9:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Rapid City, SD Indoor	44.0805	-103.231	Rapid City, SD	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Rapid City, SD
3364	FSES Laboratory	A191589	9/7/19 9:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Rapid City, SD Outdoor	44.0805	-103.231	Rapid City, SD	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Rapid City, SD
3367	FSES Laboratory	A191590	9/7/19 19:05	PSD-Air	LDPE	Indoor Outdoor Air Quality	Lincoln, NE Indoor	40.8136	-96.7026	Lincoln, NE	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Lincoln, NE
3366	FSES Laboratory	A191591	9/7/19 19:05	PSD-Air	LDPE	Indoor Outdoor Air Quality	Lincoln, NE Outdoor	40.8136	-96.7026	Lincoln, NE	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Lincoln, NE
3368	FSES Laboratory	A191592	9/6/19 16:02	PSD-Air	LDPE	Indoor Outdoor Air Quality	Las Vegas, NV Indoor	36.1699	-115.1398	Las Vegas, NV	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Las Vegas, NV
3370	FSES Laboratory	A191593	9/6/19 16:02	PSD-Air	LDPE	Indoor Outdoor Air Quality	Las Vegas, NV Outdoor	36.1699	-115.1398	Las Vegas, NV	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Las Vegas, NV
3369	FSES Laboratory	A191594	10/2/19 19:30	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Cobb, CA Indoor:02	38.8335	-122.721	Cobb, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cobb, CA
3371	FSES Laboratory	A191595	10/2/19 19:10	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Cobb, CA Outdoor:02	38.8335	-122.721	Cobb, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cobb, CA
3373	FSES Laboratory	A191597	10/2/19 9:35	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	La Pine, OR Indoor:02	43.6704	-121.5036	La Pine, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	La Pine, OR
3372	FSES Laboratory	A191598	10/2/19 9:45	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	La Pine, OR Outdoor:02	43.6704	-121.5036	La Pine, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	La Pine, OR
3375	FSES Laboratory	A191599	9/26/19 7:58	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Carson, WA Indoor	45.7256	-121.8188	Carson, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Carson, WA
3374	FSES Laboratory	A191600	9/26/19 7:58	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Carson, WA Outdoor	45.7256	-121.8188	Carson, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Carson, WA
3376	FSES Laboratory	A191619	9/10/19 14:15	PSD-Air	LDPE	Indoor Outdoor Air Quality	Boulder, CO Indoor	40.015	-105.2705	Boulder, CO	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Boulder, CO
3378	FSES Laboratory	A191620	9/10/19 14:15	PSD-Air	LDPE	Indoor Outdoor Air Quality	Boulder, CO Outdoor	40.015	-105.2705	Boulder, CO	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Boulder, CO
3377	FSES Laboratory	A191621	9/10/19 8:14	PSD-Air	LDPE	Indoor Outdoor Air Quality	Macungie, PA Indoor	40.5159	-75.5552	Macungie, PA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Macungie, PA
3379	FSES Laboratory	A191622	9/10/19 8:14	PSD-Air	LDPE	Indoor Outdoor Air Quality	Macungie, PA Outdoor	40.5159	-75.5552	Macungie, PA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Macungie, PA
3381	FSES Laboratory	A191623	10/3/19 19:56	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Newport, OR Indoor:02	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
3380	FSES Laboratory	A191624	10/3/19 19:45	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Newport, OR Outdoor 1:02	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
3383	FSES Laboratory	A191625	10/3/19 19:49	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Newport, OR Outdoor 2:02	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
