chemical.id,endpoint,ids,num.conc,flag,spearman,run.ttest,ttest.pval
65,AUC4,65 AUC4,6,1,-0.7142857142857143,False,
65,MOV1,65 MOV1,6,1,-0.13522468075656266,False,
65,MOV2,65 MOV2,6,4,0.7142857142857143,True,0.6864228692054348
65,MOV3,65 MOV3,6,1,0.057977103565244846,False,
65,MOV4,65 MOV4,6,4,0.44136741475237473,True,1.0
66,AUC1,66 AUC1,6,4,0.50709255283711,True,0.37523842838880633
66,AUC2,66 AUC2,6,4,0.50709255283711,True,0.37523842838880633
66,AUC3,66 AUC3,6,4,0.50709255283711,True,0.37574991369571414
66,AUC4,66 AUC4,6,4,0.50709255283711,True,0.37976613680285326
66,MOV1,66 MOV1,6,1,-0.7356123579206245,False,
66,MOV2,66 MOV2,6,4,0.3768511731740915,True,0.5964759491083758
66,MOV3,66 MOV3,6,1,-0.030358837035945812,False,
66,MOV4,66 MOV4,6,1,-0.9710083124552245,False,
67,AUC1,67 AUC1,6,1,-0.5296408977028497,False,
67,AUC2,67 AUC2,6,4,0.5590653920196746,True,0.3584563446229642
67,AUC3,67 AUC3,6,1,0.02857142857142857,False,
67,AUC4,67 AUC4,6,2,0.9856107606091623,False,
67,MOV1,67 MOV1,6,4,0.753702346348183,True,0.7852726712287156
67,MOV2,67 MOV2,6,4,0.3768511731740915,True,0.8884036444562605
67,MOV3,67 MOV3,6,1,-0.9276336570439175,False,
67,MOV4,67 MOV4,6,1,-0.08696565534786727,False,
69,AUC1,69 AUC1,6,1,-0.34786262139146906,False,
69,AUC2,69 AUC2,6,1,-0.37142857142857144,False,
69,AUC3,69 AUC3,6,1,-0.6667366910003157,False,
69,AUC4,69 AUC4,6,1,0.057977103565244846,False,
69,MOV1,69 MOV1,6,1,-0.08696565534786727,False,
69,MOV2,69 MOV2,6,2,0.8406680016960503,False,
69,MOV3,69 MOV3,6,1,0.028988551782622423,False,
69,MOV4,69 MOV4,6,1,-0.5217939320872036,False,
70,AUC1,70 AUC1,6,4,0.6546536707079772,True,0.373900966300059
70,AUC2,70 AUC2,6,4,0.6546536707079772,True,0.373900966300059
70,AUC3,70 AUC3,6,4,0.6546536707079772,True,0.373900966300059
70,AUC4,70 AUC4,6,4,0.6546536707079772,True,0.373900966300059
70,MOV1,70 MOV1,6,4,0.6957252427829381,True,0.5102492390442803
70,MOV2,70 MOV2,6,4,0.6179143806533246,True,0.6884570897760041
70,MOV3,70 MOV3,6,1,-0.11595420713048969,False,
70,MOV4,70 MOV4,6,1,-0.17393131069573453,False,
129,AUC1,129 AUC1,6,2,1.0,False,
129,AUC2,129 AUC2,6,1,-0.2125118592516207,False,
129,AUC3,129 AUC3,6,1,-0.2571428571428571,False,
129,AUC4,129 AUC4,6,4,0.4707919090691997,True,0.634027161196277
129,MOV1,129 MOV1,6,1,-0.8116794499134278,False,
129,MOV2,129 MOV2,6,1,-0.7944613465542745,False,
129,MOV3,129 MOV3,6,1,-0.6982532518267537,False,
129,MOV4,129 MOV4,6,1,-0.6982532518267537,False,
155,AUC1,155 AUC1,6,4,0.3825184261187248,True,0.46146204521660017
155,AUC2,155 AUC2,6,4,0.6667366910003157,True,0.6973848372768224
155,AUC3,155 AUC3,6,4,0.6957252427829381,True,0.8355226859977891
155,AUC4,155 AUC4,6,1,0.028988551782622423,False,
155,MOV1,155 MOV1,6,1,-0.7944613465542745,False,
155,MOV2,155 MOV2,6,1,-0.6377481392176932,False,
155,MOV3,155 MOV3,6,1,-0.49280538030458115,False,
155,MOV4,155 MOV4,6,1,0.029424494316824982,False,
220,AUC1,220 AUC1,8,1,0.1473085848420709,False,
220,AUC2,220 AUC2,8,1,-0.37352108685170693,False,
220,AUC3,220 AUC3,8,1,-0.07142857142857142,False,
220,AUC4,220 AUC4,8,4,0.4071929290505081,True,0.6374447803874423
220,MOV1,220 MOV1,8,1,-0.7412493166611013,False,
220,MOV2,220 MOV2,8,1,-0.7319250547113999,False,
220,MOV3,220 MOV3,8,1,0.1964114464560945,False,
220,MOV4,220 MOV4,8,1,-0.8347486474384017,False,
227,AUC1,227 AUC1,6,1,-0.8116794499134278,False,
227,AUC2,227 AUC2,6,1,-0.9276336570439175,False,
227,AUC3,227 AUC3,6,1,-0.9276336570439175,False,
227,AUC4,227 AUC4,6,1,-0.3142857142857143,False,
227,MOV1,227 MOV1,6,1,-0.8804062740424285,False,
227,MOV2,227 MOV2,6,1,-0.8804062740424285,False,
227,MOV3,227 MOV3,6,1,-0.8804062740424285,False,
227,MOV4,227 MOV4,6,1,-0.7775419143502352,False,
234,AUC1,234 AUC1,8,4,0.5773502691896257,True,0.35591768374958205
234,AUC2,234 AUC2,8,4,0.5773502691896257,True,0.35591768374958205
234,AUC3,234 AUC3,8,4,0.30037570459305535,True,0.3917469953381019
234,AUC4,234 AUC4,8,4,0.4147575310031266,True,0.44806493148781557
234,MOV1,234 MOV1,8,1,-0.06024533658898498,False,
234,MOV2,234 MOV2,8,1,-0.10778636357219332,False,
234,MOV3,234 MOV3,8,1,-0.22096287726310634,False,
234,MOV4,234 MOV4,8,4,0.48492864496887195,True,0.6085028091894831
246,AUC1,246 AUC1,6,1,-0.2571428571428571,False,
246,AUC2,246 AUC2,6,1,-0.14285714285714285,False,
246,AUC3,246 AUC3,6,1,-0.753702346348183,False,
246,AUC4,246 AUC4,6,1,-0.1765469659009499,False,
246,MOV1,246 MOV1,6,1,-0.17393131069573453,False,
246,MOV2,246 MOV2,6,1,0.1765469659009499,False,
246,MOV3,246 MOV3,6,1,0.028988551782622423,False,
246,MOV4,246 MOV4,6,1,-0.11595420713048969,False,
247,AUC1,247 AUC1,6,1,-0.9411239481143202,False,
247,AUC2,247 AUC2,6,1,-0.9258200997725515,False,
247,AUC3,247 AUC3,6,1,-0.8804062740424285,False,
247,AUC4,247 AUC4,6,1,-0.8804062740424285,False,
247,MOV1,247 MOV1,6,1,-0.9856107606091623,False,
247,MOV2,247 MOV2,6,1,-0.9258200997725515,False,
247,MOV3,247 MOV3,6,1,-0.8116794499134278,False,
247,MOV4,247 MOV4,6,1,-0.7944613465542745,False,
248,AUC1,248 AUC1,6,4,0.6546536707079772,True,0.373900966300059
248,AUC2,248 AUC2,6,4,0.6546536707079772,True,0.373900966300059
248,AUC3,248 AUC3,6,4,0.6546536707079772,True,0.373900966300059
248,AUC4,248 AUC4,6,4,0.6546536707079772,True,0.373900966300059
248,MOV1,248 MOV1,6,1,-0.9411239481143202,False,
248,MOV2,248 MOV2,6,1,-0.8804062740424285,False,
248,MOV3,248 MOV3,6,1,-0.8783100656536799,False,
248,MOV4,248 MOV4,6,1,-0.7406560798180413,False,
250,AUC1,250 AUC1,6,1,0.02857142857142857,False,
250,AUC2,250 AUC2,6,1,0.08571428571428572,False,
250,AUC3,250 AUC3,6,4,0.753702346348183,True,0.7866344913759433
250,AUC4,250 AUC4,6,2,0.8116794499134278,False,
250,MOV1,250 MOV1,6,4,0.34786262139146906,True,0.8618504215196818
250,MOV2,250 MOV2,6,1,0.057977103565244846,False,
250,MOV3,250 MOV3,6,2,0.8285714285714286,False,
250,MOV4,250 MOV4,6,1,-0.7061878636037996,False,
251,AUC1,251 AUC1,6,1,0.0,False,
251,AUC2,251 AUC2,6,1,-0.2571428571428571,False,
251,AUC3,251 AUC3,6,1,-0.08827348295047495,False,
251,AUC4,251 AUC4,6,1,0.057977103565244846,False,
251,MOV1,251 MOV1,6,1,-0.23190841426097938,False,
251,MOV2,251 MOV2,6,4,0.26482044885142486,True,0.89540580448719
251,MOV3,251 MOV3,6,4,0.5296408977028497,True,0.6213082950374971
251,MOV4,251 MOV4,6,4,0.6473388749701496,True,0.6071675777128371
252,AUC1,252 AUC1,6,1,-0.08571428571428572,False,
252,AUC2,252 AUC2,6,1,-0.057977103565244846,False,
252,AUC3,252 AUC3,6,1,-0.057977103565244846,False,
252,AUC4,252 AUC4,6,1,-0.057977103565244846,False,
252,MOV1,252 MOV1,6,1,-0.4058397249567139,False,
252,MOV2,252 MOV2,6,1,-0.08827348295047495,False,
252,MOV3,252 MOV3,6,1,-0.3142857142857143,False,
252,MOV4,252 MOV4,6,1,-0.898645105261295,False,
275,AUC1,275 AUC1,8,4,0.6587325492402599,True,0.6801383015910456
275,AUC2,275 AUC2,8,4,0.4790505047653036,True,0.9282989188494608
275,AUC3,275 AUC3,8,4,0.4790505047653036,True,0.6405481856272481
275,AUC4,275 AUC4,8,4,0.21557272714438663,True,0.7194533924875963
275,MOV1,275 MOV1,8,1,-0.5435828322181409,False,
275,MOV2,275 MOV2,8,1,-0.7406736941462556,False,
275,MOV3,275 MOV3,8,4,0.4433944513137059,True,1.0
275,MOV4,275 MOV4,8,1,0.09639253854237598,False,
280,AUC1,280 AUC1,8,4,0.23323859266661223,True,0.7524094326408
280,AUC2,280 AUC2,8,1,-0.15760180961488338,False,
280,AUC3,280 AUC3,8,1,-0.1317388888104585,False,
280,AUC4,280 AUC4,8,4,0.4940117600296769,True,0.6202199660794112
280,MOV1,280 MOV1,8,1,-0.7412493166611013,False,
280,MOV2,280 MOV2,8,1,-0.9265616458263766,False,
280,MOV3,280 MOV3,8,1,-0.45363235436327737,False,
280,MOV4,280 MOV4,8,2,0.9452300860699548,False,
281,AUC1,281 AUC1,10,1,-0.4846990641204806,False,
281,AUC2,281 AUC2,10,4,0.32317673965912525,True,0.47733254565752226
281,AUC3,281 AUC3,10,1,0.16413449679361744,False,
281,AUC4,281 AUC4,10,1,0.04268372033233729,False,
281,MOV1,281 MOV1,10,4,0.6463534793182505,True,0.8608147813078986
281,MOV2,281 MOV2,10,4,0.7038243972478043,True,0.5795840000000001
281,MOV3,281 MOV3,10,4,0.3865321650581048,True,0.5529276708997024
281,MOV4,281 MOV4,10,1,0.14290125328865674,False,
283,AUC1,283 AUC1,8,4,0.7488186396138604,True,0.8020483181424377
283,AUC2,283 AUC2,8,2,0.8313856449279928,False,
283,AUC3,283 AUC3,8,4,0.6586944440522925,True,0.9497868042007303
283,AUC4,283 AUC4,8,4,0.7784570702436183,True,0.5627644960417665
283,MOV1,283 MOV1,8,1,-0.8916309815169777,False,
283,MOV2,283 MOV2,8,1,-0.8193365776101958,False,
283,MOV3,283 MOV3,8,1,-0.5904042985720529,False,
283,MOV4,283 MOV4,8,1,-0.8675328468813838,False,
285,AUC1,285 AUC1,6,1,0.057977103565244846,False,
285,AUC2,285 AUC2,6,4,0.34786262139146906,True,0.8767710687880879
285,AUC3,285 AUC3,6,4,0.2,True,0.8223220399760016
285,AUC4,285 AUC4,6,4,0.4857142857142857,True,0.48296311543288883
285,MOV1,285 MOV1,6,4,0.7714285714285715,True,0.4953543088910324
285,MOV2,285 MOV2,6,1,-0.14494275891311212,False,
285,MOV3,285 MOV3,6,1,-0.44136741475237473,False,
285,MOV4,285 MOV4,6,4,0.41194292043554975,True,0.6355287029763259
286,AUC1,286 AUC1,6,1,-0.49280538030458115,False,
286,AUC2,286 AUC2,6,1,-0.14285714285714285,False,
286,AUC3,286 AUC3,6,1,-0.5002164033860247,False,
286,AUC4,286 AUC4,6,1,0.057977103565244846,False,
286,MOV1,286 MOV1,6,4,0.28988551782622424,True,0.8275647196020317
286,MOV2,286 MOV2,6,4,0.6957252427829381,True,0.5756683403592877
286,MOV3,286 MOV3,6,4,0.50709255283711,True,0.44561438824861255
286,MOV4,286 MOV4,6,4,0.5884898863364997,True,0.4050233143090605
295,AUC1,295 AUC1,6,4,0.6473388749701496,True,0.6033784695613887
295,AUC2,295 AUC2,6,1,-0.02857142857142857,False,
295,AUC3,295 AUC3,6,1,0.14285714285714285,False,
