chemical.id,conc,endpoint,num.tot,num.nonna,num.affected
53,0,MOV1,32,32,4
53,1,MOV1,32,32,8
53,5,MOV1,32,32,6
53,11.2,MOV1,32,32,4
53,35.6,MOV1,32,32,6
53,50,MOV1,32,32,7
54,0,MOV1,32,32,1
54,0.1,MOV1,32,32,3
54,0.5,MOV1,32,32,5
54,1.12,MOV1,32,32,8
54,3.56,MOV1,32,32,2
54,5,MOV1,32,32,3
56,0,MOV1,32,32,11
56,1,MOV1,32,32,19
56,5,MOV1,32,32,17
56,11.2,MOV1,32,32,13
56,35.6,MOV1,32,32,14
56,50,MOV1,32,32,14
57,0,MOV1,32,32,11
57,0.1,MOV1,32,32,12
57,0.5,MOV1,26,26,3
57,1.12,MOV1,23,23,0
57,3.56,MOV1,32,32,0
57,5,MOV1,32,32,1
58,0,MOV1,32,32,6
58,0.1,MOV1,32,32,4
58,0.5,MOV1,32,32,1
58,1.12,MOV1,32,32,3
58,3.56,MOV1,32,32,0
58,5,MOV1,32,32,0
60,0,MOV1,32,32,5
60,1,MOV1,32,32,6
60,5,MOV1,32,32,6
60,11.2,MOV1,32,32,5
60,35.6,MOV1,32,32,9
60,50,MOV1,32,32,6
61,0,MOV1,32,32,10
61,0.1,MOV1,32,32,7
61,0.5,MOV1,32,32,1
61,1.12,MOV1,32,32,0
61,3.56,MOV1,32,32,0
61,5,MOV1,32,32,0
62,0,MOV1,32,32,7
62,0.1,MOV1,32,32,5
62,0.5,MOV1,32,32,3
62,1.12,MOV1,32,32,0
62,3.56,MOV1,32,32,0
62,5,MOV1,32,32,0
63,0,MOV1,32,32,10
63,1,MOV1,32,32,13
63,5,MOV1,32,32,10
63,11.2,MOV1,32,32,10
63,35.6,MOV1,32,32,9
63,50,MOV1,32,32,2
64,0,MOV1,32,32,11
64,1,MOV1,32,32,9
64,5,MOV1,32,32,13
64,11.2,MOV1,32,32,10
64,35.6,MOV1,32,32,8
64,50,MOV1,32,32,7
65,0,MOV1,32,32,11
65,1,MOV1,32,32,16
65,5,MOV1,32,32,11
65,11.2,MOV1,32,32,19
65,35.6,MOV1,32,32,11
65,50,MOV1,32,32,11
66,0,MOV1,32,32,6
66,1,MOV1,32,32,5
66,5,MOV1,32,32,5
66,11.2,MOV1,32,32,6
66,35.6,MOV1,32,32,3
66,50,MOV1,32,32,0
67,0,MOV1,32,32,4
67,0.1,MOV1,32,32,6
67,0.5,MOV1,32,32,5
67,1.12,MOV1,32,32,15
67,3.56,MOV1,32,32,8
67,5,MOV1,32,32,8
69,0,MOV1,32,32,11
69,1,MOV1,32,32,12
69,5,MOV1,32,32,9
69,11.2,MOV1,32,32,12
69,35.6,MOV1,32,32,13
69,50,MOV1,32,32,8
70,0,MOV1,32,32,6
70,0.1,MOV1,32,32,8
70,0.5,MOV1,32,32,13
70,1.12,MOV1,32,32,19
70,3.56,MOV1,32,32,15
70,5,MOV1,32,32,13
129,0,MOV1,32,32,6
129,1,MOV1,32,32,4
129,5,MOV1,32,32,7
129,11.2,MOV1,32,32,1
129,35.6,MOV1,32,32,0
129,50,MOV1,32,32,0
155,0,MOV1,32,32,15
155,1,MOV1,32,32,14
155,5,MOV1,32,32,15
155,11.2,MOV1,32,32,8
155,35.6,MOV1,32,32,10
155,50,MOV1,32,32,8
220,0,MOV1,36,36,5
220,0.5,MOV1,36,36,4
220,1,MOV1,36,36,6
220,2,MOV1,36,36,4
220,4.5,MOV1,36,36,5
220,9,MOV1,36,36,0
220,18,MOV1,36,36,0
220,34,MOV1,36,36,0
227,0,MOV1,32,32,11
227,1,MOV1,32,32,19
227,5,MOV1,32,32,1
227,11.2,MOV1,32,32,0
227,35.6,MOV1,32,32,0
227,50,MOV1,32,32,0
234,0,MOV1,36,36,15
234,1,MOV1,36,36,21
234,2,MOV1,36,36,17
234,4.5,MOV1,36,36,10
234,9,MOV1,36,36,18
234,18,MOV1,36,36,20
234,34,MOV1,36,36,17
234,67,MOV1,36,36,15
246,0,MOV1,32,32,8
246,1,MOV1,32,32,7
246,5,MOV1,32,32,5
246,11.2,MOV1,32,32,8
246,35.6,MOV1,32,32,9
246,50,MOV1,32,32,0
247,0,MOV1,32,32,9
247,1,MOV1,32,32,8
247,5,MOV1,32,32,7
247,11.2,MOV1,32,32,2
247,35.6,MOV1,32,32,0
247,50,MOV1,32,32,0
248,0,MOV1,32,32,11
248,1,MOV1,32,32,8
248,5,MOV1,32,32,5
248,11.2,MOV1,32,32,0
248,35.6,MOV1,32,32,0
248,50,MOV1,32,32,0
250,0,MOV1,32,32,9
250,1,MOV1,32,32,14
250,5,MOV1,32,32,8
250,11.2,MOV1,32,32,9
250,35.6,MOV1,32,32,19
250,50,MOV1,32,32,12
251,0,MOV1,32,32,11
251,1,MOV1,32,32,15
251,5,MOV1,32,32,17
251,11.2,MOV1,32,32,12
251,35.6,MOV1,32,32,15
251,50,MOV1,32,32,9
252,0,MOV1,32,32,8
252,1,MOV1,32,32,11
252,5,MOV1,32,32,10
252,11.2,MOV1,32,32,9
252,35.6,MOV1,32,32,9
252,50,MOV1,32,32,4
275,0,MOV1,36,36,1
275,1,MOV1,36,36,3
275,2,MOV1,36,36,2
275,4.5,MOV1,36,36,0
275,9,MOV1,36,36,2
275,18,MOV1,36,36,0
275,34,MOV1,36,36,1
275,67,MOV1,36,36,0
280,0,MOV1,36,36,6
280,0.5,MOV1,36,36,9
280,1,MOV1,36,36,12
280,2,MOV1,36,36,9
280,4.5,MOV1,36,36,6
280,9,MOV1,36,36,0
280,18,MOV1,36,36,0
280,34,MOV1,36,36,0
281,0,MOV1,64,64,5
281,0.1,MOV1,32,32,1
281,0.5,MOV1,32,32,3
281,1,MOV1,32,32,3
281,5,MOV1,32,32,0
281,25,MOV1,64,64,4
281,33.4,MOV1,32,32,7
281,44.7,MOV1,32,32,4
281,59.8,MOV1,32,32,6
281,80,MOV1,32,32,4
283,0,MOV1,36,36,3
283,0.0156,MOV1,36,36,12
283,0.0313,MOV1,36,36,9
283,0.0625,MOV1,36,36,3
283,0.125,MOV1,36,36,2
283,0.25,MOV1,36,36,1
283,0.5,MOV1,36,36,0
283,1,MOV1,36,36,0
285,0,MOV1,32,32,13
285,1,MOV1,32,32,15
285,5,MOV1,32,32,16
285,11.2,MOV1,32,32,14
285,35.6,MOV1,32,32,18
285,50,MOV1,32,32,17
286,0,MOV1,32,32,6
286,1,MOV1,32,32,9
286,5,MOV1,32,32,10
286,11.2,MOV1,32,32,6
286,35.6,MOV1,32,32,11
286,50,MOV1,32,32,8
295,0,MOV1,32,32,8
295,1,MOV1,32,32,7
295,5,MOV1,32,32,8
295,11.2,MOV1,32,32,11
295,35.6,MOV1,32,32,9
295,50,MOV1,32,32,9
296,0,MOV1,32,32,12
296,1,MOV1,32,32,18
296,5,MOV1,32,32,15
296,11.2,MOV1,32,32,18
296,35.6,MOV1,32,32,18
296,50,MOV1,32,32,18
297,0,MOV1,32,32,7
297,0.1,MOV1,32,32,4
297,0.5,MOV1,32,32,3
297,1.12,MOV1,32,32,9
297,3.56,MOV1,32,32,7
297,5,MOV1,32,32,8
360,0,MOV1,32,32,6
360,1,MOV1,32,32,7
360,5,MOV1,32,32,8
360,11.2,MOV1,32,32,11
360,35.6,MOV1,32,32,5
360,50,MOV1,32,32,6
365,0,MOV1,32,32,17
365,1,MOV1,32,32,10
365,5,MOV1,32,32,0
365,11.2,MOV1,32,32,0
365,35.6,MOV1,32,32,0
365,50,MOV1,32,32,0
381,0,MOV1,32,32,5
381,1,MOV1,32,32,2
381,5,MOV1,32,32,6
381,11.2,MOV1,32,32,0
381,35.6,MOV1,32,32,0
381,50,MOV1,32,32,0
384,0,MOV1,36,36,9
384,1,MOV1,36,36,4
384,2,MOV1,36,36,9
384,4.5,MOV1,36,36,9
384,9,MOV1,36,36,6
384,18,MOV1,36,36,8
384,34,MOV1,36,36,6
384,67,MOV1,36,36,0
385,0,MOV1,36,36,4
385,1,MOV1,36,36,1
385,2,MOV1,36,36,3
385,4.5,MOV1,36,36,1
385,9,MOV1,36,36,0
385,18,MOV1,36,36,1
385,34,MOV1,36,36,3
385,67,MOV1,36,36,0
392,0,MOV1,32,32,9
392,1,MOV1,32,32,8
392,5,MOV1,32,32,9
392,11.2,MOV1,32,32,9
392,35.6,MOV1,32,32,0
392,50,MOV1,32,32,0
397,0,MOV1,36,36,12
397,1,MOV1,36,36,12
397,2,MOV1,36,36,15
397,4.5,MOV1,36,36,14
397,9,MOV1,36,36,15
397,18,MOV1,36,36,11
397,34,MOV1,36,36,10
397,67,MOV1,36,36,17
404,0,MOV1,32,32,2
404,1,MOV1,32,32,5
404,5,MOV1,32,32,6
404,11.2,MOV1,32,32,8
404,35.6,MOV1,32,32,3
404,50,MOV1,32,32,6
406,0,MOV1,32,32,12
406,1,MOV1,32,32,12
406,5,MOV1,32,32,10
406,11.2,MOV1,32,32,9
406,35.6,MOV1,32,32,13
406,50,MOV1,32,32,12
409,0,MOV1,32,32,4
409,1,MOV1,32,32,8
409,5,MOV1,32,32,7
409,11.2,MOV1,32,32,8
409,35.6,MOV1,32,32,10
409,50,MOV1,32,32,5
412,0,MOV1,32,32,13
412,1,MOV1,32,32,17
412,5,MOV1,32,32,18
412,11.2,MOV1,32,32,18
412,35.6,MOV1,32,32,13
412,50,MOV1,32,32,11
414,0,MOV1,32,32,2
414,1,MOV1,32,32,5
414,5,MOV1,32,32,1
414,11.2,MOV1,32,32,6
414,35.6,MOV1,32,32,7
414,50,MOV1,32,32,15
415,0,MOV1,32,32,6
415,1,MOV1,32,32,11
415,5,MOV1,32,32,10
415,11.2,MOV1,32,32,11
415,35.6,MOV1,32,32,11
415,50,MOV1,32,32,9
416,0,MOV1,32,32,4
416,0.1,MOV1,32,32,4
416,0.5,MOV1,32,32,6
416,1.12,MOV1,32,32,5
416,3.56,MOV1,32,32,3
416,5,MOV1,32,32,5
417,0,MOV1,32,32,11
417,1,MOV1,32,32,13
417,5,MOV1,32,32,12
417,11.2,MOV1,32,32,10
417,35.6,MOV1,32,32,15
417,50,MOV1,32,32,10
418,0,MOV1,32,32,3
418,0.1,MOV1,32,32,4
418,0.5,MOV1,32,32,4
418,1.12,MOV1,32,32,8
418,3.56,MOV1,32,32,12
418,5,MOV1,32,32,7
419,0,MOV1,32,32,17
419,1,MOV1,32,32,16
419,5,MOV1,32,32,14
419,11.2,MOV1,32,32,18
419,35.6,MOV1,32,32,11
419,50,MOV1,32,32,14
420,0,MOV1,32,32,6
420,1,MOV1,32,32,11
420,5,MOV1,32,32,11
420,11.2,MOV1,32,32,9
420,35.6,MOV1,32,32,4
420,50,MOV1,32,32,9
441,0,MOV1,36,36,4
441,1,MOV1,36,36,5
441,2,MOV1,36,36,3
441,4.5,MOV1,36,36,1
441,9,MOV1,36,36,0
441,18,MOV1,36,36,0
441,34,MOV1,36,36,0
441,67,MOV1,36,36,0
443,0,MOV1,36,36,0
443,1,MOV1,36,36,1
443,2,MOV1,36,36,0
443,4.5,MOV1,36,36,4
443,9,MOV1,36,36,0
443,18,MOV1,36,36,0
443,34,MOV1,36,36,3
443,67,MOV1,36,36,2
447,0,MOV1,32,32,2
447,1,MOV1,32,32,2
447,5,MOV1,32,32,9
447,11.2,MOV1,32,32,4
447,35.6,MOV1,32,32,5
447,50,MOV1,32,32,3
448,0,MOV1,32,32,12
448,0.1,MOV1,32,32,7
448,0.5,MOV1,32,32,14
448,1.12,MOV1,32,32,12
448,3.56,MOV1,32,32,10
448,5,MOV1,32,32,9
467,0,MOV1,36,36,9
467,0.5,MOV1,36,36,12
467,1,MOV1,36,36,10
467,2,MOV1,36,36,10
467,4.5,MOV1,36,36,1
467,9,MOV1,36,36,0
467,18,MOV1,36,36,0
467,34,MOV1,36,36,0
500,0,MOV1,32,32,9
500,1,MOV1,32,32,3
500,5,MOV1,32,32,4
500,11.2,MOV1,32,32,3
500,35.6,MOV1,32,32,0
500,50,MOV1,32,32,0
501,0,MOV1,32,32,9
501,1,MOV1,32,32,17
501,5,MOV1,32,32,7
501,11.2,MOV1,32,32,4
501,35.6,MOV1,32,32,1
501,50,MOV1,32,32,0
502,0,MOV1,32,32,4
502,1,MOV1,32,32,3
502,5,MOV1,32,32,5
502,11.2,MOV1,32,32,0
502,35.6,MOV1,32,32,0
502,50,MOV1,32,32,0
503,0,MOV1,32,32,9
503,1,MOV1,32,32,7
503,5,MOV1,32,32,14
503,11.2,MOV1,32,32,9
503,35.6,MOV1,32,32,1
503,50,MOV1,32,32,0
504,0,MOV1,32,32,10
504,1,MOV1,32,32,5
504,5,MOV1,32,32,2
504,11.2,MOV1,32,32,0
504,35.6,MOV1,32,32,0
504,50,MOV1,32,32,0
505,0,MOV1,36,36,9
505,1,MOV1,36,36,8
505,2,MOV1,36,36,1
505,4.5,MOV1,36,36,0
505,9,MOV1,36,36,0
505,18,MOV1,36,36,0
505,34,MOV1,36,36,0
505,67,MOV1,36,36,0
511,0,MOV1,32,32,5
511,0.1,MOV1,32,32,9
511,0.5,MOV1,32,32,5
511,1.12,MOV1,32,32,5
511,3.56,MOV1,32,32,0
511,5,MOV1,32,32,0
512,0,MOV1,32,32,7
512,1,MOV1,32,32,9
512,5,MOV1,32,32,6
512,11.2,MOV1,32,32,4
512,35.6,MOV1,32,32,6
512,50,MOV1,32,32,9
513,0,MOV1,32,32,6
513,1,MOV1,32,32,6
513,5,MOV1,32,32,3
513,11.2,MOV1,32,32,6
513,35.6,MOV1,32,32,12
513,50,MOV1,32,32,7
514,0,MOV1,32,32,11
514,1,MOV1,32,32,7
514,5,MOV1,32,32,8
514,11.2,MOV1,32,32,11
514,35.6,MOV1,32,32,10
514,50,MOV1,32,32,5
515,0,MOV1,32,32,11
515,1,MOV1,32,32,16
515,5,MOV1,32,32,14
515,11.2,MOV1,32,32,9
515,35.6,MOV1,32,32,9
515,50,MOV1,32,32,5
517,0,MOV1,32,32,13
517,1,MOV1,32,32,17
517,5,MOV1,32,32,17
517,11.2,MOV1,32,32,10
517,35.6,MOV1,32,32,12
517,50,MOV1,32,32,12
588,0,MOV1,36,36,17
588,0.5,MOV1,36,36,17
588,1,MOV1,36,36,11
588,2,MOV1,36,36,15
588,4.5,MOV1,36,36,18
588,9,MOV1,36,36,15
588,18,MOV1,36,36,10
588,34,MOV1,36,36,0
595,0,MOV1,36,36,0
595,1,MOV1,36,36,1
595,2,MOV1,36,36,2
595,4.5,MOV1,36,36,1
595,9,MOV1,36,36,0
595,18,MOV1,36,36,0
595,34,MOV1,36,36,4
595,67,MOV1,36,36,6
596,0,MOV1,32,32,6
596,1,MOV1,32,32,10
596,5,MOV1,32,32,4
596,11.2,MOV1,32,32,6
596,35.6,MOV1,32,32,1
596,50,MOV1,32,32,0
597,0,MOV1,32,32,12
597,1,MOV1,32,32,12
597,5,MOV1,32,32,8
597,11.2,MOV1,32,32,0
597,35.6,MOV1,32,32,0
597,50,MOV1,32,32,0
601,0,MOV1,32,32,8
601,1,MOV1,32,32,5
601,5,MOV1,32,32,1
601,11.2,MOV1,32,32,0
601,35.6,MOV1,32,32,0
601,50,MOV1,32,32,0
602,0,MOV1,32,32,2
602,1,MOV1,32,32,4
602,5,MOV1,32,32,4
602,11.2,MOV1,32,32,3
602,35.6,MOV1,32,32,1
602,50,MOV1,32,32,2
609,0,MOV1,32,32,8
609,1,MOV1,32,32,11
609,5,MOV1,32,32,6
609,11.2,MOV1,32,32,9
609,35.6,MOV1,32,32,5
609,50,MOV1,32,32,11
618,0,MOV1,32,32,13
618,1,MOV1,32,32,12
618,5,MOV1,32,32,10
618,11.2,MOV1,32,32,10
618,35.6,MOV1,32,32,7
618,50,MOV1,32,32,12
622,0,MOV1,36,36,3
622,0.5,MOV1,36,36,1
622,1,MOV1,36,36,3
622,2,MOV1,36,36,1
622,4.5,MOV1,36,36,2
622,9,MOV1,36,36,4
622,18,MOV1,36,36,0
622,34,MOV1,36,36,0
628,0,MOV1,32,32,6
628,1,MOV1,32,32,4
628,5,MOV1,32,32,8
628,11.2,MOV1,32,32,6
628,35.6,MOV1,32,32,0
628,50,MOV1,32,32,0
629,0,MOV1,32,32,5
629,1,MOV1,32,32,6
629,5,MOV1,32,32,9
629,11.2,MOV1,32,32,7
629,35.6,MOV1,32,32,2
629,50,MOV1,32,32,1
660,0,MOV1,36,36,7
660,1,MOV1,36,36,10
660,2,MOV1,36,36,12
660,4.5,MOV1,36,36,12
660,9,MOV1,36,36,10
660,18,MOV1,36,36,13
660,34,MOV1,36,36,9
660,67,MOV1,36,36,12
667,0,MOV1,32,32,10
667,1,MOV1,32,32,6
667,5,MOV1,32,32,8
667,11.2,MOV1,32,32,12
667,35.6,MOV1,32,32,4
667,50,MOV1,32,32,0
674,0,MOV1,32,32,4
674,1,MOV1,32,32,10
674,5,MOV1,32,32,0
674,11.2,MOV1,32,32,0
674,35.6,MOV1,32,32,0
674,50,MOV1,32,32,0
689,0,MOV1,32,32,4
689,0.1,MOV1,32,32,3
689,0.5,MOV1,32,32,9
689,1.12,MOV1,32,32,10
689,3.56,MOV1,32,32,11
689,5,MOV1,32,32,17
691,0,MOV1,32,32,12
691,1,MOV1,32,32,11
691,5,MOV1,32,32,12
691,11.2,MOV1,32,32,6
691,35.6,MOV1,32,32,12
691,50,MOV1,32,32,13
692,0,MOV1,36,36,6
692,1,MOV1,36,36,7
692,2,MOV1,36,36,12
692,4.5,MOV1,36,36,11
692,9,MOV1,36,36,10
692,18,MOV1,36,36,6
692,34,MOV1,36,36,11
692,67,MOV1,36,36,5
694,0,MOV1,32,32,7
694,1,MOV1,32,32,9
694,5,MOV1,32,32,13
694,11.2,MOV1,32,32,6
694,35.6,MOV1,32,32,7
694,50,MOV1,32,32,9
696,0,MOV1,32,32,3
696,1,MOV1,32,32,2
696,5,MOV1,32,32,3
696,11.2,MOV1,32,32,3
696,35.6,MOV1,32,32,5
696,50,MOV1,32,32,6
697,0,MOV1,32,32,8
697,1,MOV1,32,32,15
697,5,MOV1,32,32,12
697,11.2,MOV1,32,32,18
697,35.6,MOV1,32,32,16
697,50,MOV1,32,32,12
699,0,MOV1,36,36,3
699,1,MOV1,36,36,1
699,2,MOV1,36,36,0
699,4.5,MOV1,36,36,4
699,9,MOV1,36,36,2
699,18,MOV1,36,36,2
699,34,MOV1,36,36,0
699,67,MOV1,36,36,1
721,0,MOV1,32,32,5
721,1,MOV1,32,32,6
721,5,MOV1,32,32,8
721,11.2,MOV1,32,32,5
721,35.6,MOV1,32,32,6
721,50,MOV1,32,32,1
722,0,MOV1,32,32,4
722,1,MOV1,32,32,9
722,5,MOV1,32,32,10
722,11.2,MOV1,32,32,11
722,35.6,MOV1,32,32,9
722,50,MOV1,32,32,9
725,0,MOV1,28,28,8
725,0.015,MOV1,14,14,4
725,0.046,MOV1,14,14,3
725,0.14,MOV1,14,14,3
725,0.41,MOV1,14,14,4
725,1.23,MOV1,14,14,4
725,3.7,MOV1,14,14,5
725,11.1,MOV1,14,14,3
725,33.3,MOV1,14,14,5
725,66.5,MOV1,14,14,2
725,100,MOV1,14,14,4
726,0,MOV1,28,28,5
726,0.015,MOV1,14,14,2
726,0.046,MOV1,14,14,6
726,0.14,MOV1,14,14,2
726,0.41,MOV1,14,14,4
726,1.23,MOV1,14,14,1
726,3.7,MOV1,14,14,5
726,11.1,MOV1,14,14,1
726,33.3,MOV1,14,14,1
726,66.5,MOV1,14,14,3
726,100,MOV1,14,14,3
741,0,MOV1,32,32,7
741,1,MOV1,32,32,7
741,5,MOV1,32,32,5
741,11.2,MOV1,32,32,4
741,35.6,MOV1,32,32,10
741,50,MOV1,32,32,5
746,0,MOV1,32,32,4
746,0.1,MOV1,32,32,9
746,0.5,MOV1,32,32,11
746,1.12,MOV1,32,32,7
746,3.56,MOV1,32,32,9
746,5,MOV1,32,32,11
747,0,MOV1,32,32,6
747,0.1,MOV1,32,32,4
747,0.5,MOV1,32,32,6
747,1.12,MOV1,32,32,1
747,3.56,MOV1,32,32,0
747,5,MOV1,32,32,0
768,0,MOV1,32,32,5
768,1,MOV1,32,32,8
768,5,MOV1,32,32,7
768,11.2,MOV1,32,32,12
768,35.6,MOV1,32,32,0
768,50,MOV1,32,32,0
769,0,MOV1,32,32,11
769,1,MOV1,32,32,12
769,5,MOV1,32,32,10
769,11.2,MOV1,32,32,14
769,35.6,MOV1,32,32,11
769,50,MOV1,32,32,11
770,0,MOV1,32,32,13
770,1,MOV1,32,32,15
770,5,MOV1,32,32,13
770,11.2,MOV1,32,32,13
770,35.6,MOV1,32,32,14
770,50,MOV1,32,32,14
771,0,MOV1,32,32,13
771,1,MOV1,32,32,11
771,5,MOV1,32,32,18
771,11.2,MOV1,32,32,14
771,35.6,MOV1,32,32,14
771,50,MOV1,32,32,8
774,0,MOV1,32,32,12
774,1,MOV1,32,32,7
774,5,MOV1,32,32,8
774,11.2,MOV1,32,32,9
774,35.6,MOV1,32,32,12
774,50,MOV1,32,32,7
775,0,MOV1,32,32,7
775,1,MOV1,32,32,7
775,5,MOV1,32,32,9
775,11.2,MOV1,32,32,3
775,35.6,MOV1,32,32,9
775,50,MOV1,32,32,5
776,0,MOV1,32,32,3
776,1,MOV1,32,32,6
776,5,MOV1,32,32,6
776,11.2,MOV1,32,32,6
776,35.6,MOV1,32,32,7
776,50,MOV1,32,32,5
777,0,MOV1,32,32,9
777,1,MOV1,32,32,9
777,5,MOV1,32,32,21
777,11.2,MOV1,32,32,13
777,35.6,MOV1,32,32,11
777,50,MOV1,32,32,11
778,0,MOV1,32,32,4
778,1,MOV1,32,32,5
778,5,MOV1,32,32,6
778,11.2,MOV1,32,32,0
778,35.6,MOV1,32,32,0
778,50,MOV1,32,32,0
946,0,MOV1,32,32,11
946,1,MOV1,32,32,9
946,5,MOV1,32,32,9
946,11.2,MOV1,32,32,11
946,35.6,MOV1,32,32,8
946,50,MOV1,32,32,1
947,0,MOV1,68,68,21
947,1,MOV1,68,68,19
947,2,MOV1,36,36,2
947,4.5,MOV1,36,36,0
947,5,MOV1,32,32,19
947,9,MOV1,36,36,2
947,11.2,MOV1,32,32,14
947,18,MOV1,36,36,2
947,34,MOV1,36,36,5
947,35.6,MOV1,32,32,20
947,50,MOV1,32,32,15
947,67,MOV1,36,36,0
948,0,MOV1,32,32,7
948,1,MOV1,32,32,16
948,5,MOV1,32,32,16
948,11.2,MOV1,32,32,18
948,35.6,MOV1,32,32,0
948,50,MOV1,32,32,0
949,0,MOV1,68,68,21
949,1,MOV1,68,68,20
949,2,MOV1,36,36,17
949,4.5,MOV1,36,36,14
949,5,MOV1,32,32,1
949,9,MOV1,36,36,21
949,11.2,MOV1,32,32,4
949,18,MOV1,36,36,18
949,34,MOV1,36,36,15
949,35.6,MOV1,32,32,4
949,50,MOV1,32,32,4
949,67,MOV1,36,36,15
952,0,MOV1,36,36,19
952,1,MOV1,36,36,16
952,2,MOV1,36,36,17
952,4.5,MOV1,36,36,16
952,9,MOV1,36,36,18
952,18,MOV1,36,36,14
952,34,MOV1,36,36,13
952,67,MOV1,36,36,21
955,0,MOV1,36,36,13
955,1,MOV1,36,36,8
955,2,MOV1,36,36,12
955,4.5,MOV1,36,36,7
955,9,MOV1,36,36,13
955,18,MOV1,36,36,13
955,34,MOV1,36,36,13
955,67,MOV1,36,36,10
961,0,MOV1,36,36,9
961,1,MOV1,36,36,18
961,2,MOV1,36,36,8
961,4.5,MOV1,36,36,13
961,9,MOV1,36,36,13
961,18,MOV1,36,36,17
961,34,MOV1,36,36,7
961,67,MOV1,36,36,17
965,0,MOV1,32,32,6
965,1,MOV1,32,32,5
965,5,MOV1,32,32,3
965,11.2,MOV1,32,32,7
965,35.6,MOV1,32,32,7
965,50,MOV1,32,32,1
966,0,MOV1,36,36,6
966,1,MOV1,36,36,3
966,2,MOV1,36,36,7
966,4.5,MOV1,36,36,5
966,9,MOV1,36,36,4
966,18,MOV1,36,36,3
966,34,MOV1,36,36,6
966,67,MOV1,36,36,2
998,0,MOV1,36,36,5
998,1,MOV1,36,36,11
998,2,MOV1,36,36,14
998,4.5,MOV1,36,36,13
998,9,MOV1,36,36,16
998,18,MOV1,36,36,14
998,34,MOV1,36,36,7
998,67,MOV1,36,36,4
1016,0,MOV1,28,28,8
1016,0.015,MOV1,14,14,4
1016,0.046,MOV1,14,14,4
1016,0.14,MOV1,14,14,7
1016,0.41,MOV1,14,14,5
1016,1.23,MOV1,14,14,2
1016,3.7,MOV1,14,14,1
1016,11.1,MOV1,14,14,2
1016,33.3,MOV1,14,14,2
1016,66.5,MOV1,14,14,0
1016,100,MOV1,14,14,1
1017,0,MOV1,36,36,15
1017,1,MOV1,36,36,13
1017,2,MOV1,36,36,15
1017,4.5,MOV1,36,36,16
1017,9,MOV1,36,36,10
1017,18,MOV1,36,36,14
1017,34,MOV1,36,36,12
1017,67,MOV1,36,36,9
1030,0,MOV1,32,32,8
1030,1,MOV1,32,32,13
1030,5,MOV1,32,32,12
1030,11.2,MOV1,32,32,7
1030,35.6,MOV1,32,32,11
1030,50,MOV1,32,32,5
1031,0,MOV1,68,68,21
1031,1,MOV1,68,68,16
1031,2,MOV1,36,36,12
1031,4.5,MOV1,36,36,11
1031,5,MOV1,32,32,10
1031,9,MOV1,36,36,6
1031,11.2,MOV1,32,32,12
1031,18,MOV1,36,36,12
1031,34,MOV1,36,36,7
1031,35.6,MOV1,32,32,11
1031,50,MOV1,32,32,9
1031,67,MOV1,36,36,12
1105,0,MOV1,36,36,5
1105,2,MOV1,36,36,8
1105,18.3,MOV1,36,36,8
1105,34.7,MOV1,36,36,8
1105,51,MOV1,36,36,7
1105,67.3,MOV1,36,36,10
1105,83.7,MOV1,36,36,5
1105,100,MOV1,36,36,13
1114,0,MOV1,36,36,17
1114,1,MOV1,36,36,15
1114,2,MOV1,36,36,15
1114,4.5,MOV1,36,36,16
1114,9,MOV1,36,36,0
1114,18,MOV1,36,36,0
1114,34,MOV1,36,36,0
1114,67,MOV1,36,36,0
1155,0,MOV1,36,36,10
1155,2,MOV1,36,36,9
1155,18.3,MOV1,36,36,7
1155,34.7,MOV1,36,36,3
1155,51,MOV1,36,36,5
1155,67.3,MOV1,36,36,1
1155,83.7,MOV1,36,36,2
1155,100,MOV1,36,36,1
1161,0,MOV1,36,36,11
1161,1,MOV1,36,36,16
1161,2,MOV1,36,36,9
1161,4.5,MOV1,36,36,10
1161,9,MOV1,36,36,13
1161,18,MOV1,36,36,7
1161,34,MOV1,36,36,15
1161,67,MOV1,36,36,5
1163,0,MOV1,32,32,10
1163,1,MOV1,32,32,10
1163,5,MOV1,32,32,6
1163,11.2,MOV1,32,32,10
1163,35.6,MOV1,32,32,8
1163,50,MOV1,32,32,12
1166,0,MOV1,32,32,9
1166,1,MOV1,32,32,11
1166,5,MOV1,32,32,12
1166,11.2,MOV1,32,32,17
1166,35.6,MOV1,32,32,10
1166,50,MOV1,32,32,10
1171,0,MOV1,32,32,5
1171,1,MOV1,32,32,8
1171,5,MOV1,32,32,3
1171,11.2,MOV1,32,32,5
1171,35.6,MOV1,32,32,5
1171,50,MOV1,32,32,9
1172,0,MOV1,36,36,3
1172,1,MOV1,36,36,6
1172,2.54,MOV1,36,36,4
1172,6.45,MOV1,36,36,6
1172,16.4,MOV1,36,36,4
1172,35,MOV1,36,36,3
1172,74.8,MOV1,36,36,8
1172,100,MOV1,36,36,8
1174,0,MOV1,68,68,8
1174,1,MOV1,68,68,20
1174,2,MOV1,36,36,7
1174,4.5,MOV1,36,36,13
1174,5,MOV1,32,32,5
1174,9,MOV1,36,36,10
1174,11.2,MOV1,32,32,6
1174,18,MOV1,36,36,9
1174,34,MOV1,36,36,16
1174,35.6,MOV1,32,32,5
1174,50,MOV1,32,32,5
1174,67,MOV1,36,36,12
1175,0,MOV1,68,68,20
