Chemical_ID,End_Point,X_vals,Y_vals
1515,MORT,2.2222222222222223e-05,0.03174602274019968
1515,MORT,3.3333333333333335e-05,0.03174602274019969
1515,MORT,4.4444444444444447e-05,0.031746022740200226
1515,MORT,5.555555555555556e-05,0.03174602274020826
1515,MORT,6.666666666666667e-05,0.031746022740281016
1515,MORT,7.777777777777778e-05,0.031746022740744374
1515,MORT,8.888888888888889e-05,0.031746022743028124
1515,MORT,0.0001,0.03174602275229363
1515,MORT,0.00019999999999999998,0.03174608527078662
1515,MORT,0.0003,0.03175532012607284
1515,MORT,0.00039999999999999996,0.032069223146053004
1515,MORT,0.0005,0.03679073119249813
1515,MORT,0.0006000000000000001,0.07754394516690885
1515,MORT,0.0007,0.2733420520738324
1515,MORT,0.0007999999999999999,0.6448653470670144
1515,MORT,0.0009,0.8844837941778984
1515,MORT,0.001,0.965517340328096
1515,MORT,0.0011666666666666668,0.9946899142322709
1515,MORT,0.0013333333333333333,0.9989728433191281
1515,MORT,0.0015,0.9997595807858244
1515,MORT,0.0016666666666666666,0.9999344488326054
1515,MORT,0.0018333333333333333,0.9999797708294712
1515,MORT,0.002,0.999993084524305
1515,MORT,0.0021666666666666666,0.9999974236993312
1515,MORT,0.002333333333333333,0.9999989673217621
1515,MORT,0.0025,0.9999995591030012
1515,MORT,0.002777777777777778,0.9999998798095124
1515,MORT,0.0030555555555555557,0.9999999629108014
1515,MORT,0.003333333333333333,0.9999999873209864
1515,MORT,0.003611111111111111,0.9999999952765642
1515,MORT,0.0038888888888888888,0.9999999981066723
1515,MORT,0.004166666666666667,0.9999999991916534
1515,MORT,0.0044444444444444444,0.9999999996353858
1515,MORT,0.004722222222222222,0.9999999998274012
1515,MORT,0.005,0.9999999999147268
1515,MORT,0.005555555555555556,0.999999999976754
1515,MORT,0.006111111111111111,0.9999999999928266
1515,MORT,0.006666666666666666,0.9999999999975477
1515,MORT,0.007222222222222222,0.9999999999990865
1515,MORT,0.0077777777777777776,0.9999999999996338
1515,MORT,0.008333333333333333,0.9999999999998437
1515,MORT,0.008888888888888889,0.9999999999999295
1515,MORT,0.009444444444444445,0.9999999999999667
1515,MORT,0.01,0.9999999999999835
1515,MUSC,NULL,NULL
1515,NC24,NULL,NULL
1515,NC__,NULL,NULL
1515,SKIN,NULL,NULL
1515,SM24,NULL,NULL
1515,TCHR,NULL,NULL
1515,TOT_MORT,0.0,0.04687484648963003
1515,TOT_MORT,1.1111111111111112e-05,0.04687484648963003
1515,TOT_MORT,2.2222222222222223e-05,0.04687484648963003
1515,TOT_MORT,3.3333333333333335e-05,0.04687484648963003
1515,TOT_MORT,4.4444444444444447e-05,0.04687484648963003
1515,TOT_MORT,5.555555555555556e-05,0.04687484648963007
1515,TOT_MORT,6.666666666666667e-05,0.04687484648963061
1515,TOT_MORT,7.777777777777778e-05,0.04687484648963522
1515,TOT_MORT,8.888888888888889e-05,0.04687484648966451
1515,TOT_MORT,0.0001,0.046874846489813354
1515,TOT_MORT,0.00019999999999999998,0.04687484990603008
1515,TOT_MORT,0.0003,0.046875921871282186
1515,TOT_MORT,0.00039999999999999996,0.046938509816431884
1515,TOT_MORT,0.0005,0.04838137327971436
1515,TOT_MORT,0.0006000000000000001,0.06650283533049559
1515,TOT_MORT,0.0007,0.19720930005119222
1515,TOT_MORT,0.0007999999999999999,0.5754175405475072
1515,TOT_MORT,0.0009,0.8748927352903012
1515,TOT_MORT,0.001,0.9687528849465475
1515,TOT_MORT,0.0011666666666666668,0.9963863731270051
1515,TOT_MORT,0.0013333333333333333,0.9994546408598274
1515,TOT_MORT,0.0015,0.9998973768753181
1515,TOT_MORT,0.0016666666666666666,0.999976976298073
1515,TOT_MORT,0.0018333333333333333,0.9999940434497369
1515,TOT_MORT,0.002,0.9999982664515631
1515,TOT_MORT,0.0021666666666666666,0.9999994430599806
1515,TOT_MORT,0.002333333333333333,0.9999998053549828
1515,TOT_MORT,0.0025,0.9999999268538924
1515,TOT_MORT,0.002777777777777778,0.999999983590895
1515,TOT_MORT,0.0030555555555555557,0.9999999957548136
1515,TOT_MORT,0.003333333333333333,0.9999999987645192
1515,TOT_MORT,0.003611111111111111,0.9999999996030755
1515,TOT_MORT,0.0038888888888888888,0.999999999861279
1515,TOT_MORT,0.004166666666666667,0.9999999999478697
1515,TOT_MORT,0.0044444444444444444,0.999999999979132
1515,TOT_MORT,0.004722222222222222,0.9999999999911695
1515,TOT_MORT,0.005,0.999999999996075
1515,TOT_MORT,0.005555555555555556,0.9999999999991196
1515,TOT_MORT,0.006111111111111111,0.9999999999997723
1515,TOT_MORT,0.006666666666666666,0.9999999999999337
1515,TOT_MORT,0.007222222222222222,0.9999999999999786
1515,TOT_MORT,0.0077777777777777776,0.9999999999999926
1515,TOT_MORT,0.008333333333333333,0.9999999999999972
1515,TOT_MORT,0.008888888888888889,0.9999999999999989
1515,TOT_MORT,0.009444444444444445,0.9999999999999996
1515,TOT_MORT,0.01,0.9999999999999998
1516,ANY24,0.0,0.04653155803574462
1516,ANY24,1.1111111111111112e-05,0.046531558035744824
1516,ANY24,2.2222222222222223e-05,0.04653155803575222
1516,ANY24,3.3333333333333335e-05,0.04653155803580856
1516,ANY24,4.4444444444444447e-05,0.04653155803603449
1516,ANY24,5.555555555555556e-05,0.04653155803668084
1516,ANY24,6.666666666666667e-05,0.04653155803818474
1516,ANY24,7.777777777777778e-05,0.04653155804122944
1516,ANY24,8.888888888888889e-05,0.04653155804680738
1516,ANY24,0.0001,0.04653155805628596
1516,ANY24,0.00019999999999999998,0.04653155881971617
1516,ANY24,0.0003,0.04653156463536364
1516,ANY24,0.00039999999999999996,0.04653158795645332
1516,ANY24,0.0005,0.04653165467562131
1516,ANY24,0.0006000000000000001,0.046531809913806704
1516,ANY24,0.0007,0.04653212419938448
1516,ANY24,0.0007999999999999999,0.046532699974885766
1516,ANY24,0.0009,0.04653367838821526
1516,ANY24,0.001,0.0465352463364435
1516,ANY24,0.0011666666666666668,0.04653984844555862
1516,ANY24,0.0013333333333333333,0.046548279465379906
1516,ANY24,0.0015,0.046562605949767376
1516,ANY24,0.0016666666666666666,0.046585563902922726
1516,ANY24,0.0018333333333333333,0.04662066473811319
1516,ANY24,0.002,0.04667230384668444
1516,ANY24,0.0021666666666666666,0.046745871272930825
1516,ANY24,0.002333333333333333,0.04684786391724164
