Chemical_ID,End_Point,X_vals,Y_vals
53,MOV1,0,0.071486047
53,MOV1,0.111111111,0.294690591
53,MOV1,0.222222222,0.300301197
53,MOV1,0.333333333,0.303637075
53,MOV1,0.444444444,0.306028186
53,MOV1,0.555555556,0.307896803
53,MOV1,0.666666667,0.30943263
53,MOV1,0.777777778,0.310737523
53,MOV1,0.888888889,0.311872598
53,MOV1,1,0.312877452
53,MOV1,1.444444444,0.316036704
53,MOV1,1.888888889,0.318362578
53,MOV1,2.333333333,0.320207232
53,MOV1,2.777777778,0.321737644
53,MOV1,3.222222222,0.323046394
53,MOV1,3.666666667,0.324190246
53,MOV1,4.111111111,0.325206552
53,MOV1,4.555555556,0.326121215
53,MOV1,5,0.326952946
53,MOV1,5.688888889,0.3281098
53,MOV1,6.377777778,0.329137747
53,MOV1,7.066666667,0.330062948
53,MOV1,7.755555556,0.330904305
53,MOV1,8.444444444,0.331675922
53,MOV1,9.133333333,0.332388608
53,MOV1,9.822222222,0.333050829
53,MOV1,10.51111111,0.333669342
53,MOV1,11.2,0.334249628
53,MOV1,13.91111111,0.336238848
53,MOV1,16.62222222,0.33788162
53,MOV1,19.33333333,0.339281915
53,MOV1,22.04444444,0.340502834
53,MOV1,24.75555556,0.341585591
53,MOV1,27.46666667,0.342558609
53,MOV1,30.17777778,0.343442322
53,MOV1,32.88888889,0.344251926
53,MOV1,35.6,0.344999025
53,MOV1,37.2,0.345414363
53,MOV1,38.8,0.345812669
53,MOV1,40.4,0.3461953
53,MOV1,42,0.346563459
53,MOV1,43.6,0.346918214
53,MOV1,45.2,0.347260519
53,MOV1,46.8,0.347591228
53,MOV1,48.4,0.347911111
53,MOV1,50,0.348220862
53,AUC1,NULL,NULL
54,MOV1,0,0.050584376
54,MOV1,0.011111111,0.20333227
54,MOV1,0.022222222,0.214390769
54,MOV1,0.033333333,0.2210594
54,MOV1,0.044444444,0.225880205
54,MOV1,0.055555556,0.229670474
54,MOV1,0.066666667,0.232800328
54,MOV1,0.077777778,0.235469669
54,MOV1,0.088888889,0.237799021
54,MOV1,0.1,0.239866776
54,MOV1,0.144444444,0.246401265
54,MOV1,0.188888889,0.251243308
54,MOV1,0.233333333,0.255101587
54,MOV1,0.277777778,0.258314288
54,MOV1,0.322222222,0.261069823
54,MOV1,0.366666667,0.263484166
54,MOV1,0.411111111,0.265633876
54,MOV1,0.455555556,0.267572195
54,MOV1,0.5,0.269337674
54,MOV1,0.568888889,0.271797781
54,MOV1,0.637777778,0.273988061
54,MOV1,0.706666667,0.275962795
54,MOV1,0.775555556,0.277761289
54,MOV1,0.844444444,0.279412935
54,MOV1,0.913333333,0.280940295
