Chemical_ID,End_Point,X_vals,Y_vals
101,ANY24,0.0,0.035371057637119084
101,ANY24,1.1111111111111112e-05,0.035420364739478946
101,ANY24,2.2222222222222223e-05,0.0354697380483589
101,ANY24,3.3333333333333335e-05,0.035519177645606644
101,ANY24,4.4444444444444447e-05,0.03556868361315142
101,ANY24,5.555555555555556e-05,0.035618256033003934
101,ANY24,6.666666666666667e-05,0.03566789498725646
101,ANY24,7.777777777777778e-05,0.03571760055808282
101,ANY24,8.888888888888889e-05,0.035767372827738446
101,ANY24,0.0001,0.035817211878560344
101,ANY24,0.00019999999999999998,0.03626878211447819
101,ANY24,0.0003,0.036725828726055065
101,ANY24,0.00039999999999999996,0.037188412631538825
101,ANY24,0.0005,0.03765659528746082
101,ANY24,0.0006000000000000001,0.03813043868974777
101,ANY24,0.0007,0.03861000537472386
101,ANY24,0.0007999999999999999,0.039095358419999574
101,ANY24,0.0009,0.03958656144524343
101,ANY24,0.001,0.040083678612833
101,ANY24,0.0011666666666666668,0.04092552575374921
101,ANY24,0.0013333333333333333,0.041784283948699694
101,ANY24,0.0015,0.04266026031422235
101,ANY24,0.0016666666666666666,0.0435537661639126
101,ANY24,0.0018333333333333333,0.04446511700513142
101,ANY24,0.002,0.04539463253243159
101,ANY24,0.0021666666666666666,0.046342636617545924
101,ANY24,0.002333333333333333,0.04730945729577731
101,ANY24,0.0025,0.048295426748626046
101,ANY24,0.002777777777777778,0.04998217728389844
101,ANY24,0.0030555555555555557,0.0517246369492358
101,ANY24,0.003333333333333333,0.0535244191831335
101,ANY24,0.003611111111111111,0.05538316814492544
101,ANY24,0.0038888888888888888,0.057302558110133434
101,ANY24,0.004166666666666667,0.059284292753999795
101,ANY24,0.0044444444444444444,0.061330104316120806
101,ANY24,0.004722222222222222,0.06344175263892907
101,ANY24,0.005,0.06562102407262461
101,ANY24,0.005555555555555556,0.07018970664675948
101,ANY24,0.006111111111111111,0.07505092224328119
101,ANY24,0.006666666666666666,0.08021976993810559
101,ANY24,0.007222222222222222,0.08571161462366537
101,ANY24,0.0077777777777777776,0.0915420120055151
101,ANY24,0.008333333333333333,0.0977266207372586
101,ANY24,0.008888888888888889,0.1042811008627838
101,ANY24,0.009444444444444445,0.11122099785674007
101,ANY24,0.01,0.11856161172191959
101,ANY120,NULL,NULL
101,TOT_MORT,NULL,NULL
101,ANY_MORT,NULL,NULL
101,BRN_,NULL,NULL
101,CRAN,NULL,NULL
101,EDEM,NULL,NULL
101,LTKR,0.0,0.0064032220928104695
101,LTKR,1.1111111111111112e-05,0.006413010706240713
101,LTKR,2.2222222222222223e-05,0.0064228141868067565
101,LTKR,3.3333333333333335e-05,0.006432632556793123
101,LTKR,4.4444444444444447e-05,0.006442465838516854
101,LTKR,5.555555555555556e-05,0.006452314054327512
101,LTKR,6.666666666666667e-05,0.006462177226607259
101,LTKR,7.777777777777778e-05,0.006472055377770895
101,LTKR,8.888888888888889e-05,0.0064819485302658715
101,LTKR,0.0001,0.006491856706572388
101,LTKR,0.00019999999999999998,0.0065817100903352984
101,LTKR,0.0003,0.006672798776292671
101,LTKR,0.00039999999999999996,0.006765139514579862
101,LTKR,0.0005,0.006858749275970761
101,LTKR,0.0006000000000000001,0.006953645254602802
101,LTKR,0.0007,0.007049844870730421
101,LTKR,0.0007999999999999999,0.007147365773507263
101,LTKR,0.0009,0.007246225843797117
101,LTKR,0.001,0.007346443197013869
101,LTKR,0.0011666666666666668,0.0075165382592217375
101,LTKR,0.0013333333333333333,0.007690541087054914
101,LTKR,0.0015,0.007868540028940522
101,LTKR,0.0016666666666666666,0.008050625363853993
101,LTKR,0.0018333333333333333,0.008236889340362364
101,LTKR,0.002,0.00842742621630714
101,LTKR,0.0021666666666666666,0.008622332299129742
101,LTKR,0.002333333333333333,0.00882170598684188
101,LTKR,0.0025,0.009025647809643026
101,LTKR,0.002777777777777778,0.009375982212300838
101,LTKR,0.0030555555555555557,0.009739781343970258
101,LTKR,0.003333333333333333,0.010117552140192424
101,LTKR,0.003611111111111111,0.010509819787312602
101,LTKR,0.0038888888888888888,0.010917128313281997
101,LTKR,0.004166666666666667,0.011340041192213334
