Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD10_Flag,BMD50_Flag,bmdrc.Endpoint.ID
4836,AUC,,,,,,0.0,22.0,,0,0,0,0,4836 AUC
4836,MOV,,,,,,0.0,22.0,,0,0,0,0,4836 MOV
4837,AUC,,,,,5.6083333333333325,0.0,45.4,0.12353157121879588,0,0,0,0,4837 AUC
4840,AUC,,,,,,0.0,100.0,,0,0,0,0,4840 AUC
4837,MOV,,,,,3.544047619047619,0.0,45.4,0.07806272288651143,0,0,0,0,4837 MOV
4839,AUC,,,,,9.95238095238095,0.0,40.0,0.24880952380952376,0,0,0,0,4839 AUC
4828,AUC,,,,,,0.0,24.2,,0,0,0,0,4828 AUC
4818,MOV,,,,,,0.0,24.2,,0,0,0,0,4818 MOV
4826,MOV,,,,,,0.0,23.2,,0,0,0,0,4826 MOV
4819,MOV,,,,,,0.0,29.3,,0,0,0,0,4819 MOV
4815,AUC,,,,,3.15,0.0,21.3,0.14788732394366197,0,0,0,0,4815 AUC
4815,MOV,,,,,10.808333333333334,0.0,21.3,0.507433489827856,0,0,0,0,4815 MOV
4816,MOV,,,,,6.312023809523809,0.0,27.7,0.22787089565067903,0,0,0,0,4816 MOV
4817,AUC,,,,,,0.0,45.2,,0,0,0,0,4817 AUC
4817,MOV,,,,,,0.0,45.2,,0,0,0,0,4817 MOV
4818,AUC,,,,,,0.0,24.2,,0,0,0,0,4818 AUC
4894,AUC,,,,,19.285952380952377,0.0,100.0,0.19285952380952376,0,0,0,0,4894 AUC
4819,AUC,,,,,,0.0,29.3,,0,0,0,0,4819 AUC
4820,AUC,,,,,,0.0,24.2,,0,0,0,0,4820 AUC
4826,AUC,,,,,,0.0,23.2,,0,0,0,0,4826 AUC
4820,MOV,,,,,,0.0,24.2,,0,0,0,0,4820 MOV
4822,AUC,,,,,6.849047619047619,0.0,27.7,0.2472580367887227,0,0,0,0,4822 AUC
4822,MOV,,,,,2.1632142857142855,0.0,27.7,0.07809437854564208,0,0,0,0,4822 MOV
4823,AUC,,,,,9.147023809523809,0.0,45.4,0.20147629536396056,0,0,0,0,4823 AUC
4823,MOV,,,,,8.238095238095237,0.0,45.4,0.18145584224879377,0,0,0,0,4823 MOV
4824,AUC,,,,,,0.0,25.5,,0,0,0,0,4824 AUC
4824,MOV,,,,,,0.0,25.5,,0,0,0,0,4824 MOV
4825,MOV,,,,,0.9328571428571429,0.0,24.2,0.0385478158205431,0,0,0,0,4825 MOV
4840,MOV,,,,,,0.0,100.0,,0,0,0,0,4840 MOV
4904,MOV,,,,,5.447738095238095,0.0,10.0,0.5447738095238095,0,0,0,0,4904 MOV
4895,AUC,,,,,16.89642857142857,0.0,100.0,0.16896428571428568,0,0,0,0,4895 AUC
4895,MOV,,,,,10.143571428571427,0.0,100.0,0.10143571428571427,0,0,0,0,4895 MOV
4909,MOV,,,,,,0.0,2.1,,0,0,0,0,4909 MOV
4910,AUC,,,,,,0.0,20.0,,0,0,0,0,4910 AUC
4910,MOV,,,,,,0.0,20.0,,0,0,0,0,4910 MOV
4911,AUC,,,,,,0.0,50.8,,0,0,0,0,4911 AUC
4911,MOV,,,,,,0.0,50.8,,0,0,0,0,4911 MOV
4912,AUC,,,,,,0.0,50.0,,0,0,0,0,4912 AUC
4912,MOV,,,,,,0.0,50.0,,0,0,0,0,4912 MOV
4913,AUC,,,,,,0.0,100.0,,0,0,0,0,4913 AUC
4913,MOV,,,,,,0.0,100.0,,0,0,0,0,4913 MOV
4914,AUC,,,,,,0.0,100.0,,0,0,0,0,4914 AUC
4914,MOV,,,,,,0.0,100.0,,0,0,0,0,4914 MOV
4915,AUC,,,,,,0.0,100.0,,0,0,0,0,4915 AUC
4915,MOV,,,,,,0.0,100.0,,0,0,0,0,4915 MOV
4978,AUC,,,,,,0.0,100.0,,0,0,0,0,4978 AUC
4978,MOV,,,,,,0.0,100.0,,0,0,0,0,4978 MOV
53,AUC,,,,,,0.0,100.0,,0,0,0,0,53 AUC
53,MOV,,,,,,0.0,100.0,,0,0,0,0,53 MOV
69,AUC,,,,,23.54452380952381,0.0,100.0,0.2354452380952381,0,0,0,0,69 AUC
702,AUC,,,,,16.30952380952381,0.0,100.0,0.1630952380952381,0,0,0,0,702 AUC
4909,AUC,,,,,,0.0,2.1,,0,0,0,0,4909 AUC
4908,MOV,,,,,,0.0,100.0,,0,0,0,0,4908 MOV
4908,AUC,,,,,,0.0,100.0,,0,0,0,0,4908 AUC
4901,AUC,,,,,,0.0,30.0,,0,0,0,0,4901 AUC
4896,MOV,,,,,11.595595238095237,0.0,100.0,0.11595595238095237,0,0,0,0,4896 MOV
4897,AUC,,,,,61.659166666666664,0.0,100.0,0.6165916666666666,0,0,0,0,4897 AUC
4897,MOV,,,,,10.384642857142858,0.0,100.0,0.10384642857142858,0,0,0,0,4897 MOV
4898,AUC,,,,,,0.0,100.0,,0,0,0,0,4898 AUC
4898,MOV,,,,,,0.0,100.0,,0,0,0,0,4898 MOV
4899,AUC,,,,,8.366309523809523,0.0,100.0,0.08366309523809523,0,0,0,0,4899 AUC
4899,MOV,,,,,12.51488095238095,0.0,100.0,0.1251488095238095,0,0,0,0,4899 MOV
4900,AUC,,,,,27.69392857142857,0.0,100.0,0.2769392857142857,0,0,0,0,4900 AUC
4901,MOV,,,,,,0.0,30.0,,0,0,0,0,4901 MOV
4907,MOV,,,,,,0.0,100.0,,0,0,0,0,4907 MOV
4902,MOV,,,,,17.595714285714283,0.0,100.0,0.17595714285714284,0,0,0,0,4902 MOV
4904,AUC,,,,,6.2675,0.0,10.0,0.62675,0,0,0,0,4904 AUC
4814,AUC,,,,,3.046309523809524,0.0,29.3,0.10396960832114417,0,0,0,0,4814 AUC
4905,AUC,,,,,,0.0,22.0,,0,0,0,0,4905 AUC
4905,MOV,,,,,,0.0,22.0,,0,0,0,0,4905 MOV
4906,AUC,,,,,,0.0,100.0,,0,0,0,0,4906 AUC
4906,MOV,,,,,,0.0,100.0,,0,0,0,0,4906 MOV
4907,AUC,,,,,,0.0,100.0,,0,0,0,0,4907 AUC
4814,MOV,,,,,2.481071428571429,0.0,29.3,0.08467820575329109,0,0,0,0,4814 MOV
4791,AUC,,,,,0.7607142857142857,0.0,1.9,0.40037593984962405,0,0,0,0,4791 AUC
4813,MOV,,,,,,0.0,27.7,,0,0,0,0,4813 MOV
4813,AUC,,,,,,0.0,27.7,,0,0,0,0,4813 AUC
4752,AUC,,,,,,0.0,100.0,,0,0,0,0,4752 AUC
4752,MOV,,,,,,0.0,100.0,,0,0,0,0,4752 MOV
4753,MOV,,,,,13.629761904761903,0.0,100.0,0.13629761904761903,0,0,0,0,4753 MOV
4754,AUC,,,,,17.847380952380952,0.0,100.0,0.17847380952380953,0,0,0,0,4754 AUC
4754,MOV,,,,,7.9228571428571435,0.0,100.0,0.07922857142857144,0,0,0,0,4754 MOV
4755,AUC,,,,,9.464285714285714,0.0,100.0,0.09464285714285714,0,0,0,0,4755 AUC
4755,MOV,,,,,14.285714285714283,0.0,100.0,0.14285714285714282,0,0,0,0,4755 MOV
4756,AUC,,,,,20.669642857142854,0.0,100.0,0.20669642857142853,0,0,0,0,4756 AUC
4756,MOV,,,,,8.035714285714285,0.0,100.0,0.08035714285714285,0,0,0,0,4756 MOV
4757,AUC,,,,,38.49702380952381,0.0,100.0,0.3849702380952381,0,0,0,0,4757 AUC
4757,MOV,,,,,11.25,0.0,100.0,0.1125,0,0,0,0,4757 MOV
4759,AUC,,,,,28.303571428571427,0.0,100.0,0.2830357142857143,0,0,0,0,4759 AUC
4759,MOV,,,,,12.529761904761903,0.0,100.0,0.12529761904761905,0,0,0,0,4759 MOV
4764,AUC,,,,,20.960119047619045,0.0,100.0,0.20960119047619044,0,0,0,0,4764 AUC
4765,AUC,,,,,7.420476190476189,0.0,100.0,0.0742047619047619,0,0,0,0,4765 AUC
4765,MOV,,,,,12.81047619047619,0.0,100.0,0.12810476190476192,0,0,0,0,4765 MOV
4766,AUC,,,,,,0.0,100.0,,0,0,0,0,4766 AUC
4766,MOV,,,,,,0.0,100.0,,0,0,0,0,4766 MOV
4767,AUC,,,,,8.598928571428571,0.0,100.0,0.08598928571428571,0,0,0,0,4767 AUC
4751,MOV,,,,,13.24690476190476,0.0,100.0,0.1324690476190476,0,0,0,0,4751 MOV
4751,AUC,,,,,5.250595238095237,0.0,100.0,0.052505952380952375,0,0,0,0,4751 AUC
4750,MOV,,,,,9.739047619047618,0.0,100.0,0.09739047619047618,0,0,0,0,4750 MOV
3760,MOV,,,,,4.851190476190476,0.0,100.0,0.04851190476190476,0,0,0,0,3760 MOV
4774,AUC,Quantal Linear,173.08423623827173,46.4926189863783,1138.6889063599401,9.35702380952381,0.0,100.0,0.0935702380952381,1,0,0,0,4774 AUC
4838,MOV,Quantal Linear,118.26206861601526,27.85427570398295,778.0240910608028,30.159523809523805,0.0,100.0,0.301595238095238,1,0,0,0,4838 MOV
4894,MOV,Quantal Linear,142.26833080132693,27.615938058821413,935.9568123049929,31.344642857142855,0.0,100.0,0.31344642857142857,1,0,0,0,4894 MOV
4900,MOV,Log Logistic,122.64616623593135,,1186.3109387652862,21.49773809523809,0.0,100.0,0.21497738095238092,1,0,0,0,4900 MOV
3689,AUC,,,,,9.747023809523808,0.0,100.0,0.09747023809523808,0,0,0,0,3689 AUC
3689,MOV,,,,,19.13690476190476,0.0,100.0,0.1913690476190476,0,0,0,0,3689 MOV
3690,AUC,,,,,22.529761904761905,0.0,100.0,0.22529761904761905,0,0,0,0,3690 AUC
3690,MOV,,,,,8.57142857142857,0.0,100.0,0.08571428571428569,0,0,0,0,3690 MOV
3762,MOV,,,,,15.408571428571427,0.0,100.0,0.15408571428571427,0,0,0,0,3762 MOV
4750,AUC,,,,,7.55202380952381,0.0,100.0,0.0755202380952381,0,0,0,0,4750 AUC
3859,AUC,,,,,25.049047619047617,0.0,100.0,0.25049047619047615,0,0,0,0,3859 AUC
3859,MOV,,,,,12.93142857142857,0.0,100.0,0.12931428571428571,0,0,0,0,3859 MOV
3862,AUC,,,,,,0.0,100.0,,0,0,0,0,3862 AUC
3862,MOV,,,,,,0.0,100.0,,0,0,0,0,3862 MOV
447,AUC,,,,,10.44642857142857,0.0,100.0,0.10446428571428569,0,0,0,0,447 AUC
447,MOV,,,,,24.888571428571424,0.0,100.0,0.24888571428571424,0,0,0,0,447 MOV
4579,AUC,,,,,,0.0,100.0,,0,0,0,0,4579 AUC
4579,MOV,,,,,,0.0,100.0,,0,0,0,0,4579 MOV
4767,MOV,,,,,35.84166666666667,0.0,100.0,0.35841666666666666,0,0,0,0,4767 MOV
4768,AUC,,,,,,0.0,100.0,,0,0,0,0,4768 AUC
4768,MOV,,,,,,0.0,100.0,,0,0,0,0,4768 MOV
4794,AUC,,,,,,0.0,2.1,,0,0,0,0,4794 AUC
4787,AUC,,,,,,0.0,2.6,,0,0,0,0,4787 AUC
4787,MOV,,,,,,0.0,2.6,,0,0,0,0,4787 MOV
4788,MOV,,,,,0.806845238095238,0.0,1.9,0.4246553884711779,0,0,0,0,4788 MOV
4789,AUC,,,,,,0.0,2.6,,0,0,0,0,4789 AUC
4789,MOV,,,,,,0.0,2.6,,0,0,0,0,4789 MOV
4790,AUC,,,,,0.41369047619047616,0.0,1.9,0.21773182957393483,0,0,0,0,4790 AUC
4792,AUC,,,,,0.22886904761904758,0.0,1.9,0.12045739348370926,0,0,0,0,4792 AUC
4793,MOV,,,,,0.08214285714285713,0.0,1.9,0.043233082706766915,0,0,0,0,4793 MOV
4794,MOV,,,,,,0.0,2.1,,0,0,0,0,4794 MOV
4785,MOV,,,,,0.8441666666666665,0.0,2.6,0.3246794871794871,0,0,0,0,4785 MOV
4795,AUC,,,,,,0.0,2.4,,0,0,0,0,4795 AUC
4795,MOV,,,,,,0.0,2.4,,0,0,0,0,4795 MOV
4796,AUC,,,,,,0.0,1.9,,0,0,0,0,4796 AUC
4796,MOV,,,,,,0.0,1.9,,0,0,0,0,4796 MOV
4797,AUC,,,,,,0.0,1.9,,0,0,0,0,4797 AUC
4797,MOV,,,,,,0.0,1.9,,0,0,0,0,4797 MOV
4812,AUC,,,,,,0.0,8.5,,0,0,0,0,4812 AUC
4812,MOV,,,,,,0.0,8.5,,0,0,0,0,4812 MOV
4786,AUC,,,,,0.10803571428571429,0.0,1.9,0.056860902255639105,0,0,0,0,4786 AUC
4785,AUC,,,,,0.5730952380952381,0.0,2.6,0.22042124542124542,0,0,0,0,4785 AUC
4769,AUC,,,,,,0.0,100.0,,0,0,0,0,4769 AUC
4775,MOV,,,,,,0.0,100.0,,0,0,0,0,4775 MOV
4769,MOV,,,,,,0.0,100.0,,0,0,0,0,4769 MOV
4771,AUC,,,,,13.334166666666665,0.0,100.0,0.13334166666666664,0,0,0,0,4771 AUC
4771,MOV,,,,,10.604285714285712,0.0,100.0,0.10604285714285712,0,0,0,0,4771 MOV
4772,AUC,,,,,13.922142857142855,0.0,100.0,0.13922142857142855,0,0,0,0,4772 AUC
4773,AUC,,,,,10.617738095238094,0.0,100.0,0.10617738095238094,0,0,0,0,4773 AUC
4773,MOV,,,,,14.084761904761903,0.0,100.0,0.14084761904761903,0,0,0,0,4773 MOV
4774,MOV,,,,,17.897976190476186,0.0,100.0,0.17897976190476186,0,0,0,0,4774 MOV
4775,AUC,,,,,,0.0,100.0,,0,0,0,0,4775 AUC
4776,AUC,,,,,,0.0,100.0,,0,0,0,0,4776 AUC
4783,AUC,,,,,0.41488095238095235,0.0,1.9,0.21835839598997492,0,0,0,0,4783 AUC
4776,MOV,,,,,,0.0,100.0,,0,0,0,0,4776 MOV
4777,MOV,,,,,36.68166666666666,0.0,100.0,0.36681666666666657,0,0,0,0,4777 MOV
4778,AUC,,,,,,0.0,100.0,,0,0,0,0,4778 AUC
4778,MOV,,,,,,0.0,100.0,,0,0,0,0,4778 MOV
4779,AUC,,,,,,0.0,100.0,,0,0,0,0,4779 AUC
4779,MOV,,,,,,0.0,100.0,,0,0,0,0,4779 MOV
4780,AUC,,,,,,0.0,100.0,,0,0,0,0,4780 AUC
4780,MOV,,,,,,0.0,100.0,,0,0,0,0,4780 MOV
702,MOV,,,,,0.8482142857142858,0.0,100.0,0.008482142857142858,0,0,0,0,702 MOV
