Chemical_ID,End_Point,X_vals,Y_vals,bmdrc.Endpoint.ID
1016,MOV,2.3278,0.01071264,1016 MOV
1016,MOV,2.6022,0.01196669,1016 MOV
1016,MOV,2.8767,0.01321961,1016 MOV
1016,MOV,3.1511,0.01447048,1016 MOV
1016,MOV,3.4256,0.01572022,1016 MOV
1016,MOV,3.7,0.01696793,1016 MOV
1016,MOV,4.5222,0.02069703,1016 MOV
1016,MOV,5.3444,0.02441198,1016 MOV
1016,MOV,6.1667,0.0281133,1016 MOV
1016,MOV,6.9889,0.03180012,1016 MOV
1016,MOV,7.8111,0.03547295,1016 MOV
1016,MOV,8.6333,0.03913186,1016 MOV
1016,MOV,9.4556,0.04277732,1016 MOV
1016,MOV,10.2778,0.04640852,1016 MOV
1016,MOV,11.1,0.05002594,1016 MOV
1016,MOV,13.5667,0.0607965,1016 MOV
1016,MOV,16.0333,0.07144452,1016 MOV
1016,MOV,18.5,0.08197225,1016 MOV
1016,MOV,20.9667,0.09238062,1016 MOV
1016,MOV,23.4333,0.10267056,1016 MOV
1016,MOV,25.9,0.11284425,1016 MOV
1016,MOV,28.3667,0.1229026,1016 MOV
1016,MOV,30.8333,0.13284651,1016 MOV
1016,MOV,33.3,0.14267807,1016 MOV
1016,MOV,36.9889,0.15717338,1016 MOV
1016,MOV,40.6778,0.1714236,1016 MOV
1016,MOV,44.3667,0.18543288,1016 MOV
1016,MOV,48.0556,0.1992053,1016 MOV
1016,MOV,51.7444,0.2127445,1016 MOV
1016,MOV,55.4333,0.22605514,1016 MOV
1016,MOV,59.1222,0.23914074,1016 MOV
1016,MOV,62.8111,0.25200508,1016 MOV
1016,MOV,66.5,0.26465192,1016 MOV
1016,MOV,70.2222,0.2771962,1016 MOV
1016,MOV,73.9444,0.28952649,1016 MOV
1016,MOV,77.6667,0.30164677,1016 MOV
1016,MOV,81.3889,0.31355995,1016 MOV
1016,MOV,85.1111,0.32526992,1016 MOV
1016,MOV,88.8333,0.33678012,1016 MOV
1016,MOV,92.5556,0.34809427,1016 MOV
1016,MOV,96.2778,0.35921511,1016 MOV
1016,MOV,100.0,0.37014624,1016 MOV
1376,AUC,0.0,0.10143544,1376 AUC
1376,AUC,0.1111,0.10236379,1376 AUC
1376,AUC,0.2222,0.10329117,1376 AUC
1376,AUC,0.3333,0.10421759,1376 AUC
1376,AUC,0.4444,0.10514306,1376 AUC
1376,AUC,0.5556,0.10606841,1376 AUC
1376,AUC,0.6667,0.10699196,1376 AUC
1376,AUC,0.7778,0.10791456,1376 AUC
1376,AUC,0.8889,0.10883621,1376 AUC
1376,AUC,1.0,0.10975691,1376 AUC
1376,AUC,1.4444,0.11343019,1376 AUC
1376,AUC,1.8889,0.11708914,1376 AUC
1376,AUC,2.3333,0.12073217,1376 AUC
1376,AUC,2.7778,0.12436098,1376 AUC
1376,AUC,3.2222,0.127974,1376 AUC
1376,AUC,3.6667,0.13157293,1376 AUC
1376,AUC,4.1111,0.13515619,1376 AUC
1376,AUC,4.5556,0.13872548,1376 AUC
1376,AUC,5.0,0.14227923,1376 AUC
1376,AUC,5.6889,0.14775923,1376 AUC
1376,AUC,6.3778,0.15320421,1376 AUC
1376,AUC,7.0667,0.15861441,1376 AUC
1376,AUC,7.7556,0.16399004,1376 AUC
1376,AUC,8.4444,0.16933055,1376 AUC
1376,AUC,9.1333,0.17463772,1376 AUC
1376,AUC,9.8222,0.17991097,1376 AUC
1376,AUC,10.5111,0.18515054,1376 AUC
1376,AUC,11.2,0.19035663,1376 AUC
1376,AUC,13.9111,0.21052369,1376 AUC
1376,AUC,16.6222,0.23018843,1376 AUC
1376,AUC,19.3333,0.24936334,1376 AUC
1376,AUC,22.0444,0.26806063,1376 AUC
1376,AUC,24.7556,0.28629286,1376 AUC
1376,AUC,27.4667,0.30407029,1376 AUC
1376,AUC,30.1778,0.32140491,1376 AUC
1376,AUC,32.8889,0.33830775,1376 AUC
1376,AUC,35.6,0.35478956,1376 AUC
1376,AUC,37.2,0.36432328,1376 AUC
1376,AUC,38.8,0.37371612,1376 AUC
1376,AUC,40.4,0.38297017,1376 AUC
1376,AUC,42.0,0.39208748,1376 AUC
1376,AUC,43.6,0.40107008,1376 AUC
1376,AUC,45.2,0.40991994,1376 AUC
1376,AUC,46.8,0.41863904,1376 AUC
1376,AUC,48.4,0.42722931,1376 AUC
1376,AUC,50.0,0.43569264,1376 AUC
1376,MOV,,,1376 MOV
1947,AUC,,,1947 AUC
1947,MOV,,,1947 MOV
2323,AUC,,,2323 AUC
2323,MOV,,,2323 MOV
250,AUC,0.0,0.02972064,250 AUC
250,AUC,0.3472,0.02989745,250 AUC
250,AUC,0.6944,0.03007422,250 AUC
250,AUC,1.0417,0.030251,250 AUC
250,AUC,1.3889,0.03042771,250 AUC
250,AUC,1.7361,0.03060438,250 AUC
250,AUC,2.0833,0.03078102,250 AUC
250,AUC,2.4306,0.03095768,250 AUC
250,AUC,2.7778,0.03113426,250 AUC
250,AUC,3.125,0.0313108,250 AUC
250,AUC,3.4722,0.03148731,250 AUC
250,AUC,3.8194,0.03166379,250 AUC
250,AUC,4.1667,0.03184029,250 AUC
250,AUC,4.5139,0.03201671,250 AUC
250,AUC,4.8611,0.03219309,250 AUC
250,AUC,5.2083,0.03236944,250 AUC
250,AUC,5.5556,0.03254581,250 AUC
250,AUC,5.9028,0.0327221,250 AUC
250,AUC,6.25,0.03289835,250 AUC
250,AUC,6.9444,0.03325077,250 AUC
250,AUC,7.6389,0.0336031,250 AUC
250,AUC,8.3333,0.03395526,250 AUC
250,AUC,9.0278,0.03430734,250 AUC
250,AUC,9.7222,0.03465924,250 AUC
250,AUC,10.4167,0.03501106,250 AUC
250,AUC,11.1111,0.03536271,250 AUC
250,AUC,11.8056,0.03571427,250 AUC
250,AUC,12.5,0.03606566,250 AUC
250,AUC,13.8889,0.0367681,250 AUC
250,AUC,15.2778,0.03747003,250 AUC
250,AUC,16.6667,0.03817145,250 AUC
250,AUC,18.0556,0.03887235,250 AUC
250,AUC,19.4444,0.0395727,250 AUC
250,AUC,20.8333,0.04027258,250 AUC
250,AUC,22.2222,0.04097196,250 AUC
250,AUC,23.6111,0.04167082,250 AUC
250,AUC,25.0,0.04236918,250 AUC
250,AUC,27.7778,0.04376437,250 AUC
250,AUC,30.5556,0.04515752,250 AUC
250,AUC,33.3333,0.04654859,250 AUC
250,AUC,36.1111,0.04793769,250 AUC
250,AUC,38.8889,0.04932477,250 AUC
250,AUC,41.6667,0.05070982,250 AUC
250,AUC,44.4444,0.0520928,250 AUC
250,AUC,47.2222,0.05347382,250 AUC
250,AUC,50.0,0.05485283,250 AUC
250,MOV,,,250 MOV
2532,AUC,0.0,0.13964492,2532 AUC
2532,AUC,1.5889,0.14705884,2532 AUC
2532,AUC,3.1778,0.15834848,2532 AUC
2532,AUC,4.7667,0.17152639,2532 AUC
2532,AUC,6.3556,0.18589733,2532 AUC
2532,AUC,7.9444,0.20105018,2532 AUC
2532,AUC,9.5333,0.21670704,2532 AUC
2532,AUC,11.1222,0.23266254,2532 AUC
2532,AUC,12.7111,0.24876169,2532 AUC
2532,AUC,14.3,0.26488461,2532 AUC
2532,AUC,14.8556,0.27051003,2532 AUC
2532,AUC,15.4111,0.27612233,2532 AUC
2532,AUC,15.9667,0.28172043,2532 AUC
2532,AUC,16.5222,0.28729944,2532 AUC
2532,AUC,17.0778,0.29285876,2532 AUC
2532,AUC,17.6333,0.29839398,2532 AUC
2532,AUC,18.1889,0.30390489,2532 AUC
2532,AUC,18.7444,0.30938748,2532 AUC
2532,AUC,19.3,0.31484187,2532 AUC
2532,AUC,19.8444,0.32015636,2532 AUC
2532,AUC,20.3889,0.32544071,2532 AUC
2532,AUC,20.9333,0.33069166,2532 AUC
2532,AUC,21.4778,0.33590992,2532 AUC
2532,AUC,22.0222,0.34109248,2532 AUC
2532,AUC,22.5667,0.34624025,2532 AUC
2532,AUC,23.1111,0.35135044,2532 AUC
2532,AUC,23.6556,0.35642411,2532 AUC
2532,AUC,24.2,0.36145869,2532 AUC
2532,AUC,24.7444,0.36645445,2532 AUC
2532,AUC,25.2889,0.37141173,2532 AUC
2532,AUC,25.8333,0.37632822,2532 AUC
2532,AUC,26.3778,0.38120527,2532 AUC
2532,AUC,26.9222,0.38604071,2532 AUC
2532,AUC,27.4667,0.390836,2532 AUC
2532,AUC,28.0111,0.39558911,2532 AUC
2532,AUC,28.5556,0.40030156,2532 AUC
2532,AUC,29.1,0.40497143,2532 AUC
2532,AUC,29.6444,0.40959948,2532 AUC
2532,AUC,30.1889,0.41418643,2532 AUC
2532,AUC,30.7333,0.41873055,2532 AUC
2532,AUC,31.2778,0.42323349,2532 AUC
2532,AUC,31.8222,0.42769359,2532 AUC
2532,AUC,32.3667,0.43211254,2532 AUC
2532,AUC,32.9111,0.43648878,2532 AUC
2532,AUC,33.4556,0.44082401,2532 AUC
2532,AUC,34.0,0.44511676,2532 AUC
2532,MOV,0.0,0.04081554,2532 MOV
2532,MOV,1.5889,0.0427456,2532 MOV
2532,MOV,3.1778,0.04476267,2532 MOV
2532,MOV,4.7667,0.04687025,2532 MOV
2532,MOV,6.3556,0.04907197,2532 MOV
2532,MOV,7.9444,0.05137139,2532 MOV
2532,MOV,9.5333,0.05377262,2532 MOV
2532,MOV,11.1222,0.05627943,2532 MOV
2532,MOV,12.7111,0.05889583,2532 MOV
2532,MOV,14.3,0.06162593,2532 MOV
2532,MOV,14.8556,0.06260818,2532 MOV
2532,MOV,15.4111,0.06360484,2532 MOV
2532,MOV,15.9667,0.06461646,2532 MOV
2532,MOV,16.5222,0.06564285,2532 MOV
2532,MOV,17.0778,0.06668457,2532 MOV
2532,MOV,17.6333,0.06774144,2532 MOV
2532,MOV,18.1889,0.06881401,2532 MOV
2532,MOV,18.7444,0.0699021,2532 MOV
2532,MOV,19.3,0.07100628,2532 MOV
2532,MOV,19.8444,0.0721038,2532 MOV
2532,MOV,20.3889,0.07321716,2532 MOV
2532,MOV,20.9333,0.07434613,2532 MOV
2532,MOV,21.4778,0.07549129,2532 MOV
2532,MOV,22.0222,0.07665242,2532 MOV
2532,MOV,22.5667,0.07783012,2532 MOV
2532,MOV,23.1111,0.07902415,2532 MOV
2532,MOV,23.6556,0.08023513,2532 MOV
2532,MOV,24.2,0.08146279,2532 MOV
2532,MOV,24.7444,0.08270755,2532 MOV
2532,MOV,25.2889,0.08396983,2532 MOV
2532,MOV,25.8333,0.08524934,2532 MOV
2532,MOV,26.3778,0.08654675,2532 MOV
2532,MOV,26.9222,0.08786176,2532 MOV
2532,MOV,27.4667,0.08919505,2532 MOV
2532,MOV,28.0111,0.09054631,2532 MOV
2532,MOV,28.5556,0.09191623,2532 MOV
2532,MOV,29.1,0.0933045,2532 MOV
2532,MOV,29.6444,0.09471154,2532 MOV
2532,MOV,30.1889,0.09613782,2532 MOV
2532,MOV,30.7333,0.097583,2532 MOV
2532,MOV,31.2778,0.09904778,2532 MOV
2532,MOV,31.8222,0.10053184,2532 MOV
2532,MOV,32.3667,0.10203588,2532 MOV
2532,MOV,32.9111,0.10355956,2532 MOV
2532,MOV,33.4556,0.10510361,2532 MOV
2532,MOV,34.0,0.10666766,2532 MOV
2585,AUC,0.0,0.17838927,2585 AUC
2585,AUC,0.0017,0.17840187,2585 AUC
2585,AUC,0.0033,0.17841373,2585 AUC
2585,AUC,0.005,0.17842632,2585 AUC
2585,AUC,0.0067,0.17843892,2585 AUC
2585,AUC,0.0083,0.17845078,2585 AUC
2585,AUC,0.01,0.17846338,2585 AUC
2585,AUC,0.0117,0.17847597,2585 AUC
2585,AUC,0.0133,0.17848783,2585 AUC
2585,AUC,0.015,0.17850042,2585 AUC
2585,AUC,0.0184,0.17852562,2585 AUC
2585,AUC,0.0219,0.17855155,2585 AUC
2585,AUC,0.0253,0.17857674,2585 AUC
2585,AUC,0.0288,0.17860267,2585 AUC
2585,AUC,0.0322,0.17862786,2585 AUC
2585,AUC,0.0357,0.17865379,2585 AUC
2585,AUC,0.0391,0.17867898,2585 AUC
2585,AUC,0.0426,0.17870491,2585 AUC
2585,AUC,0.046,0.1787301,2585 AUC
2585,AUC,0.0564,0.17880713,2585 AUC
2585,AUC,0.0669,0.1788849,2585 AUC
2585,AUC,0.0773,0.17896192,2585 AUC
2585,AUC,0.0878,0.17903968,2585 AUC
2585,AUC,0.0982,0.17911669,2585 AUC
2585,AUC,0.1087,0.17919443,2585 AUC
2585,AUC,0.1191,0.17927142,2585 AUC
2585,AUC,0.1296,0.17934915,2585 AUC
2585,AUC,0.14,0.17942612,2585 AUC
2585,AUC,0.17,0.17964814,2585 AUC
2585,AUC,0.2,0.17987009,2585 AUC
2585,AUC,0.23,0.18009198,2585 AUC
2585,AUC,0.26,0.18031382,2585 AUC
2585,AUC,0.29,0.18053559,2585 AUC
2585,AUC,0.32,0.1807573,2585 AUC
2585,AUC,0.35,0.18097895,2585 AUC
2585,AUC,0.38,0.18120055,2585 AUC
2585,AUC,0.41,0.18142208,2585 AUC
2585,AUC,0.5011,0.18209443,2585 AUC
2585,AUC,0.5922,0.18276623,2585 AUC
2585,AUC,0.6833,0.18343748,2585 AUC
2585,AUC,0.7744,0.18410818,2585 AUC
2585,AUC,0.8656,0.18477906,2585 AUC
2585,AUC,0.9567,0.18544866,2585 AUC
2585,AUC,1.0478,0.18611771,2585 AUC
2585,AUC,1.1389,0.1867862,2585 AUC
2585,AUC,1.23,0.18745415,2585 AUC
2585,AUC,4.7933,0.21315441,2585 AUC
2585,AUC,8.3567,0.23804247,2585 AUC
2585,AUC,11.92,0.26214266,2585 AUC
2585,AUC,15.4833,0.28548057,2585 AUC
2585,AUC,19.0467,0.30808094,2585 AUC
2585,AUC,22.61,0.32996586,2585 AUC
2585,AUC,26.1733,0.35115857,2585 AUC
2585,AUC,29.7367,0.37168154,2585 AUC
2585,AUC,33.3,0.39155481,2585 AUC
2585,AUC,36.9889,0.41146663,2585 AUC
2585,AUC,40.6778,0.43072682,2585 AUC
2585,AUC,44.3667,0.4493567,2585 AUC
2585,AUC,48.0556,0.46737691,2585 AUC
2585,AUC,51.7444,0.48480693,2585 AUC
2585,AUC,55.4333,0.501667,2585 AUC
2585,AUC,59.1222,0.51797531,2585 AUC
2585,AUC,62.8111,0.53374993,2585 AUC
2585,AUC,66.5,0.5490083,2585 AUC
2585,AUC,70.2222,0.56389835,2585 AUC
2585,AUC,73.9444,0.57829678,2585 AUC
2585,AUC,77.6667,0.59222019,2585 AUC
2585,AUC,81.3889,0.60568354,2585 AUC
2585,AUC,85.1111,0.61870238,2585 AUC
2585,AUC,88.8333,0.63129139,2585 AUC
2585,AUC,92.5556,0.64346508,2585 AUC
2585,AUC,96.2778,0.65523651,2585 AUC
2585,AUC,100.0,0.6666193,2585 AUC
2585,MOV,0.0,1e-05,2585 MOV
2585,MOV,0.0017,1.565e-05,2585 MOV
2585,MOV,0.0033,2.098e-05,2585 MOV
2585,MOV,0.005,2.663e-05,2585 MOV
2585,MOV,0.0067,3.228e-05,2585 MOV
2585,MOV,0.0083,3.761e-05,2585 MOV
2585,MOV,0.01,4.326e-05,2585 MOV
2585,MOV,0.0117,4.891e-05,2585 MOV
2585,MOV,0.0133,5.424e-05,2585 MOV
2585,MOV,0.015,5.989e-05,2585 MOV
2585,MOV,0.0184,7.12e-05,2585 MOV
2585,MOV,0.0219,8.284e-05,2585 MOV
2585,MOV,0.0253,9.415e-05,2585 MOV
2585,MOV,0.0288,0.00010579,2585 MOV
2585,MOV,0.0322,0.00011709,2585 MOV
2585,MOV,0.0357,0.00012873,2585 MOV
2585,MOV,0.0391,0.00014004,2585 MOV
2585,MOV,0.0426,0.00015168,2585 MOV
2585,MOV,0.046,0.00016299,2585 MOV
2585,MOV,0.0564,0.00019757,2585 MOV
2585,MOV,0.0669,0.00023249,2585 MOV
2585,MOV,0.0773,0.00026707,2585 MOV
2585,MOV,0.0878,0.00030199,2585 MOV
2585,MOV,0.0982,0.00033657,2585 MOV
2585,MOV,0.1087,0.00037148,2585 MOV
2585,MOV,0.1191,0.00040606,2585 MOV
2585,MOV,0.1296,0.00044097,2585 MOV
2585,MOV,0.14,0.00047554,2585 MOV
2585,MOV,0.17,0.00057528,2585 MOV
2585,MOV,0.2,0.000675,2585 MOV
2585,MOV,0.23,0.00077471,2585 MOV
2585,MOV,0.26,0.00087441,2585 MOV
2585,MOV,0.29,0.0009741,2585 MOV
2585,MOV,0.32,0.00107378,2585 MOV
2585,MOV,0.35,0.00117345,2585 MOV
2585,MOV,0.38,0.00127312,2585 MOV
2585,MOV,0.41,0.00137277,2585 MOV
2585,MOV,0.5011,0.00167532,2585 MOV
2585,MOV,0.5922,0.00197777,2585 MOV
2585,MOV,0.6833,0.00228014,2585 MOV
2585,MOV,0.7744,0.00258241,2585 MOV
2585,MOV,0.8656,0.00288492,2585 MOV
2585,MOV,0.9567,0.00318701,2585 MOV
2585,MOV,1.0478,0.00348901,2585 MOV
2585,MOV,1.1389,0.00379092,2585 MOV
2585,MOV,1.23,0.00409273,2585 MOV
2585,MOV,4.7933,0.01582653,2585 MOV
2585,MOV,8.3567,0.0274224,2585 MOV
2585,MOV,11.92,0.03888132,2585 MOV
2585,MOV,15.4833,0.05020524,2585 MOV
2585,MOV,19.0467,0.06139605,2585 MOV
2585,MOV,22.61,0.07245469,2585 MOV
2585,MOV,26.1733,0.08338305,2585 MOV
2585,MOV,29.7367,0.09418294,2585 MOV
2585,MOV,33.3,0.10485529,2585 MOV
2585,MOV,36.9889,0.11577138,2585 MOV
2585,MOV,40.6778,0.12655434,2585 MOV
2585,MOV,44.3667,0.13720581,2585 MOV
2585,MOV,48.0556,0.14772738,2585 MOV
2585,MOV,51.7444,0.15812037,2585 MOV
2585,MOV,55.4333,0.1683869,2585 MOV
2585,MOV,59.1222,0.17852823,2585 MOV
2585,MOV,62.8111,0.18854588,2585 MOV
2585,MOV,66.5,0.19844138,2585 MOV
2585,MOV,70.2222,0.20830389,2585 MOV
2585,MOV,73.9444,0.21804506,2585 MOV
2585,MOV,77.6667,0.22766662,2585 MOV
2585,MOV,81.3889,0.23716955,2585 MOV
2585,MOV,85.1111,0.24655554,2585 MOV
2585,MOV,88.8333,0.25582605,2585 MOV
2585,MOV,92.5556,0.26498274,2585 MOV
2585,MOV,96.2778,0.27402652,2585 MOV
2585,MOV,100.0,0.28295902,2585 MOV
2589,AUC,,,2589 AUC
2589,MOV,,,2589 MOV
2596,AUC,,,2596 AUC
2596,MOV,,,2596 MOV
2597,AUC,,,2597 AUC
2597,MOV,,,2597 MOV
2599,AUC,,,2599 AUC
2599,MOV,,,2599 MOV
2743,AUC,0.0,0.20722374,2743 AUC
2743,AUC,0.0006,0.20722544,2743 AUC
2743,AUC,0.0011,0.20722686,2743 AUC
2743,AUC,0.0017,0.20722856,2743 AUC
2743,AUC,0.0022,0.20722998,2743 AUC
2743,AUC,0.0028,0.20723168,2743 AUC
2743,AUC,0.0033,0.2072331,2743 AUC
2743,AUC,0.0039,0.2072348,2743 AUC
2743,AUC,0.0044,0.20723622,2743 AUC
2743,AUC,0.005,0.20723792,2743 AUC
2743,AUC,0.0061,0.20724103,2743 AUC
2743,AUC,0.0072,0.20724415,2743 AUC
2743,AUC,0.0083,0.20724727,2743 AUC
2743,AUC,0.0094,0.20725039,2743 AUC
2743,AUC,0.0106,0.20725379,2743 AUC
2743,AUC,0.0117,0.20725691,2743 AUC
2743,AUC,0.0128,0.20726003,2743 AUC
2743,AUC,0.0139,0.20726315,2743 AUC
2743,AUC,0.015,0.20726626,2743 AUC
2743,AUC,0.0184,0.2072759,2743 AUC
2743,AUC,0.0219,0.20728583,2743 AUC
2743,AUC,0.0253,0.20729547,2743 AUC
2743,AUC,0.0288,0.20730539,2743 AUC
2743,AUC,0.0322,0.20731503,2743 AUC
2743,AUC,0.0357,0.20732495,2743 AUC
2743,AUC,0.0391,0.20733459,2743 AUC
2743,AUC,0.0426,0.20734452,2743 AUC
2743,AUC,0.046,0.20735416,2743 AUC
2743,AUC,0.0564,0.20738365,2743 AUC
2743,AUC,0.0669,0.20741343,2743 AUC
2743,AUC,0.0773,0.20744293,2743 AUC
2743,AUC,0.0878,0.20747271,2743 AUC
2743,AUC,0.0982,0.20750221,2743 AUC
2743,AUC,0.1087,0.207532,2743 AUC
2743,AUC,0.1191,0.20756151,2743 AUC
2743,AUC,0.1296,0.2075913,2743 AUC
2743,AUC,0.14,0.20762082,2743 AUC
2743,AUC,0.17,0.20770596,2743 AUC
2743,AUC,0.2,0.20779113,2743 AUC
2743,AUC,0.23,0.20787631,2743 AUC
2743,AUC,0.26,0.20796152,2743 AUC
2743,AUC,0.29,0.20804675,2743 AUC
2743,AUC,0.32,0.208132,2743 AUC
2743,AUC,0.35,0.20821727,2743 AUC
2743,AUC,0.38,0.20830256,2743 AUC
2743,AUC,0.41,0.20838787,2743 AUC
2743,AUC,0.5011,0.20864705,2743 AUC
2743,AUC,0.5922,0.20890643,2743 AUC
2743,AUC,0.6833,0.209166,2743 AUC
2743,AUC,0.7744,0.20942575,2743 AUC
2743,AUC,0.8656,0.20968598,2743 AUC
2743,AUC,0.9567,0.20994612,2743 AUC
2743,AUC,1.0478,0.21020644,2743 AUC
2743,AUC,1.1389,0.21046696,2743 AUC
2743,AUC,1.23,0.21072766,2743 AUC
2743,AUC,1.5044,0.21151406,2743 AUC
2743,AUC,1.7789,0.21230247,2743 AUC
2743,AUC,2.0533,0.2130923,2743 AUC
2743,AUC,2.3278,0.21388413,2743 AUC
2743,AUC,2.6022,0.21467738,2743 AUC
2743,AUC,2.8767,0.21547263,2743 AUC
2743,AUC,3.1511,0.2162693,2743 AUC
2743,AUC,3.4256,0.21706796,2743 AUC
2743,AUC,3.7,0.21786803,2743 AUC
2743,AUC,4.5222,0.22027548,2743 AUC
2743,AUC,5.3444,0.22269811,2743 AUC
2743,AUC,6.1667,0.22513615,2743 AUC
2743,AUC,6.9889,0.22758895,2743 AUC
2743,AUC,7.8111,0.23005672,2743 AUC
2743,AUC,8.6333,0.23253939,2743 AUC
2743,AUC,9.4556,0.23503719,2743 AUC
2743,AUC,10.2778,0.23754944,2743 AUC
2743,AUC,11.1,0.24007635,2743 AUC
2743,MOV,,,2743 MOV
2900,AUC,,,2900 AUC
2900,MOV,,,2900 MOV
295,AUC,0.0,0.0390212,295 AUC
295,AUC,0.3472,0.03923028,295 AUC
295,AUC,0.6944,0.03943931,295 AUC
295,AUC,1.0417,0.03964836,295 AUC
295,AUC,1.3889,0.0398573,295 AUC
295,AUC,1.7361,0.0400662,295 AUC
295,AUC,2.0833,0.04027505,295 AUC
295,AUC,2.4306,0.04048392,295 AUC
295,AUC,2.7778,0.04069268,295 AUC
295,AUC,3.125,0.04090139,295 AUC
295,AUC,3.4722,0.04111006,295 AUC
295,AUC,3.8194,0.04131869,295 AUC
295,AUC,4.1667,0.04152733,295 AUC
295,AUC,4.5139,0.04173586,295 AUC
295,AUC,4.8611,0.04194435,295 AUC
295,AUC,5.2083,0.04215279,295 AUC
295,AUC,5.5556,0.04236125,295 AUC
295,AUC,5.9028,0.0425696,295 AUC
295,AUC,6.25,0.04277791,295 AUC
295,AUC,6.9444,0.04319439,295 AUC
295,AUC,7.6389,0.04361074,295 AUC
295,AUC,8.3333,0.04402686,295 AUC
295,AUC,9.0278,0.04444285,295 AUC
295,AUC,9.7222,0.04485861,295 AUC
295,AUC,10.4167,0.04527424,295 AUC
295,AUC,11.1111,0.04568963,295 AUC
295,AUC,11.8056,0.0461049,295 AUC
295,AUC,12.5,0.04651993,295 AUC
295,AUC,13.8889,0.04734951,295 AUC
295,AUC,15.2778,0.04817837,295 AUC
295,AUC,16.6667,0.0490065,295 AUC
295,AUC,18.0556,0.04983392,295 AUC
295,AUC,19.4444,0.05066056,295 AUC
295,AUC,20.8333,0.05148653,295 AUC
295,AUC,22.2222,0.05231179,295 AUC
295,AUC,23.6111,0.05313633,295 AUC
295,AUC,25.0,0.05396015,295 AUC
295,AUC,27.7778,0.05560565,295 AUC
295,AUC,30.5556,0.05724828,295 AUC
295,AUC,33.3333,0.058888,295 AUC
295,AUC,36.1111,0.06052492,295 AUC
295,AUC,38.8889,0.062159,295 AUC
295,AUC,41.6667,0.06379023,295 AUC
295,AUC,44.4444,0.06541857,295 AUC
295,AUC,47.2222,0.06704413,295 AUC
295,AUC,50.0,0.06866687,295 AUC
295,MOV,,,295 MOV
3191,AUC,,,3191 AUC
3191,MOV,,,3191 MOV
325,AUC,,,325 AUC
325,MOV,,,325 MOV
3408,AUC,,,3408 AUC
3408,MOV,,,3408 MOV
3409,AUC,0.0,0.10071744,3409 AUC
3409,AUC,0.2822,0.11314891,3409 AUC
3409,AUC,0.5644,0.12540853,3409 AUC
3409,AUC,0.8467,0.13750293,3409 AUC
3409,AUC,1.1289,0.14942589,3409 AUC
3409,AUC,1.4111,0.16118403,3409 AUC
3409,AUC,1.6933,0.17277963,3409 AUC
3409,AUC,1.9756,0.18421895,3409 AUC
3409,AUC,2.2578,0.19549612,3409 AUC
3409,AUC,2.54,0.20661739,3409 AUC
3409,AUC,2.7544,0.21496384,3409 AUC
3409,AUC,2.9689,0.22322631,3409 AUC
3409,AUC,3.1833,0.23139803,3409 AUC
3409,AUC,3.3978,0.23948754,3409 AUC
3409,AUC,3.6122,0.24748819,3409 AUC
3409,AUC,3.8267,0.25540834,3409 AUC
3409,AUC,4.0411,0.2632415,3409 AUC
3409,AUC,4.2556,0.27099586,3409 AUC
3409,AUC,4.47,0.27866503,3409 AUC
3409,AUC,4.8344,0.29151514,3409 AUC
3409,AUC,5.1989,0.30413976,3409 AUC
