Chemical_ID,End_Point,Dose,bmdrc.Endpoint.ID,num.affected,num.nonna,CI_Lo,CI_Hi,Response
4812,MOV,7.0,4812 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4812,MOV,7.7,4812 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4812,MOV,8.5,4812 MOV,2.0,11,0.05136769,0.47698056,0.18181818
4813,AUC,0.0,4813 AUC,9.0,22,0.23255816,0.61265182,0.40909091
4813,AUC,1.0,4813 AUC,4.0,12,0.13812009,0.60937791,0.33333333
4813,AUC,1.35,4813 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4813,AUC,1.83,4813 AUC,6.0,13,0.23206068,0.70856204,0.46153846
4813,AUC,2.97,4813 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4813,AUC,3.35,4813 AUC,8.0,13,0.35522892,0.82290292,0.61538462
4813,AUC,4.53,4813 AUC,8.0,14,0.32590645,0.78619201,0.57142857
4813,AUC,6.12,4813 AUC,8.0,12,0.39062209,0.86187991,0.66666667
4813,AUC,8.28,4813 AUC,4.0,11,0.15166471,0.64619883,0.36363636
4813,AUC,11.2,4813 AUC,9.0,14,0.38764423,0.83655268,0.64285714
4813,AUC,15.1,4813 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4813,AUC,20.5,4813 AUC,8.0,12,0.39062209,0.86187991,0.66666667
4813,AUC,27.7,4813 AUC,5.0,14,0.16344732,0.61235577,0.35714286
4813,MOV,0.0,4813 MOV,6.0,22,0.1315076,0.48151734,0.27272727
4813,MOV,1.0,4813 MOV,6.0,12,0.2537816,0.7462184,0.5
4813,MOV,1.35,4813 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4813,MOV,1.83,4813 MOV,3.0,13,0.08179529,0.50256376,0.23076923
4813,MOV,2.97,4813 MOV,5.0,14,0.16344732,0.61235577,0.35714286
4813,MOV,3.35,4813 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4813,MOV,4.53,4813 MOV,5.0,14,0.16344732,0.61235577,0.35714286
4813,MOV,6.12,4813 MOV,6.0,12,0.2537816,0.7462184,0.5
4813,MOV,8.28,4813 MOV,0.0,11,0.0,0.25883297,0.0
4813,MOV,11.2,4813 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4813,MOV,15.1,4813 MOV,6.0,14,0.21380799,0.67409355,0.42857143
4813,MOV,20.5,4813 MOV,3.0,12,0.08894167,0.53230533,0.25
4813,MOV,27.7,4813 MOV,2.0,14,0.04009392,0.39941379,0.14285714
4814,AUC,0.0,4814 AUC,5.0,24,0.09244825,0.40470453,0.20833333
4814,AUC,0.1,4814 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4814,AUC,2.75,4814 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4814,AUC,5.41,4814 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4814,AUC,8.06,4814 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4814,AUC,10.7,4814 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4814,AUC,13.4,4814 AUC,1.0,13,0.01371042,0.33313951,0.07692308
