Chemical_ID,End_Point,X_vals,Y_vals,bmdrc.Endpoint.ID
101,LTRK,0.0025,0.00632551,101 LTRK
101,LTRK,0.0028,0.0063383,101 LTRK
101,LTRK,0.0031,0.00635974,101 LTRK
101,LTRK,0.0033,0.0063807,101 LTRK
101,LTRK,0.0036,0.0064256,101 LTRK
101,LTRK,0.0039,0.00649162,101 LTRK
101,LTRK,0.0042,0.00658535,101 LTRK
101,LTRK,0.0044,0.00666695,101 LTRK
101,LTRK,0.0047,0.00682436,101 LTRK
101,LTRK,0.005,0.00703226,101 LTRK
101,LTRK,0.0056,0.00764217,101 LTRK
101,LTRK,0.0061,0.00840504,101 LTRK
101,LTRK,0.0067,0.00971765,101 LTRK
101,LTRK,0.0072,0.01122002,101 LTRK
101,LTRK,0.0078,0.01361616,101 LTRK
101,LTRK,0.0083,0.01618902,101 LTRK
101,LTRK,0.0089,0.02006976,101 LTRK
101,LTRK,0.0094,0.02404082,101 LTRK
101,LTRK,0.01,0.02977975,101 LTRK
101,MO24,0.0,0.01717068,101 MO24
101,MO24,0.0,0.01717068,101 MO24
101,MO24,0.0,0.01717068,101 MO24
101,MO24,0.0,0.01717068,101 MO24
101,MO24,0.0,0.01717068,101 MO24
101,MO24,0.0001,0.01784785,101 MO24
101,MO24,0.0001,0.01784785,101 MO24
101,MO24,0.0001,0.01784785,101 MO24
101,MO24,0.0001,0.01784785,101 MO24
101,MO24,0.0001,0.01784785,101 MO24
101,MO24,0.0002,0.01857384,101 MO24
101,MO24,0.0003,0.01931877,101 MO24
101,MO24,0.0004,0.02007585,101 MO24
101,MO24,0.0005,0.02084178,101 MO24
101,MO24,0.0006,0.02161457,101 MO24
101,MO24,0.0007,0.02239291,101 MO24
101,MO24,0.0008,0.02317584,101 MO24
101,MO24,0.0009,0.02396263,101 MO24
101,MO24,0.001,0.02475273,101 MO24
101,MO24,0.0012,0.0263411,101 MO24
101,MO24,0.0013,0.02713869,101 MO24
101,MO24,0.0015,0.02873931,101 MO24
101,MO24,0.0017,0.03034583,101 MO24
101,MO24,0.0018,0.03115086,101 MO24
101,MO24,0.002,0.0327638,101 MO24
101,MO24,0.0022,0.03437978,101 MO24
101,MO24,0.0023,0.03518866,101 MO24
101,MO24,0.0025,0.03680778,101 MO24
101,MO24,0.0028,0.03923876,101 MO24
101,MO24,0.0031,0.04167104,101 MO24
101,MO24,0.0033,0.04329261,101 MO24
101,MO24,0.0036,0.04572417,101 MO24
101,MO24,0.0039,0.04815393,101 MO24
101,MO24,0.0042,0.05058105,101 MO24
101,MO24,0.0044,0.0521973,101 MO24
101,MO24,0.0047,0.05461849,101 MO24
101,MO24,0.005,0.05703536,101 MO24
101,MO24,0.0056,0.06185425,101 MO24
101,MO24,0.0061,0.06585303,101 MO24
101,MO24,0.0067,0.07062899,101 MO24
101,MO24,0.0072,0.07458876,101 MO24
101,MO24,0.0078,0.07931479,101 MO24
101,MO24,0.0083,0.08323082,101 MO24
101,MO24,0.0089,0.08790229,101 MO24
101,MO24,0.0094,0.09177141,101 MO24
101,MO24,0.01,0.0963852,101 MO24
101,NC24,,,101 NC24
101,TOT_MORT,0.0,0.04358423,101 TOT_MORT
101,TOT_MORT,0.0,0.04358423,101 TOT_MORT
101,TOT_MORT,0.0,0.04358423,101 TOT_MORT
101,TOT_MORT,0.0,0.04358423,101 TOT_MORT
101,TOT_MORT,0.0,0.04358423,101 TOT_MORT
101,TOT_MORT,0.0001,0.04370144,101 TOT_MORT
101,TOT_MORT,0.0001,0.04370144,101 TOT_MORT
101,TOT_MORT,0.0001,0.04370144,101 TOT_MORT
101,TOT_MORT,0.0001,0.04370144,101 TOT_MORT
101,TOT_MORT,0.0001,0.04370144,101 TOT_MORT
101,TOT_MORT,0.0002,0.04387768,101 TOT_MORT
101,TOT_MORT,0.0003,0.04408618,101 TOT_MORT
101,TOT_MORT,0.0004,0.04431882,101 TOT_MORT
101,TOT_MORT,0.0005,0.04457122,101 TOT_MORT
101,TOT_MORT,0.0006,0.04484055,101 TOT_MORT
101,TOT_MORT,0.0007,0.04512481,101 TOT_MORT
101,TOT_MORT,0.0008,0.04542249,101 TOT_MORT
101,TOT_MORT,0.0009,0.0457324,101 TOT_MORT
101,TOT_MORT,0.001,0.0460536,101 TOT_MORT
101,TOT_MORT,0.0012,0.04672677,101 TOT_MORT
101,TOT_MORT,0.0013,0.0470775,101 TOT_MORT
101,TOT_MORT,0.0015,0.04780469,101 TOT_MORT
101,TOT_MORT,0.0017,0.04856349,101 TOT_MORT
101,TOT_MORT,0.0018,0.04895388,101 TOT_MORT
101,TOT_MORT,0.002,0.0497552,101 TOT_MORT
101,TOT_MORT,0.0022,0.05058224,101 TOT_MORT
101,TOT_MORT,0.0023,0.05100487,101 TOT_MORT
101,TOT_MORT,0.0025,0.05186737,101 TOT_MORT
101,TOT_MORT,0.0028,0.05320172,101 TOT_MORT
101,TOT_MORT,0.0031,0.05458133,101 TOT_MORT
101,TOT_MORT,0.0033,0.05552455,101 TOT_MORT
101,TOT_MORT,0.0036,0.05697241,101 TOT_MORT
101,TOT_MORT,0.0039,0.05845764,101 TOT_MORT
101,TOT_MORT,0.0042,0.05997797,101 TOT_MORT
101,TOT_MORT,0.0044,0.06101003,101 TOT_MORT
101,TOT_MORT,0.0047,0.06258452,101 TOT_MORT
101,TOT_MORT,0.005,0.06418922,101 TOT_MORT
101,TOT_MORT,0.0056,0.06748336,101 TOT_MORT
101,TOT_MORT,0.0061,0.07030862,101 TOT_MORT
101,TOT_MORT,0.0067,0.07378727,101 TOT_MORT
101,TOT_MORT,0.0072,0.07675442,101 TOT_MORT
101,TOT_MORT,0.0078,0.08039092,101 TOT_MORT
101,TOT_MORT,0.0083,0.08348041,101 TOT_MORT
101,TOT_MORT,0.0089,0.0872539,101 TOT_MORT
101,TOT_MORT,0.0094,0.09045013,101 TOT_MORT
101,TOT_MORT,0.01,0.09434363,101 TOT_MORT
102,ALL_BUT_MORT,,,102 ALL_BUT_MORT
102,ANY120,0.0,0.0937499,102 ANY120
102,ANY120,0.0,0.0937499,102 ANY120
102,ANY120,0.0,0.0937499,102 ANY120
102,ANY120,0.0,0.0937499,102 ANY120
102,ANY120,0.0,0.0937499,102 ANY120
102,ANY120,0.0001,0.12500018,102 ANY120
102,ANY120,0.0001,0.12500018,102 ANY120
102,ANY120,0.0001,0.12500018,102 ANY120
102,ANY120,0.0001,0.12500018,102 ANY120
102,ANY120,0.0001,0.12500018,102 ANY120
102,ANY120,0.0002,0.9103342,102 ANY120
102,ANY120,0.0003,0.99612489,102 ANY120
102,ANY120,0.0004,0.99960992,102 ANY120
102,ANY120,0.0005,0.99993445,102 ANY120
102,ANY120,0.0006,0.99998474,102 ANY120
102,ANY120,0.0007,0.99999555,102 ANY120
102,ANY120,0.0008,0.99999847,102 ANY120
102,ANY120,0.0009,0.9999994,102 ANY120
102,ANY120,0.001,0.99999974,102 ANY120
102,ANY120,0.0012,0.99999994,102 ANY120
102,ANY120,0.0013,0.99999997,102 ANY120
102,ANY120,0.0015,0.99999999,102 ANY120
102,ANY120,0.0017,1.0,102 ANY120
102,ANY120,0.0018,1.0,102 ANY120
102,ANY120,0.002,1.0,102 ANY120
102,ANY120,0.0022,1.0,102 ANY120
102,ANY120,0.0023,1.0,102 ANY120
102,ANY120,0.0025,1.0,102 ANY120
102,ANY120,0.0028,1.0,102 ANY120
102,ANY120,0.0031,1.0,102 ANY120
102,ANY120,0.0033,1.0,102 ANY120
102,ANY120,0.0036,1.0,102 ANY120
102,ANY120,0.0039,1.0,102 ANY120
102,ANY120,0.0042,1.0,102 ANY120
102,ANY120,0.0044,1.0,102 ANY120
102,ANY120,0.0047,1.0,102 ANY120
102,ANY120,0.005,1.0,102 ANY120
102,ANY120,0.0056,1.0,102 ANY120
102,ANY120,0.0061,1.0,102 ANY120
102,ANY120,0.0067,1.0,102 ANY120
102,ANY120,0.0072,1.0,102 ANY120
102,ANY120,0.0078,1.0,102 ANY120
102,ANY120,0.0083,1.0,102 ANY120
102,ANY120,0.0089,1.0,102 ANY120
102,ANY120,0.0094,1.0,102 ANY120
102,ANY120,0.01,1.0,102 ANY120
102,ANY24,0.0,0.08612595,102 ANY24
102,ANY24,0.0,0.08612595,102 ANY24
102,ANY24,0.0,0.08612595,102 ANY24
102,ANY24,0.0,0.08612595,102 ANY24
102,ANY24,0.0,0.08612595,102 ANY24
102,ANY24,0.0001,0.090592,102 ANY24
102,ANY24,0.0001,0.090592,102 ANY24
102,ANY24,0.0001,0.090592,102 ANY24
102,ANY24,0.0001,0.090592,102 ANY24
102,ANY24,0.0001,0.090592,102 ANY24
102,ANY24,0.0002,0.09522769,102 ANY24
102,ANY24,0.0003,0.10003575,102 ANY24
102,ANY24,0.0004,0.10501869,102 ANY24
102,ANY24,0.0005,0.11017887,102 ANY24
102,ANY24,0.0006,0.11551844,102 ANY24
102,ANY24,0.0007,0.12103934,102 ANY24
102,ANY24,0.0008,0.12674329,102 ANY24
102,ANY24,0.0009,0.13263178,102 ANY24
102,ANY24,0.001,0.13870606,102 ANY24
102,ANY24,0.0012,0.15141567,102 ANY24
102,ANY24,0.0013,0.15805219,102 ANY24
102,ANY24,0.0015,0.17188948,102 ANY24
102,ANY24,0.0017,0.18647681,102 ANY24
102,ANY24,0.0018,0.19404971,102 ANY24
102,ANY24,0.002,0.20974721,102 ANY24
102,ANY24,0.0022,0.22616742,102 ANY24
102,ANY24,0.0023,0.23464248,102 ANY24
102,ANY24,0.0025,0.2521075,102 ANY24
102,ANY24,0.0028,0.27953726,102 ANY24
102,ANY24,0.0031,0.30834007,102 ANY24
102,ANY24,0.0033,0.32823559,102 ANY24
102,ANY24,0.0036,0.35899936,102 ANY24
102,ANY24,0.0039,0.39070616,102 ANY24
102,ANY24,0.0042,0.42315714,102 ANY24
102,ANY24,0.0044,0.44509936,102 ANY24
102,ANY24,0.0047,0.47830943,102 ANY24
102,ANY24,0.005,0.51167088,102 ANY24
102,ANY24,0.0056,0.57791805,102 ANY24
102,ANY24,0.0061,0.63156322,102 ANY24
102,ANY24,0.0067,0.6926261,102 ANY24
102,ANY24,0.0072,0.73980169,102 ANY24
102,ANY24,0.0078,0.79104303,102 ANY24
102,ANY24,0.0083,0.82880967,102 ANY24
102,ANY24,0.0089,0.86795652,102 ANY24
102,ANY24,0.0094,0.89548001,102 ANY24
102,ANY24,0.01,0.92270742,102 ANY24
102,AXIS,0.0,1e-05,102 AXIS
102,AXIS,0.0,1e-05,102 AXIS
102,AXIS,0.0,1e-05,102 AXIS
102,AXIS,0.0,1e-05,102 AXIS
102,AXIS,0.0,1e-05,102 AXIS
102,AXIS,0.0001,1.02e-05,102 AXIS
102,AXIS,0.0001,1.02e-05,102 AXIS
102,AXIS,0.0001,1.02e-05,102 AXIS
102,AXIS,0.0001,1.02e-05,102 AXIS
102,AXIS,0.0001,1.02e-05,102 AXIS
102,AXIS,0.0002,4.344e-05,102 AXIS
102,AXIS,0.0003,0.00067087,102 AXIS
102,AXIS,0.0004,0.00547537,102 AXIS
102,AXIS,0.0005,0.02762431,102 AXIS
