Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD_Flag,BMD50_Flag
53,AXIS,weibull,4507.951,NULL,1891043850992.784,2.781350806451613,0.0,50.0,0.05562701612903226,4,0,1,1
54,MO24,probit,1.803,1.437,6.102,1.3318750000000001,0.0,5.0,0.26637500000000003,3,0,0,1
54,MORT,log_logistic,3.384,2.287,5.383,0.5838721804511278,0.0,5.0,0.11677443609022556,4,0,0,1
