"X_vals","Y_vals","End Point Name","endPointLink","Sample_ID"
0.00128888888888889,0.400901002355583,"Any effect",NA,"1004-4"
0.00146666666666667,0.413341873209484,"Any effect",NA,"1004-1"
0.00146666666666667,0.413341873209484,"Any effect",NA,"1004-2"
0.00146666666666667,0.413341873209484,"Any effect",NA,"1004-3"
0.00146666666666667,0.413341873209484,"Any effect",NA,"1004-4"
0.00164444444444444,0.424769782945363,"Any effect",NA,"1004-1"
0.00164444444444444,0.424769782945363,"Any effect",NA,"1004-2"
0.00164444444444444,0.424769782945363,"Any effect",NA,"1004-3"
0.00164444444444444,0.424769782945363,"Any effect",NA,"1004-4"
0.00182222222222222,0.435353933817105,"Any effect",NA,"1004-1"
0.00182222222222222,0.435353933817105,"Any effect",NA,"1004-2"
0.00182222222222222,0.435353933817105,"Any effect",NA,"1004-3"
0.00182222222222222,0.435353933817105,"Any effect",NA,"1004-4"
0.002,0.445222145825842,"Any effect",NA,"1004-1"
0.002,0.445222145825842,"Any effect",NA,"1004-2"
0.002,0.445222145825842,"Any effect",NA,"1004-3"
0.002,0.445222145825842,"Any effect",NA,"1004-4"
0.00288888888888889,0.4866859510017,"Any effect",NA,"1004-1"
0.00288888888888889,0.4866859510017,"Any effect",NA,"1004-2"
0.00288888888888889,0.4866859510017,"Any effect",NA,"1004-3"
0.00288888888888889,0.4866859510017,"Any effect",NA,"1004-4"
0.00377777777777778,0.519345891230164,"Any effect",NA,"1004-1"
0.00377777777777778,0.519345891230164,"Any effect",NA,"1004-2"
0.00377777777777778,0.519345891230164,"Any effect",NA,"1004-3"
0.00377777777777778,0.519345891230164,"Any effect",NA,"1004-4"
0.00466666666666667,0.546398117797328,"Any effect",NA,"1004-1"
0.00466666666666667,0.546398117797328,"Any effect",NA,"1004-2"
0.00466666666666667,0.546398117797328,"Any effect",NA,"1004-3"
0.00466666666666667,0.546398117797328,"Any effect",NA,"1004-4"
0.00555555555555556,0.569516781627465,"Any effect",NA,"1004-1"
0.00555555555555556,0.569516781627465,"Any effect",NA,"1004-2"
0.00555555555555556,0.569516781627465,"Any effect",NA,"1004-3"
0.00555555555555556,0.569516781627465,"Any effect",NA,"1004-4"
0.00644444444444444,0.589702687118459,"Any effect",NA,"1004-1"
0.00644444444444444,0.589702687118459,"Any effect",NA,"1004-2"
0.00644444444444444,0.589702687118459,"Any effect",NA,"1004-3"
0.00644444444444444,0.589702687118459,"Any effect",NA,"1004-4"
0.00733333333333333,0.607607550587942,"Any effect",NA,"1004-1"
0.00733333333333333,0.607607550587942,"Any effect",NA,"1004-2"
0.00733333333333333,0.607607550587942,"Any effect",NA,"1004-3"
0.00733333333333333,0.607607550587942,"Any effect",NA,"1004-4"
0.00822222222222222,0.62368214991853,"Any effect",NA,"1004-1"
0.00822222222222222,0.62368214991853,"Any effect",NA,"1004-2"
0.00822222222222222,0.62368214991853,"Any effect",NA,"1004-3"
0.00822222222222222,0.62368214991853,"Any effect",NA,"1004-4"
0.00911111111111111,0.638252616714889,"Any effect",NA,"1004-1"
0.00911111111111111,0.638252616714889,"Any effect",NA,"1004-2"
0.00911111111111111,0.638252616714889,"Any effect",NA,"1004-3"
0.00911111111111111,0.638252616714889,"Any effect",NA,"1004-4"
0.01,0.651563276575468,"Any effect",NA,"1004-1"
0.01,0.651563276575468,"Any effect",NA,"1004-2"
0.01,0.651563276575468,"Any effect",NA,"1004-3"
0.01,0.651563276575468,"Any effect",NA,"1004-4"
0,0.0111162841046948,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0,0.0111162841046948,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0,0.0111162841046948,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0,0.0111162841046948,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
8.88888888888889e-06,0.0212338070643787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
8.88888888888889e-06,0.0212338070643787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
8.88888888888889e-06,0.0212338070643787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
8.88888888888889e-06,0.0212338070643787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
1.77777777777778e-05,0.0246017620270262,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
1.77777777777778e-05,0.0246017620270262,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
1.77777777777778e-05,0.0246017620270262,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
1.77777777777778e-05,0.0246017620270262,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
2.66666666666667e-05,0.0269862266920553,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
2.66666666666667e-05,0.0269862266920553,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
2.66666666666667e-05,0.0269862266920553,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
2.66666666666667e-05,0.0269862266920553,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
3.55555555555556e-05,0.0288882314255351,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
3.55555555555556e-05,0.0288882314255351,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
3.55555555555556e-05,0.0288882314255351,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
3.55555555555556e-05,0.0288882314255351,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
4.44444444444444e-05,0.0304936386935789,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
4.44444444444444e-05,0.0304936386935789,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
4.44444444444444e-05,0.0304936386935789,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
4.44444444444444e-05,0.0304936386935789,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
5.33333333333333e-05,0.0318947909528286,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
5.33333333333333e-05,0.0318947909528286,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
5.33333333333333e-05,0.0318947909528286,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
5.33333333333333e-05,0.0318947909528286,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
6.22222222222222e-05,0.0331451483204575,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
6.22222222222222e-05,0.0331451483204575,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
6.22222222222222e-05,0.0331451483204575,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
6.22222222222222e-05,0.0331451483204575,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
7.11111111111111e-05,0.0342787876277188,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
7.11111111111111e-05,0.0342787876277188,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
7.11111111111111e-05,0.0342787876277188,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
7.11111111111111e-05,0.0342787876277188,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
8e-05,0.0353189287235323,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
8e-05,0.0353189287235323,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
8e-05,0.0353189287235323,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
8e-05,0.0353189287235323,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000115555555555556,0.0388206302826034,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000115555555555556,0.0388206302826034,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000115555555555556,0.0388206302826034,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000115555555555556,0.0388206302826034,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000151111111111111,0.0416323216351627,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000151111111111111,0.0416323216351627,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000151111111111111,0.0416323216351627,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000151111111111111,0.0416323216351627,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000186666666666667,0.0440093503026787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000186666666666667,0.0440093503026787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000186666666666667,0.0440093503026787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000186666666666667,0.0440093503026787,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000222222222222222,0.0460833202733872,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000222222222222222,0.0460833202733872,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000222222222222222,0.0460833202733872,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000222222222222222,0.0460833202733872,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000257777777777778,0.047931993090898,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000257777777777778,0.047931993090898,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000257777777777778,0.047931993090898,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000257777777777778,0.047931993090898,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000293333333333333,0.0496055683857832,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000293333333333333,0.0496055683857832,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000293333333333333,0.0496055683857832,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000293333333333333,0.0496055683857832,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000328888888888889,0.0511385402223469,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000328888888888889,0.0511385402223469,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000328888888888889,0.0511385402223469,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000328888888888889,0.0511385402223469,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000364444444444444,0.0525557399472019,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000364444444444444,0.0525557399472019,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000364444444444444,0.0525557399472019,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000364444444444444,0.0525557399472019,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
4e-04,0.053875700167651,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
4e-04,0.053875700167651,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
4e-04,0.053875700167651,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
4e-04,0.053875700167651,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000577777777777778,0.059424376071373,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000577777777777778,0.059424376071373,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000577777777777778,0.059424376071373,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000577777777777778,0.059424376071373,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000755555555555556,0.0638234443381375,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000755555555555556,0.0638234443381375,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000755555555555556,0.0638234443381375,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000755555555555556,0.0638234443381375,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.000933333333333333,0.0675069232092689,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.000933333333333333,0.0675069232092689,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.000933333333333333,0.0675069232092689,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.000933333333333333,0.0675069232092689,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00111111111111111,0.0706960371174663,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00111111111111111,0.0706960371174663,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00111111111111111,0.0706960371174663,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00111111111111111,0.0706960371174663,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00128888888888889,0.073520378571677,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00128888888888889,0.073520378571677,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00128888888888889,0.073520378571677,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00128888888888889,0.073520378571677,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00146666666666667,0.0760630149043884,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00146666666666667,0.0760630149043884,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00146666666666667,0.0760630149043884,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00146666666666667,0.0760630149043884,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00164444444444444,0.0783806805997282,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00164444444444444,0.0783806805997282,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00164444444444444,0.0783806805997282,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00164444444444444,0.0783806805997282,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00182222222222222,0.0805140025026305,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00182222222222222,0.0805140025026305,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00182222222222222,0.0805140025026305,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00182222222222222,0.0805140025026305,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.002,0.0824931605610044,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.002,0.0824931605610044,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.002,0.0824931605610044,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.002,0.0824931605610044,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00288888888888889,0.0907354272491231,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00288888888888889,0.0907354272491231,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00288888888888889,0.0907354272491231,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00288888888888889,0.0907354272491231,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00377777777777778,0.0971874686680091,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00377777777777778,0.0971874686680091,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00377777777777778,0.0971874686680091,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00377777777777778,0.0971874686680091,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00466666666666667,0.102538330573266,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00466666666666667,0.102538330573266,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00466666666666667,0.102538330573266,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00466666666666667,0.102538330573266,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00555555555555556,0.107135373555736,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00555555555555556,0.107135373555736,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00555555555555556,0.107135373555736,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00555555555555556,0.107135373555736,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00644444444444444,0.111180339061035,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00644444444444444,0.111180339061035,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00644444444444444,0.111180339061035,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00644444444444444,0.111180339061035,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00733333333333333,0.11480162990674,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00733333333333333,0.11480162990674,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00733333333333333,0.11480162990674,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00733333333333333,0.11480162990674,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00822222222222222,0.118086418053439,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00822222222222222,0.118086418053439,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00822222222222222,0.118086418053439,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00822222222222222,0.118086418053439,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.00911111111111111,0.121096799523836,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.00911111111111111,0.121096799523836,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.00911111111111111,0.121096799523836,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.00911111111111111,0.121096799523836,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0.01,0.123878688621705,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-1"
0.01,0.123878688621705,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-2"
0.01,0.123878688621705,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-3"
0.01,0.123878688621705,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","1004-4"
0,0.28706138998407,"Any effect",NA,"2066-1"
0,0.28706138998407,"Any effect",NA,"2066-2"
0,0.28706138998407,"Any effect",NA,"2066-3"
0,0.28706138998407,"Any effect",NA,"2066-4"
