Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD10_Flag,BMD50_Flag
2585,MORT,quantal_linear,111.6331663,40.08733783,734.413779,7.240048535,0.0,100.0,0.072400485,4,0.0,1.0,1.0
2585,MUSC,,,,,0.0,0.0,100.0,0.0,1,,,
2585,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2585,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2585,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2585,TCHR,quantal_linear,136.68850469999998,51.53058182,899.2481772,3.961217949,0.0,100.0,0.039612179,3,0.0,1.0,1.0
2585,TOT_MORT,log_probit,79.83548604,,7299930000000000.0,9.399626374,0.0,100.0,0.09399626400000001,4,0.0,0.0,1.0
2587,ANY24,quantal_linear,404.3146979,55.61177902,2659.910984,7.659821429,0.0,100.0,0.076598214,4,0.0,1.0,1.0
2587,ANY120,,,,,7.674464286,0.0,100.0,0.076744643,1,,,
2587,AXIS,,,,,1.153230769,0.0,100.0,0.011532308,1,,,
2587,ALL_BUT_MORT,,,,,1.5450686809999998,0.0,100.0,0.015450687,1,,,
2587,BRN_,,,,,0.0,0.0,100.0,0.0,1,,,
2587,CRAN,quantal_linear,188.7864011,48.30968415,1241.9905199999998,7.512072344,0.0,100.0,0.075120723,4,0.0,1.0,1.0
2587,DP24,,,,,1.5304258240000002,0.0,100.0,0.015304258000000001,1,,,
2587,EDEM,,,,,5.843995421,0.0,100.0,0.058439954,1,,,
2587,LTRK,logistic,292685.9533,,448751.3287,1.138461538,0.0,100.0,0.011384615,4,0.0,1.0,1.0
2587,MO24,quantal_linear,77.46081575,37.55483220000001,509.60025880000006,6.210714286,0.0,100.0,0.062107143,4,0.0,0.0,1.0
2587,MORT,,,,,0.393607143,0.0,100.0,0.003936071,1,,,
2587,MUSC,,,,,0.014769231,0.0,100.0,0.000147692,1,,,
2587,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2587,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2587,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2587,TCHR,logistic,292685.9533,,448751.3287,1.138461538,0.0,100.0,0.011384615,4,0.0,1.0,1.0
2587,TOT_MORT,,,,,6.604321429,0.0,100.0,0.066043214,1,,,
2589,ANY24,,,,,0.058476648,0.0,100.0,0.000584766,1,,,
2589,ANY120,,,,,0.058476648,0.0,100.0,0.000584766,1,,,
2589,AXIS,,,,,0.0,0.0,100.0,0.0,1,,,
2589,ALL_BUT_MORT,,,,,0.016553571,0.0,100.0,0.00016553599999999998,1,,,
2589,BRN_,,,,,0.000277778,0.0,100.0,2.78e-06,1,,,
2589,CRAN,,,,,2.23615812,0.0,100.0,0.022361581000000002,1,,,
2589,DP24,,,,,0.016553571,0.0,100.0,0.00016553599999999998,1,,,
2589,EDEM,,,,,0.231649573,0.0,100.0,0.002316496,1,,,
2589,LTRK,,,,,0.013999999999999999,0.0,100.0,0.00014,1,,,
2589,MO24,,,,,0.041923077,0.0,100.0,0.000419231,1,,,
2589,MORT,,,,,5.578160714,0.0,100.0,0.055781607000000004,1,,,
2589,MUSC,,,,,0.045694444,0.0,100.0,0.00045694400000000004,1,,,
2589,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2589,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2589,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2589,TCHR,,,,,0.013999999999999999,0.0,100.0,0.00014,1,,,
2589,TOT_MORT,,,,,5.620083791,0.0,100.0,0.056200837999999996,1,,,
2590,ANY24,,,,,1.29825,0.0,100.0,0.0129825,1,,,
2590,ANY120,,,,,1.3027142859999998,0.0,100.0,0.013027143,1,,,
2590,AXIS,,,,,1.061950549,0.0,100.0,0.010619505,1,,,
2590,ALL_BUT_MORT,,,,,1.188489011,0.0,100.0,0.01188489,1,,,
2590,BRN_,,,,,0.0,0.0,100.0,0.0,1,,,
2590,CRAN,,,,,1.239731685,0.0,100.0,0.012397317,1,,,
2590,DP24,,,,,1.183681319,0.0,100.0,0.011836813,1,,,
2590,EDEM,,,,,1.199033883,0.0,100.0,0.011990339,1,,,
2590,LTRK,,,,,0.0,0.0,100.0,0.0,1,,,
