Chemical_ID,End_Point,Dose,Response,CI_Lo,CI_Hi
365,AXIS,0.0,0.0,0.0,0.11025539546043595
365,AXIS,1.0,0.06451612903225806,0.04664134551034348,0.14267023833072318
365,BRN_,0.0,0.0,0.0,0.11025539546043595
365,BRN_,1.0,0.0967741935483871,0.0633095493851897,0.15222519088554123
365,CRAN,0.0,0.0,0.0,0.11025539546043595
365,CRAN,1.0,0.0967741935483871,0.0633095493851897,0.15222519088554123
365,EDEM,0.0,0.0,0.0,0.11025539546043595
365,EDEM,1.0,0.06451612903225806,0.04664134551034348,0.14267023833072318
365,LTRK,0.0,0.0,0.0,0.11025539546043595
365,LTRK,1.0,0.12903225806451613,0.07768941431822465,0.15949180449854805
365,MUSC,0.0,0.0,0.0,0.11025539546043595
365,MUSC,1.0,0.03225806451612903,0.026540842990712216,0.12968298713112003
365,NC__,0.0,0.0,0.0,0.11025539546043595
365,NC__,1.0,0.0,0.0,0.11025539546043595
365,SKIN,0.0,0.0,0.0,0.11025539546043595
365,SKIN,1.0,0.0,0.0,0.11025539546043595
365,TCHR,0.0,0.0,0.0,0.11025539546043595
365,TCHR,1.0,0.0,0.0,0.11025539546043595
601,AXIS,0.0,0.0,6.938893903907228e-18,0.11696979849974073
601,AXIS,1.0,0.0,0.0,0.11351339317396875
601,BRN_,0.0,0.034482758620689655,0.028369544327926974,0.13727246017251316
601,BRN_,1.0,0.03333333333333333,0.02742474295172089,0.1333705765807584
601,CRAN,0.0,0.06896551724137931,0.04984425107194594,0.1506802842613776
601,CRAN,1.0,0.03333333333333333,0.02742474295172089,0.1333705765807584
601,EDEM,0.0,0.06896551724137931,0.04984425107194594,0.1506802842613776
601,EDEM,1.0,0.03333333333333333,0.02742474295172089,0.1333705765807584
601,LTRK,0.0,0.0,6.938893903907228e-18,0.11696979849974073
601,LTRK,1.0,0.0,0.0,0.11351339317396875
601,MUSC,0.0,0.0,6.938893903907228e-18,0.11696979849974073
601,MUSC,1.0,0.0,0.0,0.11351339317396875
601,NC__,0.0,0.0,6.938893903907228e-18,0.11696979849974073
601,NC__,1.0,0.0,0.0,0.11351339317396875
601,SKIN,0.0,0.0,6.938893903907228e-18,0.11696979849974073
601,SKIN,1.0,0.0,0.0,0.11351339317396875
601,TCHR,0.0,0.0,6.938893903907228e-18,0.11696979849974073
601,TCHR,1.0,0.0,0.0,0.11351339317396875
1532,ANY24,NULL,NULL,NULL,NULL
1532,ANY120,NULL,NULL,NULL,NULL
1532,MO24,NULL,NULL,NULL,NULL
1532,MORT,NULL,NULL,NULL,NULL
1532,TOT_MORT,NULL,NULL,NULL,NULL
1704,ANY120,NULL,NULL,NULL,NULL
1704,AXIS,0.0,0.0,0.0,0.2775327998628892
1704,AXIS,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,BRN_,0.0,0.0,0.0,0.2775327998628892
1704,BRN_,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,CRAN,0.0,0.0,0.0,0.2775327998628892
1704,CRAN,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,EDEM,0.0,0.3,0.19220873259369894,0.30322185253885464
1704,EDEM,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,LTRK,0.0,0.0,0.0,0.2775327998628892
1704,LTRK,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,MUSC,0.0,0.0,0.0,0.2775327998628892
1704,MUSC,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,NC__,0.0,0.0,0.0,0.2775327998628892
1704,NC__,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,SKIN,0.0,0.0,0.0,0.2775327998628892
1704,SKIN,64.0,0.0,2.7755575615628914e-17,0.29914504841954404
1704,TCHR,0.0,0.2,0.14331784854562477,0.30983752846335827
1704,TCHR,64.0,0.3333333333333333,0.2127495149464224,0.3124645310862704
2509,AXIS,0.0,0.0,0.0,0.1071791982550706
2509,AXIS,0.0001,0.3103448275862069,0.1375886601413748,0.18195651474472457
2509,BRN_,0.0,0.0,0.0,0.1071791982550706
2509,BRN_,0.0001,0.5172413793103449,0.17293116049039764,0.16889771916282037
2509,CRAN,0.0,0.0,0.0,0.1071791982550706
2509,CRAN,0.0001,0.5172413793103449,0.17293116049039764,0.16889771916282037
2509,EDEM,0.0,0.0,0.0,0.1071791982550706
2509,EDEM,0.0001,0.8620689655172413,0.16765890272076156,0.08295663484163907
2509,LTRK,0.0,0.0,0.0,0.1071791982550706
2509,LTRK,0.0001,0.1724137931034483,0.09643522057453602,0.17307060579850403
2509,MUSC,0.0,0.0,0.0,0.1071791982550706
