Chemical_ID,End_Point,Dose,Response,CI_Lo,CI_Hi
66,CRAN,0.0,0.03125,0.025712139835996878,0.12619263820012558
66,CRAN,1.0,0.03333333333333333,0.02742474295172089,0.1333705765807584
66,CRAN,5.0,0.0,0.0,0.11025539546043595
66,CRAN,11.2,0.0,0.0,0.1071791982550706
66,CRAN,35.6,0.03225806451612903,0.026540842990712216,0.12968298713112003
66,CRAN,50.0,0.0,0.0,0.12064330476584564
