Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,Modeled_Flag,DataQC_Flag,BMD10_Flag,BMD50_Flag,NumConc,Spearman_Correlation,bmdrc.Endpoint.ID
57-97-6,DCFDA,,,,,9600.5172,0.0,100.0,0.81721807,Fail - correlation score filter,Not Fit,Fail,Fail,,,57-97-6 DCFDA
571-58-4,DCFDA,,,,,31762.9039,0.0,300.0,0.90332685,Fail - correlation score filter,Not Fit,Fail,Fail,,,571-58-4 DCFDA
571-58-4,LDH,,,,,35665.8824,0.0,300.0,0.51557823,Fail - correlation score filter,Not Fit,Fail,Fail,,,571-58-4 LDH
572-89-4,CC,,,,,6929.3183,0.0,60.0,0.34100416,Fail - correlation score filter,Not Fit,Fail,Fail,,,572-89-4 CC
57380-68-4,CC,,,,,4213.1514,0.0,50.0,0.57319515,Fail - other filter,Not Fit,Fail,Fail,,,57380-68-4 CC
57380-68-4,DCFDA,,,,,10665.3094,0.0,100.0,0.91205025,Fail - other filter,Not Fit,Fail,Fail,,,57380-68-4 DCFDA
57380-68-4,LDH,,,,,14813.7255,0.0,100.0,0.69953704,Fail - other filter,Not Fit,Fail,Fail,,,57380-68-4 LDH
581-42-0,DCFDA,,,,,10345.6351,0.0,100.0,0.82945009,Fail - other filter,Not Fit,Fail,Fail,,,581-42-0 DCFDA
581-42-0,LDH,,,,,10742.4242,0.0,100.0,0.55390625,Fail - correlation score filter,Not Fit,Fail,Fail,,,581-42-0 LDH
581-42-0,MMP,,,,,12120.8224,0.0,100.0,0.49265127,Fail - correlation score filter,Not Fit,Fail,Fail,,,581-42-0 MMP
604-83-1,CC,,,,,15847.7474,0.0,120.0,0.5424739,Fail - other filter,Not Fit,Fail,Fail,,,604-83-1 CC
63041-76-9,DCFDA,,,,,11603.8285,0.0,100.0,0.90354622,Fail - other filter,Not Fit,Fail,Fail,,,63041-76-9 DCFDA
63041-77-0,LDH,,,,,12646.6667,0.0,100.0,0.55145349,Fail - other filter,Not Fit,Fail,Fail,,,63041-77-0 LDH
63041-84-9,CC,,,,,1033.1045,0.0,10.0,0.65982521,Fail - other filter,Not Fit,Fail,Fail,,,63041-84-9 CC
63041-84-9,DCFDA,,,,,1812.1454,0.0,10.0,0.83162241,Fail - other filter,Not Fit,Fail,Fail,,,63041-84-9 DCFDA
63104-32-5,DCFDA,,,,,11175.0522,0.0,100.0,0.88076383,Fail - correlation score filter,Not Fit,Fail,Fail,,,63104-32-5 DCFDA
63104-32-5,LDH,,,,,6296.7033,0.0,50.0,0.70740741,Fail - correlation score filter,Not Fit,Fail,Fail,,,63104-32-5 LDH
652-04-0,CC,,,,,11442.8182,0.0,50.0,0.76812052,Fail - other filter,Not Fit,Fail,Fail,,,652-04-0 CC
652-04-0,DCFDA,,,,,10402.4754,0.0,100.0,0.95921042,Fail - correlation score filter,Not Fit,Fail,Fail,,,652-04-0 DCFDA
65819-04-7,CC,,,,,4400.0433,0.0,39.25,0.73162919,Fail - other filter,Not Fit,Fail,Fail,,,65819-04-7 CC
65819-04-7,DCFDA,,,,,9100.2717,0.0,80.0,0.88546944,Fail - other filter,Not Fit,Fail,Fail,,,65819-04-7 DCFDA
66292-19-1,CC,,,,,5389.2887,0.0,50.0,0.66778669,Fail - other filter,Not Fit,Fail,Fail,,,66292-19-1 CC
70644-19-8,DCFDA,,,,,11351.3105,0.0,100.0,0.92946697,Fail - other filter,Not Fit,Fail,Fail,,,70644-19-8 DCFDA
74845-58-2,CC,,,,,2580.044,0.0,25.0,0.64288752,Fail - correlation score filter,Not Fit,Fail,Fail,,,74845-58-2 CC
74845-58-2,DCFDA,,,,,2403.1157,0.0,25.0,0.90158893,Fail - other filter,Not Fit,Fail,Fail,,,74845-58-2 DCFDA
74845-58-2,MMP,,,,,6268.401,0.0,50.0,0.8211851,Fail - other filter,Not Fit,Fail,Fail,,,74845-58-2 MMP
832-69-9,CC,,,,,14687.5284,0.0,150.0,0.7942175,Fail - correlation score filter,Not Fit,Fail,Fail,,,832-69-9 CC
832-69-9,DCFDA,,,,,28209.9944,0.0,300.0,0.91580725,Fail - correlation score filter,Not Fit,Fail,Fail,,,832-69-9 DCFDA
832-69-9,LDH,,,,,31635.2459,0.0,300.0,0.54978632,Fail - correlation score filter,Not Fit,Fail,Fail,,,832-69-9 LDH
832-69-9,MMP,,,,,29622.0445,0.0,300.0,0.69902139,Fail - correlation score filter,Not Fit,Fail,Fail,,,832-69-9 MMP
85-01-8,CC,,,,,18603.9245,0.0,150.0,0.69236985,Fail - correlation score filter,Not Fit,Fail,Fail,,,85-01-8 CC
85-01-8,DCFDA,,,,,16094.0059,0.0,150.0,0.79608373,Fail - other filter,Not Fit,Fail,Fail,,,85-01-8 DCFDA
85-01-8,MMP,,,,,32358.9677,0.0,300.0,0.40389292,Fail - correlation score filter,Not Fit,Fail,Fail,,,85-01-8 MMP
857535-92-3,CC,,,,,6445.9881,0.0,50.0,0.66247761,Fail - other filter,Not Fit,Fail,Fail,,,857535-92-3 CC
90-12-0,DCFDA,,,,,30783.1142,0.0,300.0,0.75256114,Fail - correlation score filter,Not Fit,Fail,Fail,,,90-12-0 DCFDA
90-12-0,LDH,,,,,41913.7255,0.0,300.0,0.57462366,Fail - correlation score filter,Not Fit,Fail,Fail,,,90-12-0 LDH
90-12-0,MMP,,,,,40172.8395,0.0,300.0,0.64703543,Fail - correlation score filter,Not Fit,Fail,Fail,,,90-12-0 MMP
91-20-3,LDH,,,,,37399.2157,0.0,300.0,0.65142077,Fail - other filter,Not Fit,Fail,Fail,,,91-20-3 LDH
91-20-3,MMP,,,,,36976.8799,0.0,300.0,0.68467165,Fail - other filter,Not Fit,Fail,Fail,,,91-20-3 MMP
91-57-6,DCFDA,,,,,30076.8215,0.0,300.0,0.87540568,Fail - correlation score filter,Not Fit,Fail,Fail,,,91-57-6 DCFDA
91-57-6,LDH,,,,,29854.1176,0.0,300.0,0.59849057,Fail - other filter,Not Fit,Fail,Fail,,,91-57-6 LDH
