Chemical_ID,End_Point,Model,BMD10,BMD50,AUC_Norm,BMD10_Flag,BMD50_Flag
103,ANY120,log_logistic,0.002,0.002,0.7384375,0,0
103,TOT_MORT,log_logistic,0.006,0.009,0.226875,0,0
103,ANY_MORT,NULL,NULL,NULL,0.53890625,NULL,NULL
103,BRN_,logistic,0.002,0.003,0.310833333,0,0
103,CRAN,logistic,0.002,0.003,0.3375,0,0
103,EDEM,logistic,0.002,0.003,0.364166667,0,0
103,LTKR,gamma,0.002,0.004,0.243333333,0,0
103,MUSC,logistic,0.003,0.005,0.124166667,0,0
103,SKIN,NULL,NULL,NULL,0,NULL,NULL
103,TCHR,logistic,0.005,0.005,0.033333333,0,0
103,AXIS,logistic,0.005,0.005,0.041666667,0,0
103,NC__,NULL,NULL,NULL,0,NULL,NULL
103,MO24,NULL,NULL,NULL,0.0284375,NULL,NULL
103,DP24,logistic,0.01,0.014,0.03671875,0,1
103,SM24,NULL,NULL,NULL,0,NULL,NULL
103,MORT,log_logistic,0.006,0.008,0.209895833,0,0
103,NC24,NULL,NULL,NULL,0,NULL,NULL
792,ANY24,NULL,NULL,NULL,0.29125,NULL,NULL
792,ANY120,log_logistic,0.048,0.901,0.78921875,-1,0
792,TOT_MORT,log_logistic,0.523,3.726,0.5471875,0,0
792,ANY_MORT,NULL,NULL,NULL,0.3346875,NULL,NULL
792,BRN_,NULL,NULL,NULL,0,NULL,NULL
792,CRAN,NULL,NULL,NULL,0,NULL,NULL
792,EDEM,NULL,NULL,NULL,0.026732295,NULL,NULL
792,LTKR,logistic,1.732,2.591,0.051682692,0,1
792,MUSC,NULL,NULL,NULL,0,NULL,NULL
792,SKIN,NULL,NULL,NULL,0,NULL,NULL
792,TCHR,NULL,NULL,NULL,0,NULL,NULL
792,AXIS,logistic,0.71,1.198,0.325587607,0,0
792,NC__,logistic,0.696,1.084,0.364182692,0,0
792,MO24,NULL,NULL,NULL,0.0571875,NULL,NULL
792,DP24,NULL,NULL,NULL,0.025184332,NULL,NULL
792,SM24,NULL,NULL,NULL,0,NULL,NULL
792,MORT,weibull,0.17,3.695,0.514233151,0,0
792,NC24,NULL,NULL,NULL,0.2390625,NULL,NULL
793,ANY24,NULL,NULL,NULL,0.225,NULL,NULL
793,ANY120,log_logistic,0.966,1.302,0.88078125,0,0
793,TOT_MORT,logistic,0.7,1.759,0.65171875,0,0
793,ANY_MORT,NULL,NULL,NULL,0.3209375,NULL,NULL
793,BRN_,NULL,NULL,NULL,0,NULL,NULL
793,CRAN,NULL,NULL,NULL,0,NULL,NULL
793,EDEM,NULL,NULL,NULL,0.048214286,NULL,NULL
793,LTKR,logistic,1.697,2.467,0.05625,0,1
793,MUSC,NULL,NULL,NULL,0,NULL,NULL
793,SKIN,NULL,NULL,NULL,0,NULL,NULL
793,TCHR,NULL,NULL,NULL,0.004464286,NULL,NULL
793,AXIS,logistic,0.928,1.426,0.244742063,0,0
793,NC__,logistic,0.898,1.232,0.303819444,0,0
793,MO24,NULL,NULL,NULL,0.07171875,NULL,NULL
793,DP24,NULL,NULL,NULL,0.126900202,NULL,NULL
793,SM24,NULL,NULL,NULL,0,NULL,NULL
793,MORT,logistic,0.833,2.088,0.608963374,0,0
793,NC24,NULL,NULL,NULL,0.05,NULL,NULL
794,ANY24,NULL,NULL,NULL,0.3559375,NULL,NULL
794,ANY120,log_logistic,0.406,0.586,0.95015625,0,0
794,TOT_MORT,log_logistic,0.523,1.788,0.75328125,0,0
794,ANY_MORT,NULL,NULL,NULL,0.44203125,NULL,NULL
794,BRN_,NULL,NULL,NULL,0,NULL,NULL
794,CRAN,NULL,NULL,NULL,0,NULL,NULL
794,EDEM,NULL,NULL,NULL,0,NULL,NULL
794,LTKR,logistic,0.996,1.018,0.032608696,0,1
794,MUSC,NULL,NULL,NULL,0,NULL,NULL
794,SKIN,NULL,NULL,NULL,0,NULL,NULL
794,TCHR,NULL,NULL,NULL,0,NULL,NULL
794,AXIS,logistic,0.602,0.772,0.226086957,0,0
794,NC__,logistic,0.574,0.703,0.258695652,0,0
794,MO24,NULL,NULL,NULL,0.0059375,NULL,NULL
794,DP24,NULL,NULL,NULL,0.129365927,NULL,NULL
794,SM24,NULL,NULL,NULL,0,NULL,NULL
794,MORT,log_logistic,0.57,1.804,0.74878125,0,0
794,NC24,NULL,NULL,NULL,0.311897177,NULL,NULL
795,ANY24,NULL,NULL,NULL,0.119375,NULL,NULL
795,ANY120,logistic,0.553,1.33,0.72609375,0,0
795,TOT_MORT,logistic,0.666,1.399,0.7171875,0,0
795,ANY_MORT,NULL,NULL,NULL,0.05484375,NULL,NULL
795,BRN_,NULL,NULL,NULL,0,NULL,NULL
795,CRAN,NULL,NULL,NULL,0,NULL,NULL
795,EDEM,NULL,NULL,NULL,0.02362069,NULL,NULL
795,LTKR,NULL,NULL,NULL,0.03,NULL,NULL
795,MUSC,NULL,NULL,NULL,0,NULL,NULL
795,SKIN,NULL,NULL,NULL,0,NULL,NULL
795,TCHR,NULL,NULL,NULL,0.015,NULL,NULL
795,AXIS,NULL,NULL,NULL,0.040862069,NULL,NULL
795,NC__,NULL,NULL,NULL,0,NULL,NULL
795,MO24,NULL,NULL,NULL,0.07109375,NULL,NULL
795,DP24,NULL,NULL,NULL,0.05609375,NULL,NULL
795,SM24,NULL,NULL,NULL,0,NULL,NULL
795,MORT,logistic,0.723,1.497,0.68781082,0,0
795,NC24,NULL,NULL,NULL,0,NULL,NULL
796,ANY24,NULL,NULL,NULL,0.17515625,NULL,NULL
796,ANY120,log_logistic,0.81,0.938,0.91203125,0,0
796,TOT_MORT,log_logistic,1.249,2.751,0.551875,0,0
796,ANY_MORT,NULL,NULL,NULL,0.4296875,NULL,NULL
796,BRN_,NULL,NULL,NULL,0,NULL,NULL
796,CRAN,NULL,NULL,NULL,0,NULL,NULL
796,EDEM,log_logistic,1.958,2.129,0.063803697,0,1
796,LTKR,logistic,1.152,1.521,0.228243021,0,0
796,MUSC,NULL,NULL,NULL,0,NULL,NULL
796,SKIN,NULL,NULL,NULL,0,NULL,NULL
796,TCHR,NULL,NULL,NULL,0.008064516,NULL,NULL
796,AXIS,log_logistic,0.642,0.993,0.457144181,0,0
796,NC__,logistic,0.912,0.957,0.521551724,0,0
796,MO24,NULL,NULL,NULL,0.030625,NULL,NULL
796,DP24,log_logistic,10.679,1336.349,0.0746875,1,1
796,SM24,NULL,NULL,NULL,0,NULL,NULL
796,MORT,log_logistic,1.213,2.751,0.529697917,0,0
796,NC24,NULL,NULL,NULL,0.09234375,NULL,NULL
1035,ANY24,NULL,NULL,NULL,0.02390625,NULL,NULL
1035,ANY120,NULL,NULL,NULL,0.05046875,NULL,NULL
1035,TOT_MORT,weibull,0.24,0.33,0.03,1,1
1035,ANY_MORT,NULL,NULL,NULL,0.02046875,NULL,NULL
1035,BRN_,NULL,NULL,NULL,0.013069892,NULL,NULL
1035,CRAN,NULL,NULL,NULL,0.013069892,NULL,NULL
1035,EDEM,NULL,NULL,NULL,0.013069892,NULL,NULL
1035,LTKR,NULL,NULL,NULL,0.000166667,NULL,NULL
1035,MUSC,NULL,NULL,NULL,0.000166667,NULL,NULL
1035,SKIN,NULL,NULL,NULL,0,NULL,NULL
1035,TCHR,NULL,NULL,NULL,0.000166667,NULL,NULL
1035,AXIS,NULL,NULL,NULL,0.007979167,NULL,NULL
1035,NC__,NULL,NULL,NULL,0,NULL,NULL
1035,MO24,NULL,NULL,NULL,0.02375,NULL,NULL
1035,DP24,NULL,NULL,NULL,0.000166667,NULL,NULL
1035,SM24,NULL,NULL,NULL,0,NULL,NULL
1035,MORT,NULL,NULL,NULL,0.00625,NULL,NULL
1035,NC24,NULL,NULL,NULL,0,NULL,NULL
1036,ANY24,NULL,NULL,NULL,0.1590625,NULL,NULL
1036,ANY120,NULL,NULL,NULL,0.1684375,NULL,NULL
1036,TOT_MORT,NULL,NULL,NULL,0.06921875,NULL,NULL
1036,ANY_MORT,NULL,NULL,NULL,0.11328125,NULL,NULL
1036,BRN_,NULL,NULL,NULL,0.061458333,NULL,NULL
1036,CRAN,NULL,NULL,NULL,0.061458333,NULL,NULL
1036,EDEM,NULL,NULL,NULL,0.072492816,NULL,NULL
1036,LTKR,NULL,NULL,NULL,0.069367816,NULL,NULL
1036,MUSC,NULL,NULL,NULL,0.0125,NULL,NULL
1036,SKIN,NULL,NULL,NULL,0,NULL,NULL
1036,TCHR,NULL,NULL,NULL,0.048958333,NULL,NULL
1036,AXIS,NULL,NULL,NULL,0.058333333,NULL,NULL
1036,NC__,NULL,NULL,NULL,0.0125,NULL,NULL
1036,MO24,NULL,NULL,NULL,0.05515625,NULL,NULL
1036,DP24,NULL,NULL,NULL,0.110324087,NULL,NULL
1036,SM24,NULL,NULL,NULL,0,NULL,NULL
1036,MORT,NULL,NULL,NULL,0.014731183,NULL,NULL
1036,NC24,NULL,NULL,NULL,0,NULL,NULL
1037,ANY24,probit,0.004,0.015,0.24875,0,1
1037,ANY120,log_logistic,0.003,0.005,0.53328125,0,0
1037,TOT_MORT,NULL,NULL,NULL,0.1259375,NULL,NULL
1037,ANY_MORT,logistic,0.002,0.004,0.4528125,0,0
1037,BRN_,gamma,0.005,0.008,0.263778994,0,0
1037,CRAN,logistic,0.005,0.007,0.246778994,0,0
1037,EDEM,log_logistic,0.005,0.007,0.304237327,0,0
1037,LTKR,log_logistic,0.003,0.008,0.25843894,0,0
1037,MUSC,logistic,0.009,0.015,0.057195661,0,1
1037,SKIN,NULL,NULL,NULL,0,NULL,NULL
1037,TCHR,logistic,0.01,0.01,0.008333333,0,0
1037,AXIS,quantal_linear,0.008,0.05,0.06374328,0,1
1037,NC__,NULL,NULL,NULL,0,NULL,NULL
1037,MO24,NULL,NULL,NULL,0.07890625,NULL,NULL
1037,DP24,probit,0.005,0.014,0.183537103,0,1
1037,SM24,NULL,NULL,NULL,0,NULL,NULL
1037,MORT,NULL,NULL,NULL,0.052606582,NULL,NULL
1037,NC24,NULL,NULL,NULL,0,NULL,NULL
1038,ANY24,gamma,0.009,0.01,0.20203125,0,0
1038,ANY120,gamma,0.008,0.01,0.21765625,0,0
1038,TOT_MORT,log_logistic,0.009,0.01,0.11453125,0,0
1038,ANY_MORT,logistic,0.007,0.014,0.10703125,0,1
1038,BRN_,logistic,0.009,0.013,0.055670363,0,1
1038,CRAN,logistic,0.009,0.015,0.054541157,0,1
1038,EDEM,logistic,0.007,0.011,0.092041157,0,1
1038,LTKR,logistic,0.01,0.015,0.031451613,0,1
1038,MUSC,NULL,NULL,NULL,0,NULL,NULL
1038,SKIN,NULL,NULL,NULL,0,NULL,NULL
1038,TCHR,logistic,0.01,0.01,0.0125,0,0
1038,AXIS,logistic,0.011,0.017,0.035589544,1,1
1038,NC__,NULL,NULL,NULL,0.00016129,NULL,NULL
1038,MO24,log_logistic,0.009,0.01,0.110625,0,0
1038,DP24,logistic,0.006,0.013,0.120837702,0,1
1038,SM24,NULL,NULL,NULL,0,NULL,NULL
1038,MORT,NULL,NULL,NULL,0.00415625,NULL,NULL
1038,NC24,NULL,NULL,NULL,0,NULL,NULL
1514,ANY24,probit,0.051,0.152,0.06234375,1,1
1514,ANY120,NULL,NULL,NULL,0.08375,NULL,NULL
1514,TOT_MORT,NULL,NULL,NULL,0.06015625,NULL,NULL
1514,ANY_MORT,NULL,NULL,NULL,0.02359375,NULL,NULL
1514,BRN_,NULL,NULL,NULL,0.016403226,NULL,NULL
1514,CRAN,NULL,NULL,NULL,0.016236559,NULL,NULL
1514,EDEM,NULL,NULL,NULL,0.016403226,NULL,NULL
1514,LTKR,NULL,NULL,NULL,0.00811828,NULL,NULL
1514,MUSC,NULL,NULL,NULL,0.014569892,NULL,NULL
1514,SKIN,NULL,NULL,NULL,0,NULL,NULL
1514,TCHR,NULL,NULL,NULL,0.016236559,NULL,NULL
1514,AXIS,NULL,NULL,NULL,0.014569892,NULL,NULL
1514,NC__,NULL,NULL,NULL,0,NULL,NULL
1514,MO24,NULL,NULL,NULL,0.04671875,NULL,NULL
1514,DP24,NULL,NULL,NULL,0.016129032,NULL,NULL
1514,SM24,NULL,NULL,NULL,0,NULL,NULL
1514,MORT,NULL,NULL,NULL,0.014274194,NULL,NULL
1514,NC24,NULL,NULL,NULL,0,NULL,NULL
1515,ANY24,quantal_linear,0,0.003,0.6128125,-1,0
1515,ANY120,log_logistic,0,0,0.9578125,-1,-1
1515,TOT_MORT,log_logistic,0.001,0.001,0.943125,0,0
1515,ANY_MORT,gamma,0,0.012,0.4090625,-1,1
1515,BRN_,NULL,NULL,NULL,0.048387097,NULL,NULL
1515,CRAN,NULL,NULL,NULL,0.048387097,NULL,NULL
1515,EDEM,NULL,NULL,NULL,0.048387097,NULL,NULL
1515,LTKR,NULL,NULL,NULL,0.080645161,NULL,NULL
1515,MUSC,NULL,NULL,NULL,0.016129032,NULL,NULL
1515,SKIN,NULL,NULL,NULL,0,NULL,NULL
1515,TCHR,NULL,NULL,NULL,0.016129032,NULL,NULL
1515,AXIS,NULL,NULL,NULL,0.016129032,NULL,NULL
1515,NC__,NULL,NULL,NULL,0,NULL,NULL
1515,MO24,quantal_linear,0.002,0.013,0.2184375,0,1
1515,DP24,quantal_linear,0.001,0.004,0.552383888,0,0
1515,SM24,NULL,NULL,NULL,0,NULL,NULL
1515,MORT,log_logistic,0.001,0.001,0.942585859,0,0
1515,NC24,NULL,NULL,NULL,0,NULL,NULL
1516,ANY24,log_logistic,0.007,0.011,0.1459375,0,1
1516,ANY120,log_logistic,0.001,0.001,0.836875,0,0
1516,TOT_MORT,gamma,0.002,0.003,0.6475,0,0
1516,ANY_MORT,NULL,NULL,NULL,0.289375,NULL,NULL
1516,BRN_,logistic,0.001,0.001,0.33,0,0
1516,CRAN,logistic,0.001,0.001,0.315,0,0
1516,EDEM,logistic,0.001,0.001,0.33,0,0
1516,LTKR,logistic,0.002,0.002,0.128571429,0,0
1516,MUSC,logistic,0.002,0.003,0.085714286,0,1
1516,SKIN,NULL,NULL,NULL,0,NULL,NULL
1516,TCHR,NULL,NULL,NULL,0,NULL,NULL
1516,AXIS,logistic,0.002,0.003,0.071428571,0,1
1516,NC__,NULL,NULL,NULL,0,NULL,NULL
1516,MO24,NULL,NULL,NULL,0.0459375,NULL,NULL
1516,DP24,logistic,0.007,0.01,0.113222446,0,0
1516,SM24,NULL,NULL,NULL,0,NULL,NULL
1516,MORT,gamma,0.002,0.003,0.642641129,0,0
1516,NC24,NULL,NULL,NULL,0,NULL,NULL
1517,ANY24,log_logistic,0.009,0.01,0.140625,0,0
1517,ANY120,log_logistic,0.002,0.003,0.70640625,0,0
1517,TOT_MORT,log_logistic,0.009,0.01,0.13875,0,0
1517,ANY_MORT,log_logistic,0.001,0.003,0.59890625,0,0
1517,BRN_,logistic,0.002,0.003,0.619,0,0
1517,CRAN,gamma,0.003,0.004,0.61196875,0,0
1517,EDEM,logistic,0.002,0.003,0.619,0,0
1517,LTKR,log_logistic,0.002,0.005,0.42196875,0,0
1517,MUSC,logistic,0.006,0.009,0.1486875,0,0
1517,SKIN,NULL,NULL,NULL,0,NULL,NULL
1517,TCHR,NULL,NULL,NULL,0.0275,NULL,NULL
1517,AXIS,logistic,0.007,0.009,0.12734375,0,0
1517,NC__,NULL,NULL,NULL,0,NULL,NULL
1517,MO24,logistic,0.021,0.04,0.035625,1,1
1517,DP24,logistic,0.006,0.011,0.113023707,0,1
1517,SM24,NULL,NULL,NULL,0,NULL,NULL
1517,MORT,log_logistic,0.009,0.01,0.113793103,0,0
1517,NC24,NULL,NULL,NULL,0,NULL,NULL
1518,ANY24,NULL,NULL,NULL,0.02578125,NULL,NULL
1518,ANY120,NULL,NULL,NULL,0.05,NULL,NULL
1518,TOT_MORT,NULL,NULL,NULL,0.03203125,NULL,NULL
1518,ANY_MORT,NULL,NULL,NULL,0.021875,NULL,NULL
1518,BRN_,NULL,NULL,NULL,0.012127792,NULL,NULL
1518,CRAN,NULL,NULL,NULL,0.012127792,NULL,NULL
1518,EDEM,NULL,NULL,NULL,0.012127792,NULL,NULL
1518,LTKR,NULL,NULL,NULL,0,NULL,NULL
1518,MUSC,NULL,NULL,NULL,0.000192308,NULL,NULL
1518,SKIN,NULL,NULL,NULL,0,NULL,NULL
1518,TCHR,logistic,0.01,0.01,0.008064516,0,0
1518,AXIS,NULL,NULL,NULL,0.006643921,NULL,NULL
1518,NC__,NULL,NULL,NULL,0,NULL,NULL
1518,MO24,NULL,NULL,NULL,0.021875,NULL,NULL
1518,DP24,NULL,NULL,NULL,0.003935185,NULL,NULL
1518,SM24,NULL,NULL,NULL,0,NULL,NULL
1518,MORT,NULL,NULL,NULL,0.010185185,NULL,NULL
1518,NC24,NULL,NULL,NULL,0,NULL,NULL
1519,ANY24,logistic,0.001,0.001,0.8103125,0,0
1519,ANY120,log_logistic,0,0,0.9765625,-1,-1
1519,TOT_MORT,log_logistic,0,0,0.9453125,-1,-1
1519,ANY_MORT,NULL,NULL,NULL,0.57625,NULL,NULL
1519,BRN_,NULL,NULL,NULL,0.046875,NULL,NULL
1519,CRAN,NULL,NULL,NULL,0.015625,NULL,NULL
1519,EDEM,NULL,NULL,NULL,0.03125,NULL,NULL
1519,LTKR,NULL,NULL,NULL,0.296875,NULL,NULL
1519,MUSC,NULL,NULL,NULL,0.015625,NULL,NULL
1519,SKIN,NULL,NULL,NULL,0,NULL,NULL
1519,TCHR,NULL,NULL,NULL,0,NULL,NULL
1519,AXIS,NULL,NULL,NULL,0,NULL,NULL
1519,NC__,NULL,NULL,NULL,0,NULL,NULL
1519,MO24,logistic,0.003,0.007,0.2653125,0,0
1519,DP24,gamma,0.001,0.002,0.576666667,0,0
1519,SM24,NULL,NULL,NULL,0,NULL,NULL
1519,MORT,logistic,0,0.001,0.89,-1,0
1519,NC24,NULL,NULL,NULL,0,NULL,NULL
1520,ANY24,probit,0.002,0.005,0.4359375,0,0
1520,ANY120,log_logistic,0,0,0.946875,-1,-1
1520,TOT_MORT,gamma,0.001,0.002,0.7890625,0,0
1520,ANY_MORT,log_logistic,0,0.002,0.5125,-1,0
1520,BRN_,logistic,0.001,0.001,0.3,0,0
1520,CRAN,logistic,0.001,0.001,0.45,0,0
1520,EDEM,logistic,0,0,0.465625,-1,-1
1520,LTKR,logistic,0.001,0.001,0.09,0,0
1520,MUSC,logistic,0.001,0.001,0.03,0,0
1520,SKIN,NULL,NULL,NULL,0,NULL,NULL
1520,TCHR,logistic,0.001,0.001,0.045,0,0
1520,AXIS,logistic,0.001,0.001,0.135,0,0
1520,NC__,NULL,NULL,NULL,0,NULL,NULL
1520,MO24,logistic,0.008,0.014,0.075,0,1
1520,DP24,gamma,0.003,0.005,0.412212572,0,0
1520,SM24,NULL,NULL,NULL,0,NULL,NULL
1520,MORT,logistic,0.001,0.002,0.782365591,0,0
1520,NC24,NULL,NULL,NULL,0,NULL,NULL
1521,ANY24,logistic,0.004,0.007,0.26546875,0,0
1521,ANY120,gamma,0.001,0.002,0.77953125,0,0
1521,TOT_MORT,log_logistic,0.005,0.005,0.3553125,0,0
1521,ANY_MORT,NULL,NULL,NULL,0.51171875,NULL,NULL
1521,BRN_,logistic,0.002,0.003,0.306666667,0,0
1521,CRAN,logistic,0.002,0.003,0.356666667,0,0
1521,EDEM,logistic,0.002,0.002,0.516666667,0,0
1521,LTKR,logistic,0.004,0.005,0.113333333,0,0
1521,MUSC,NULL,NULL,NULL,0,NULL,NULL
1521,SKIN,NULL,NULL,NULL,0,NULL,NULL
1521,TCHR,NULL,NULL,NULL,0,NULL,NULL
1521,AXIS,logistic,0.003,0.005,0.14,0,0
1521,NC__,NULL,NULL,NULL,0,NULL,NULL
1521,MO24,quantal_linear,0.003,0.021,0.15453125,0,1
1521,DP24,logistic,0.006,0.009,0.154390681,0,0
1521,SM24,NULL,NULL,NULL,0,NULL,NULL
1521,MORT,log_logistic,0.005,0.006,0.283417899,0,0
1521,NC24,NULL,NULL,NULL,0,NULL,NULL
2677,ANY24,NULL,NULL,NULL,0.249984306,NULL,NULL
2677,ANY120,NULL,NULL,NULL,0.500157708,NULL,NULL
2677,TOT_MORT,NULL,NULL,NULL,0.437474252,NULL,NULL
2677,ANY_MORT,NULL,NULL,NULL,0.250166206,NULL,NULL
2677,BRN_,NULL,NULL,NULL,0.033332709,NULL,NULL
2677,CRAN,NULL,NULL,NULL,0.066667275,NULL,NULL
2677,EDEM,NULL,NULL,NULL,0.083333372,NULL,NULL
2677,LTKR,NULL,NULL,NULL,0.416658375,NULL,NULL
2677,MUSC,NULL,NULL,NULL,0.016666363,NULL,NULL
2677,SKIN,NULL,NULL,NULL,0.299994061,NULL,NULL
2677,TCHR,NULL,NULL,NULL,0.016666336,NULL,NULL
2677,AXIS,NULL,NULL,NULL,4.24E-08,NULL,NULL
2677,NC__,NULL,NULL,NULL,3.08E-09,NULL,NULL
2677,MO24,NULL,NULL,NULL,0.01562344,NULL,NULL
2677,DP24,NULL,NULL,NULL,0.0806386,NULL,NULL
2677,SM24,NULL,NULL,NULL,0.032254841,NULL,NULL
2677,MORT,NULL,NULL,NULL,0.435458323,NULL,NULL
2677,NC24,NULL,NULL,NULL,0.193536836,NULL,NULL
2678,ANY24,NULL,NULL,NULL,0.093758629,NULL,NULL
2678,ANY120,NULL,NULL,NULL,0.468848557,NULL,NULL
2678,TOT_MORT,NULL,NULL,NULL,0.187525066,NULL,NULL
2678,ANY_MORT,NULL,NULL,NULL,0.328201306,NULL,NULL
2678,BRN_,NULL,NULL,NULL,0.024997948,NULL,NULL
2678,CRAN,NULL,NULL,NULL,0.050004956,NULL,NULL
2678,EDEM,NULL,NULL,NULL,0.150016182,NULL,NULL
2678,LTKR,NULL,NULL,NULL,0.400078081,NULL,NULL
2678,MUSC,NULL,NULL,NULL,9.47E-07,NULL,NULL
2678,SKIN,NULL,NULL,NULL,0.125026484,NULL,NULL
2678,TCHR,NULL,NULL,NULL,0.100009877,NULL,NULL
2678,AXIS,NULL,NULL,NULL,0.075021642,NULL,NULL
2678,NC__,NULL,NULL,NULL,3.25E-07,NULL,NULL
2678,MO24,NULL,NULL,NULL,0.031257376,NULL,NULL
2678,DP24,NULL,NULL,NULL,0.033330002,NULL,NULL
2678,SM24,NULL,NULL,NULL,0,NULL,NULL
2678,MORT,NULL,NULL,NULL,0.166684483,NULL,NULL
2678,NC24,NULL,NULL,NULL,0.050002744,NULL,NULL
2679,ANY24,NULL,NULL,NULL,3.22E-05,NULL,NULL
2679,ANY120,NULL,NULL,NULL,0.500133575,NULL,NULL
2679,TOT_MORT,NULL,NULL,NULL,0.015632812,NULL,NULL
2679,ANY_MORT,NULL,NULL,NULL,0.484510126,NULL,NULL
2679,BRN_,NULL,NULL,NULL,0.419314761,NULL,NULL
2679,CRAN,NULL,NULL,NULL,0.467713742,NULL,NULL
2679,EDEM,NULL,NULL,NULL,0.499976632,NULL,NULL
2679,LTKR,NULL,NULL,NULL,0.500115059,NULL,NULL
2679,MUSC,NULL,NULL,NULL,0.016152707,NULL,NULL
2679,SKIN,NULL,NULL,NULL,0.177556762,NULL,NULL
2679,TCHR,NULL,NULL,NULL,0.129027097,NULL,NULL
2679,AXIS,NULL,NULL,NULL,0.403187035,NULL,NULL
2679,NC__,NULL,NULL,NULL,0,NULL,NULL
2679,MO24,NULL,NULL,NULL,1.20E-08,NULL,NULL
2679,DP24,NULL,NULL,NULL,1.09E-05,NULL,NULL
2679,SM24,NULL,NULL,NULL,0,NULL,NULL
2679,MORT,NULL,NULL,NULL,0.0156328,NULL,NULL
2679,NC24,NULL,NULL,NULL,2.13E-05,NULL,NULL
2680,ANY24,NULL,NULL,NULL,0.062493944,NULL,NULL
2680,ANY120,NULL,NULL,NULL,0.406258414,NULL,NULL
2680,TOT_MORT,NULL,NULL,NULL,0.187489482,NULL,NULL
2680,ANY_MORT,NULL,NULL,NULL,0.265639316,NULL,NULL
2680,BRN_,NULL,NULL,NULL,0.150003551,NULL,NULL
2680,CRAN,NULL,NULL,NULL,0.274998793,NULL,NULL
2680,EDEM,NULL,NULL,NULL,0.274991051,NULL,NULL
2680,LTKR,NULL,NULL,NULL,0.225011538,NULL,NULL
2680,MUSC,NULL,NULL,NULL,0.074994131,NULL,NULL
2680,SKIN,NULL,NULL,NULL,0.049995,NULL,NULL
2680,TCHR,NULL,NULL,NULL,0.049995,NULL,NULL
2680,AXIS,NULL,NULL,NULL,0.124998376,NULL,NULL
2680,NC__,NULL,NULL,NULL,0,NULL,NULL
2680,MO24,NULL,NULL,NULL,0,NULL,NULL
2680,DP24,NULL,NULL,NULL,0.046870507,NULL,NULL
2680,SM24,NULL,NULL,NULL,0,NULL,NULL
2680,MORT,NULL,NULL,NULL,0.187489482,NULL,NULL
2680,NC24,NULL,NULL,NULL,0.015623498,NULL,NULL
2681,ANY24,NULL,NULL,NULL,0.03126645,NULL,NULL
2681,ANY120,NULL,NULL,NULL,0.265618758,NULL,NULL
2681,TOT_MORT,NULL,NULL,NULL,0.093751198,NULL,NULL
2681,ANY_MORT,NULL,NULL,NULL,0.17186756,NULL,NULL
2681,BRN_,NULL,NULL,NULL,0.153832392,NULL,NULL
2681,CRAN,NULL,NULL,NULL,0.173061236,NULL,NULL
2681,EDEM,NULL,NULL,NULL,0.173061598,NULL,NULL
2681,LTKR,NULL,NULL,NULL,0.192298123,NULL,NULL
2681,MUSC,NULL,NULL,NULL,0.096145918,NULL,NULL
