chem_lims_num,date_deployed,date_sampled,latitude,longitude,primary_loc,psds_per_ml,sample_matrix,sample_name,sample_parent,secondary_loc,technology,zaap_cid,extract_exp,zf_lims_id,measurement_value,unit,cas_number
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1988,ug/ml,208-96-8
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1982,ug/ml,218-01-9
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,0,ug/ml,483-65-8
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1999,ug/ml,50-32-8
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1992,ug/ml,53-70-3
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1978,ug/ml,56-55-3
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,2002,ug/ml,83-32-9
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1994,ug/ml,85-01-8
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1963,ug/ml,86-73-7
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,1969,ug/ml,91-20-3
C26650,None,2013-05-30 00:00:00+00:00,None,None,None,None,Synthetic,PAH_Mix,None,None,Composite,2509,106,C26650,0,ug/ml,91-57-6
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,1497.034854,pg/ul,129-00-0
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,23.6314812,pg/ul,132-65-0
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,79.9185432,pg/ul,1576-67-6
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,0,pg/ul,1705-85-7
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,9.802716,pg/ul,191-24-2
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,0,pg/ul,191-30-0
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,43.542848,pg/ul,192-97-2
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,10.3824,pg/ul,193-39-5
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,51.6807956,pg/ul,205-99-2
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,1608.625452,pg/ul,206-44-0
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,12.1323016,pg/ul,207-08-9
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,0,pg/ul,208-96-8
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,278.802468,pg/ul,218-01-9
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,527.381967,pg/ul,483-65-8
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,22.2191428,pg/ul,50-32-8
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,0,pg/ul,53-70-3
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,218.306004,pg/ul,56-55-3
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,15.345539,pg/ul,573-98-8
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,29.3479378,pg/ul,575-43-9
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,0,pg/ul,613-06-9
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,39.3728248,pg/ul,613-12-7
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,0,pg/ul,779-02-2
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,48.048083,pg/ul,83-32-9
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,401.3977732,pg/ul,85-01-8
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,68.4936616,pg/ul,86-73-7
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,50.6694774,pg/ul,90-12-0
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,36.4464662,pg/ul,91-20-3
A090057,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_10/1/09,None,CRD,LFT - Unfortified,1456,23,A090058,74.813558,pg/ul,91-57-6
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,1886.91,pg/ul,129-00-0
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,132-65-0
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,115.63,pg/ul,1576-67-6
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,1705-85-7
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,12.66,pg/ul,191-24-2
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,191-30-0
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,57.21,pg/ul,192-97-2
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,193-39-5
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,69.38,pg/ul,205-99-2
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,1930.97,pg/ul,206-44-0
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,18.82,pg/ul,207-08-9
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,208-96-8
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,326.75,pg/ul,218-01-9
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,644.85,pg/ul,483-65-8
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,25.44,pg/ul,50-32-8
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,53-70-3
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,252.15,pg/ul,56-55-3
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,25.48,pg/ul,573-98-8
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,12.53,pg/ul,575-43-9
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,613-06-9
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,44.42,pg/ul,613-12-7
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,779-02-2
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,83-32-9
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,244.93,pg/ul,85-01-8
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,32.5,pg/ul,86-73-7
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,90-12-0
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,91-20-3
A090001,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRD_9/1/09,None,CRD,LFT - Unfortified,1427,11,A090002,0,pg/ul,91-57-6
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,380.3623908,pg/ul,129-00-0
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,12.7829616,pg/ul,132-65-0
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,1576-67-6
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,1705-85-7
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,191-24-2
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,191-30-0
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,192-97-2
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,193-39-5
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,28.4848192,pg/ul,205-99-2
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,778.0408602,pg/ul,206-44-0
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,207-08-9
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,208-96-8
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,117.0492568,pg/ul,218-01-9
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,334.3855676,pg/ul,483-65-8
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,50-32-8
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,53-70-3
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,116.9018396,pg/ul,56-55-3
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,573-98-8
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,49.9557064,pg/ul,575-43-9
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,613-06-9
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,613-12-7
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,0,pg/ul,779-02-2
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,35.3917328,pg/ul,83-32-9
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,373.3001152,pg/ul,85-01-8
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,59.1833648,pg/ul,86-73-7
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,58.3096608,pg/ul,90-12-0
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,54.5997792,pg/ul,91-20-3
A090059,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_10/1/09,None,CRU,LFT - Unfortified,1458,24,A090060,88.4322864,pg/ul,91-57-6
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,479.96,pg/ul,129-00-0
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,132-65-0
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,91.53,pg/ul,1576-67-6
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,1705-85-7
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,191-24-2
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,191-30-0
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,192-97-2
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,193-39-5
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,37.28,pg/ul,205-99-2
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,823.14,pg/ul,206-44-0
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,207-08-9
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,208-96-8
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,127.42,pg/ul,218-01-9
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,298.67,pg/ul,483-65-8
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,11.78,pg/ul,50-32-8
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,53-70-3
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,146.72,pg/ul,56-55-3
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,573-98-8
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,41.39,pg/ul,575-43-9
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,613-06-9
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,23.79,pg/ul,613-12-7
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,779-02-2
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,0,pg/ul,83-32-9
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,186.34,pg/ul,85-01-8
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,28.73,pg/ul,86-73-7
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,32.67,pg/ul,90-12-0
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,21.31,pg/ul,91-20-3
A090003,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_CRU_9/1/09,None,CRU,LFT - Unfortified,1429,12,A090004,48.72,pg/ul,91-57-6
A090081,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_RM 12E_10/1/09,None,RM 12E,LFT - Unfortified,2791,35,A090082,477.2852568,pg/ul,129-00-0
A090081,2009-09-01 00:00:00+00:00,2009-10-01 00:00:00+00:00,None,None,Portland Harbor,5,PSD-Water,PH09_RM 12E_10/1/09,None,RM 12E,LFT - Unfortified,2791,35,A090082,16.0091136,pg/ul,132-65-0
