Chemical_ID,End_Point,Model,BMD10,BMD50,AUC_Norm,BMD10_Flag,BMD50_Flag
769,ANY120,logistic,50.948,102.24,0.06775,1,1
769,TOT_MORT,logistic,56.937,110.896,0.0600625,1,1
769,ANY_MORT,NULL,NULL,NULL,0.0076875,NULL,NULL
769,BRN_,NULL,NULL,NULL,0.0034,NULL,NULL
769,CRAN,logistic,105.894,161.665,0.008542857,1,1
769,EDEM,logistic,105.894,161.665,0.008542857,1,1
769,LTKR,NULL,NULL,NULL,0.0034,NULL,NULL
769,MUSC,NULL,NULL,NULL,0,NULL,NULL
769,SKIN,NULL,NULL,NULL,0,NULL,NULL
769,TCHR,NULL,NULL,NULL,0.0034,NULL,NULL
770,ANY24,NULL,NULL,NULL,0.042760081,NULL,NULL
770,ANY120,NULL,NULL,NULL,0.094697581,NULL,NULL
770,TOT_MORT,NULL,NULL,NULL,0.052322581,NULL,NULL
770,ANY_MORT,NULL,NULL,NULL,0.042375,NULL,NULL
770,BRN_,NULL,NULL,NULL,0.046523618,NULL,NULL
770,CRAN,NULL,NULL,NULL,0.035595046,NULL,NULL
770,EDEM,NULL,NULL,NULL,0.046523618,NULL,NULL
770,LTKR,NULL,NULL,NULL,0.023053571,NULL,NULL
770,MUSC,NULL,NULL,NULL,0.012125,NULL,NULL
770,SKIN,NULL,NULL,NULL,0,NULL,NULL
770,TCHR,NULL,NULL,NULL,0.001612903,NULL,NULL
771,ANY24,NULL,NULL,NULL,0.075625,NULL,NULL
771,ANY120,probit,19.123,73.567,0.280625,0,1
771,TOT_MORT,NULL,NULL,NULL,0.1174375,NULL,NULL
771,ANY_MORT,probit,27.642,81.066,0.1631875,0,1
771,BRN_,logistic,44.336,81.69,0.085917241,0,1
771,CRAN,logistic,56.908,104.875,0.067204598,1,1
771,EDEM,logistic,56.908,104.875,0.067204598,1,1
771,LTKR,NULL,NULL,NULL,0.061871264,NULL,NULL
771,MUSC,logistic,52.668,91.359,0.063804598,1,1
771,SKIN,NULL,NULL,NULL,0.026758621,NULL,NULL
771,TCHR,logistic,50.415,51.044,0.005333333,1,1
774,ANY24,NULL,NULL,NULL,0.033875,NULL,NULL
774,ANY120,logistic,32.231,70.143,0.1185625,0,1
774,TOT_MORT,log_probit,48.33,55.514,0.082125,0,1
774,ANY_MORT,logistic,57.516,90.085,0.0364375,1,1
774,BRN_,logistic,57.049,87.46,0.027743656,1,1
774,CRAN,logistic,52.476,82.268,0.040676989,1,1
774,EDEM,logistic,52.476,82.268,0.040676989,1,1
774,LTKR,NULL,NULL,NULL,0.034916989,NULL,NULL
774,MUSC,logistic,58.268,77.549,0.018693333,1,1
774,SKIN,NULL,NULL,NULL,0,NULL,NULL
774,TCHR,logistic,58.268,77.549,0.018693333,1,1
775,ANY24,NULL,NULL,NULL,0.0775625,NULL,NULL
775,ANY120,log_logistic,9.569,213.486,0.198625,0,1
775,TOT_MORT,log_logistic,18.814,315.536,0.1389375,0,1
775,ANY_MORT,log_probit,129.975,2662611.608,0.06925,1,1
775,BRN_,logistic,114.033,176.671,0.007100962,1,1
775,CRAN,logistic,49.581,80.321,0.055750534,0,1
775,EDEM,logistic,50.757,87.421,0.067083868,1,1
775,LTKR,NULL,NULL,NULL,0.054444444,NULL,NULL
775,MUSC,logistic,79.979,126.462,0.021471332,1,1
775,SKIN,NULL,NULL,NULL,0,NULL,NULL
775,TCHR,NULL,NULL,NULL,0,NULL,NULL
776,ANY24,NULL,NULL,NULL,0.0566875,NULL,NULL
776,ANY120,NULL,NULL,NULL,0.1231875,NULL,NULL
776,TOT_MORT,NULL,NULL,NULL,0.0468125,NULL,NULL
776,ANY_MORT,NULL,NULL,NULL,0.076375,NULL,NULL
776,BRN_,NULL,NULL,NULL,0.056584724,NULL,NULL
776,CRAN,NULL,NULL,NULL,0.056584724,NULL,NULL
776,EDEM,NULL,NULL,NULL,0.069746014,NULL,NULL
776,LTKR,NULL,NULL,NULL,0.038408973,NULL,NULL
776,MUSC,NULL,NULL,NULL,0.024914349,NULL,NULL
776,SKIN,NULL,NULL,NULL,0,NULL,NULL
776,TCHR,NULL,NULL,NULL,0.009870968,NULL,NULL
777,ANY24,log_logistic,7.743,18464.595,0.1245,0,1
777,ANY120,log_logistic,1.051,1.317,0.945,0,0
777,TOT_MORT,logistic,33.739,62.32,0.0965625,0,1
777,ANY_MORT,log_logistic,0.31,2.452,0.8685625,-1,0
777,BRN_,log_logistic,0.687,2.512,0.868829885,-1,0
777,CRAN,log_logistic,1.118,2.188,0.928733333,0,0
777,EDEM,log_logistic,1.409,1.724,0.941979167,0,0
777,LTKR,log_logistic,92.141,8164.424,0.049746021,1,1
777,MUSC,NULL,NULL,NULL,0,NULL,NULL
777,SKIN,NULL,NULL,NULL,0,NULL,NULL
777,TCHR,logistic,71.929,111.775,0.022381703,1,1
778,ANY24,logistic,2.117,4.189,0.8895625,0,0
778,ANY120,logistic,1.161,2.85,0.92125,0,0
778,TOT_MORT,log_logistic,4.674,5.381,0.87675,0,0
778,ANY_MORT,NULL,NULL,NULL,0.1178125,NULL,NULL
778,BRN_,logistic,5.411,8.99,0.054220779,1,1
778,CRAN,logistic,5.411,8.99,0.054220779,1,1
778,EDEM,logistic,3.825,7.047,0.108441558,0,1
778,LTKR,logistic,3.652,5.965,0.108766234,0,1
778,MUSC,NULL,NULL,NULL,0,NULL,NULL
778,SKIN,NULL,NULL,NULL,0,NULL,NULL
778,TCHR,weibull,0.634,82560.373,0.108116883,-1,1
946,ANY24,NULL,NULL,NULL,0.085375,NULL,NULL
946,ANY120,logistic,4.777,12.172,0.642375,0,0
946,TOT_MORT,logistic,43.975,110.01,0.1646875,0,1
946,ANY_MORT,log_logistic,9.279,25.202,0.4776875,0,0
946,BRN_,logistic,10.336,21.597,0.490847375,0,0
946,CRAN,logistic,14.269,24.899,0.436253358,0,0
946,EDEM,logistic,13.966,24.875,0.444110501,0,0
946,LTKR,logistic,16.668,28.045,0.384904151,0,0
946,MUSC,logistic,15.434,26.202,0.42647558,0,0
946,SKIN,NULL,NULL,NULL,0.003777778,NULL,NULL
946,TCHR,logistic,39.977,46.341,0.097857143,0,0
947,ANY24,NULL,NULL,NULL,0.0143125,NULL,NULL
947,ANY120,NULL,NULL,NULL,0.045875,NULL,NULL
947,TOT_MORT,NULL,NULL,NULL,0.028625,NULL,NULL
947,ANY_MORT,NULL,NULL,NULL,0.01725,NULL,NULL
947,BRN_,NULL,NULL,NULL,0.000666667,NULL,NULL
947,CRAN,NULL,NULL,NULL,0.000666667,NULL,NULL
947,EDEM,NULL,NULL,NULL,0.013182796,NULL,NULL
947,LTKR,NULL,NULL,NULL,0.017349462,NULL,NULL
947,MUSC,NULL,NULL,NULL,0.000333333,NULL,NULL
947,SKIN,NULL,NULL,NULL,0,NULL,NULL
947,TCHR,NULL,NULL,NULL,0,NULL,NULL
948,ANY24,log_probit,15.883,31.971,0.4208125,0,0
948,ANY120,log_logistic,15.235,22.668,0.5575625,0,0
948,TOT_MORT,log_logistic,15.144,22.555,0.5528125,0,0
948,ANY_MORT,NULL,NULL,NULL,0.00475,NULL,NULL
948,BRN_,NULL,NULL,NULL,0.003642857,NULL,NULL
948,CRAN,NULL,NULL,NULL,0.005428571,NULL,NULL
948,EDEM,NULL,NULL,NULL,0.003642857,NULL,NULL
948,LTKR,NULL,NULL,NULL,0.003642857,NULL,NULL
948,MUSC,NULL,NULL,NULL,0.003642857,NULL,NULL
948,SKIN,NULL,NULL,NULL,0,NULL,NULL
948,TCHR,NULL,NULL,NULL,0.003642857,NULL,NULL
949,ANY24,NULL,NULL,NULL,0.073375,NULL,NULL
949,ANY120,probit,78.006,257.233,0.1116875,1,1
949,TOT_MORT,probit,86.667,261.507,0.088375,1,1
949,ANY_MORT,NULL,NULL,NULL,0.0471875,NULL,NULL
949,BRN_,NULL,NULL,NULL,0.025467408,NULL,NULL
949,CRAN,NULL,NULL,NULL,0.020501891,NULL,NULL
949,EDEM,NULL,NULL,NULL,0.025467408,NULL,NULL
949,LTKR,NULL,NULL,NULL,0.012088098,NULL,NULL
949,MUSC,NULL,NULL,NULL,0.011765517,NULL,NULL
949,SKIN,NULL,NULL,NULL,0.01337931,NULL,NULL
949,TCHR,NULL,NULL,NULL,0.025467408,NULL,NULL
951,ANY24,NULL,NULL,NULL,0.034514063,NULL,NULL
951,ANY120,NULL,NULL,NULL,0.095153125,NULL,NULL
951,TOT_MORT,NULL,NULL,NULL,0.064059375,NULL,NULL
951,ANY_MORT,NULL,NULL,NULL,0.032640625,NULL,NULL
951,BRN_,NULL,NULL,NULL,0,NULL,NULL
951,CRAN,logistic,65.965,68.593,0.014516129,1,1
951,EDEM,NULL,NULL,NULL,0.014532796,NULL,NULL
951,LTKR,NULL,NULL,NULL,0,NULL,NULL
951,MUSC,NULL,NULL,NULL,0,NULL,NULL
951,SKIN,NULL,NULL,NULL,0,NULL,NULL
951,TCHR,logistic,106.234,161.953,0.031585095,1,1
952,ANY24,NULL,NULL,NULL,0.050248756,NULL,NULL
952,ANY120,NULL,NULL,NULL,0.156509121,NULL,NULL
952,TOT_MORT,NULL,NULL,NULL,0.096227197,NULL,NULL
952,ANY_MORT,probit,63.818,143.979,0.060281924,0,1
952,BRN_,logistic,66.351,106.272,0.053411538,0,1
952,CRAN,logistic,66.351,106.272,0.053411538,0,1
952,EDEM,probit,59.733,136.399,0.067358938,0,1
952,LTKR,NULL,NULL,NULL,0.03055706,NULL,NULL
952,MUSC,NULL,NULL,NULL,0,NULL,NULL
952,SKIN,NULL,NULL,NULL,0,NULL,NULL
952,TCHR,NULL,NULL,NULL,0,NULL,NULL
961,ANY24,NULL,NULL,NULL,0.058768657,NULL,NULL
961,ANY120,NULL,NULL,NULL,0.150290216,NULL,NULL
961,TOT_MORT,NULL,NULL,NULL,0.1151534,NULL,NULL
961,ANY_MORT,logistic,120.651,215.007,0.035136816,1,1
961,BRN_,NULL,NULL,NULL,0.016946517,NULL,NULL
961,CRAN,NULL,NULL,NULL,0.028373756,NULL,NULL
961,EDEM,NULL,NULL,NULL,0.031623636,NULL,NULL
961,LTKR,logistic,174.27,287.522,0.018563934,1,1
961,MUSC,NULL,NULL,NULL,0,NULL,NULL
961,SKIN,NULL,NULL,NULL,0,NULL,NULL
961,TCHR,logistic,112.227,162.739,0.010712566,1,1
965,ANY24,log_logistic,32.63,34.313,0.49425,0,0
965,ANY120,log_logistic,17.78,18.887,0.572375,0,0
965,TOT_MORT,log_probit,27.262,41.708,0.2454375,0,0
965,ANY_MORT,log_probit,12.417,34.765,0.39325,0,0
965,BRN_,log_probit,23.771,29.048,0.317099449,0,0
965,CRAN,log_probit,23.771,29.048,0.317099449,0,0
965,EDEM,logistic,11.377,17.378,0.376598179,0,0
965,LTKR,NULL,NULL,NULL,0.013430478,NULL,NULL
965,MUSC,NULL,NULL,NULL,0,NULL,NULL
965,SKIN,NULL,NULL,NULL,0,NULL,NULL
965,TCHR,logistic,35.097,36.176,0.065275548,0,1
966,ANY24,logistic,58.034,124.133,0.095356551,0,1
966,ANY120,weibull,6.107,167409.313,0.16449005,0,1
966,TOT_MORT,logistic,53.423,122.395,0.123756219,0,1
966,ANY_MORT,NULL,NULL,NULL,0.040733831,NULL,NULL
966,BRN_,NULL,NULL,NULL,0.02635276,NULL,NULL
966,CRAN,NULL,NULL,NULL,0.024837979,NULL,NULL
966,EDEM,NULL,NULL,NULL,0.039960596,NULL,NULL
966,LTKR,NULL,NULL,NULL,0.011806498,NULL,NULL
966,MUSC,NULL,NULL,NULL,0.001801338,NULL,NULL
966,SKIN,NULL,NULL,NULL,0,NULL,NULL
966,TCHR,NULL,NULL,NULL,0.004522729,NULL,NULL
998,ANY24,NULL,NULL,NULL,0.100538972,NULL,NULL
998,ANY120,log_logistic,0.324,2.29,0.902985075,-1,0
998,TOT_MORT,NULL,NULL,NULL,0.182628524,NULL,NULL
998,ANY_MORT,log_logistic,0.058,3.04,0.720356551,-1,0
998,BRN_,log_probit,1.171,1761.926,0.231288677,0,1
998,CRAN,log_probit,0.323,677.701,0.274173109,-1,1
998,EDEM,log_probit,1.47,48.431,0.408345392,0,0
998,LTKR,log_probit,0.008,70.624,0.422580944,-1,1
998,MUSC,NULL,NULL,NULL,0.050702302,NULL,NULL
998,SKIN,NULL,NULL,NULL,0,NULL,NULL
998,TCHR,log_probit,4.884,159.92,0.266559278,0,1
1030,ANY24,logistic,76.645,117.239,0.0261875,1,1
1030,ANY120,NULL,NULL,NULL,0.0555,NULL,NULL
1030,TOT_MORT,NULL,NULL,NULL,0.031,NULL,NULL
1030,ANY_MORT,NULL,NULL,NULL,0.0245,NULL,NULL
1030,BRN_,NULL,NULL,NULL,0.003832661,NULL,NULL
1030,CRAN,NULL,NULL,NULL,0.013058468,NULL,NULL
1030,EDEM,NULL,NULL,NULL,0.013703629,NULL,NULL
1030,LTKR,NULL,NULL,NULL,0.022929435,NULL,NULL
1030,MUSC,NULL,NULL,NULL,0.0031875,NULL,NULL
1030,SKIN,NULL,NULL,NULL,0,NULL,NULL
1030,TCHR,NULL,NULL,NULL,0,NULL,NULL
1031,ANY24,NULL,NULL,NULL,0.0456875,NULL,NULL
1031,ANY120,probit,54.222,137.034,0.0725,1,1
1031,TOT_MORT,NULL,NULL,NULL,0.0411875,NULL,NULL
1031,ANY_MORT,log_logistic,59.449,3140.425,0.0676875,1,1
1031,BRN_,logistic,92.097,137.497,0.014207661,1,1
1031,CRAN,logistic,92.097,137.497,0.014207661,1,1
1031,EDEM,logistic,92.097,137.497,0.014207661,1,1
1031,LTKR,NULL,NULL,NULL,0.026957661,NULL,NULL
1031,MUSC,logistic,92.097,137.497,0.014207661,1,1
1031,SKIN,NULL,NULL,NULL,0.0095625,NULL,NULL
1031,TCHR,NULL,NULL,NULL,0,NULL,NULL
1105,ANY24,NULL,NULL,NULL,0.266763889,NULL,NULL
1105,ANY120,NULL,NULL,NULL,0.312680556,NULL,NULL
1105,TOT_MORT,NULL,NULL,NULL,0.230208333,NULL,NULL
1105,ANY_MORT,logistic,74.195,142.82,0.089277778,0,1
1105,BRN_,NULL,NULL,NULL,0.007431818,NULL,NULL
1105,CRAN,NULL,NULL,NULL,0,NULL,NULL
1105,EDEM,NULL,NULL,NULL,0.016567544,NULL,NULL
1105,LTKR,logistic,95.811,170.604,0.056307338,0,1
1105,MUSC,NULL,NULL,NULL,0,NULL,NULL
1105,SKIN,NULL,NULL,NULL,0,NULL,NULL
1105,TCHR,NULL,NULL,NULL,0.007776646,NULL,NULL
1114,ANY24,log_probit,7.393,20.96,0.616189884,0,0
1114,ANY120,logistic,1.217,2.996,0.95263267,0,0
1114,TOT_MORT,logistic,3.197,5.622,0.903399668,0,0
1114,ANY_MORT,NULL,NULL,NULL,0.049233002,NULL,NULL
1114,BRN_,logistic,2.385,3.255,0.254266521,0,0
1114,CRAN,logistic,2.883,3.766,0.198710966,0,0
1114,EDEM,log_logistic,3.638,3.999,0.282044299,0,0
1114,LTKR,logistic,3.375,4.606,0.10067175,0,1
1114,MUSC,logistic,4.541,4.657,0.016339869,1,1
1114,SKIN,NULL,NULL,NULL,0,NULL,NULL
1114,TCHR,logistic,4.487,4.602,0.032679739,0,1
1119,ANY24,probit,15.681,61.018,0.382207813,0,0
1119,ANY120,log_probit,3.358,21.148,0.542845313,0,0
1119,TOT_MORT,probit,67.112,257.659,0.198126563,1,1
1119,ANY_MORT,log_probit,4.647,31.21,0.402375,0,0
1119,BRN_,NULL,NULL,NULL,1.85E-06,NULL,NULL
1119,CRAN,NULL,NULL,NULL,0.074078775,NULL,NULL
1119,EDEM,logistic,40.833,73.206,0.126196495,0,1
1119,LTKR,NULL,NULL,NULL,0.018001852,NULL,NULL
1119,MUSC,NULL,NULL,NULL,1.85E-06,NULL,NULL
1119,SKIN,NULL,NULL,NULL,0,NULL,NULL
1119,TCHR,NULL,NULL,NULL,0,NULL,NULL
1161,ANY24,logistic,51.711,90.259,0.078565506,0,1
1161,ANY120,logistic,8.457,20.038,0.592972637,0,0
1161,TOT_MORT,weibull,4.256,73.781,0.290526534,0,1
1161,ANY_MORT,log_probit,16.47,66.566,0.302446103,0,0
1161,BRN_,log_probit,21.767,33.989,0.160484368,0,0
1161,CRAN,logistic,25.847,37.851,0.07452,0,1
1161,EDEM,log_logistic,23.273,33.279,0.17440762,0,0
1161,LTKR,NULL,NULL,NULL,0.023072754,NULL,NULL
1161,MUSC,NULL,NULL,NULL,0.000840336,NULL,NULL
1161,SKIN,NULL,NULL,NULL,0,NULL,NULL
1161,TCHR,logistic,34.492,35.24,0.008714597,1,1
1163,ANY24,NULL,NULL,NULL,0.050125,NULL,NULL
1163,ANY120,weibull,2.044,20.689,0.5021875,0,0
1163,TOT_MORT,probit,36.158,106.671,0.1299375,0,1
1163,ANY_MORT,weibull,2.535,35.469,0.37225,0,0
1163,BRN_,weibull,4.37,29.3,0.373906133,0,0
1163,CRAN,weibull,7.162,81.431,0.215491687,0,1
1163,EDEM,weibull,3.363,30.542,0.370239466,0,0
1163,LTKR,log_logistic,5.46,63.721,0.28716832,0,1
1163,MUSC,logistic,88.355,155.818,0.027572117,1,1
1163,SKIN,NULL,NULL,NULL,0,NULL,NULL
1163,TCHR,NULL,NULL,NULL,0.076263908,NULL,NULL
1166,ANY24,NULL,NULL,NULL,0.126674107,NULL,NULL
1166,ANY120,log_logistic,2.04,5.046,0.500837054,0,0
1166,TOT_MORT,NULL,NULL,NULL,0.140904018,NULL,NULL
1166,ANY_MORT,logistic,3.536,6.558,0.359933036,0,0
1166,BRN_,log_logistic,2.953,8.709,0.298883929,0,0
1166,CRAN,weibull,2.161,6.765,0.380414747,0,0
1166,EDEM,log_logistic,2.199,5.605,0.417840342,0,0
1166,LTKR,log_logistic,3.609,11.52,0.224032738,0,1
1166,MUSC,log_logistic,3.205,11.296,0.243005952,0,1
1166,SKIN,NULL,NULL,NULL,0,NULL,NULL
1166,TCHR,NULL,NULL,NULL,0,NULL,NULL
1167,ANY24,NULL,NULL,NULL,0.015639063,NULL,NULL
1167,ANY120,probit,19.617,70.539,0.324515625,0,1
1167,TOT_MORT,NULL,NULL,NULL,0.018903125,NULL,NULL
1167,ANY_MORT,log_probit,4.222,72.972,0.32108125,0,1
1167,BRN_,NULL,NULL,NULL,0.077953259,NULL,NULL
1167,CRAN,log_probit,5.147,96.743,0.278383501,0,1
1167,EDEM,NULL,NULL,NULL,0.077953259,NULL,NULL
1167,LTKR,NULL,NULL,NULL,0.090110517,NULL,NULL
1167,MUSC,NULL,NULL,NULL,0.061983955,NULL,NULL
1167,SKIN,NULL,NULL,NULL,0.015967742,NULL,NULL
1167,TCHR,NULL,NULL,NULL,0.030046909,NULL,NULL
1171,ANY24,NULL,NULL,NULL,0.0229375,NULL,NULL
1171,ANY120,logistic,30.041,59.294,0.112875,0,1
1171,TOT_MORT,logistic,102.747,185.738,0.0274375,1,1
1171,ANY_MORT,logistic,35.251,60.811,0.0854375,0,1
1171,BRN_,logistic,42.239,61.735,0.044606452,0,1
1171,CRAN,logistic,42.239,61.735,0.044606452,0,1
1171,EDEM,logistic,40.598,58.735,0.049406452,0,1
1171,LTKR,logistic,41.028,63.589,0.06483871,0,1
1171,MUSC,NULL,NULL,NULL,0,NULL,NULL
1171,SKIN,NULL,NULL,NULL,0,NULL,NULL
1171,TCHR,NULL,NULL,NULL,0,NULL,NULL
1172,ANY24,NULL,NULL,NULL,0.01571,NULL,NULL
1172,ANY120,NULL,NULL,NULL,0.034828889,NULL,NULL
1172,TOT_MORT,NULL,NULL,NULL,0.00825,NULL,NULL
1172,ANY_MORT,NULL,NULL,NULL,0.026578889,NULL,NULL
1172,BRN_,NULL,NULL,NULL,0.024830635,NULL,NULL
1172,CRAN,NULL,NULL,NULL,0.024830635,NULL,NULL
1172,EDEM,NULL,NULL,NULL,0.024830635,NULL,NULL
1172,LTKR,NULL,NULL,NULL,0.00746,NULL,NULL
1172,MUSC,NULL,NULL,NULL,0.00746,NULL,NULL
1172,SKIN,NULL,NULL,NULL,0,NULL,NULL
1172,TCHR,NULL,NULL,NULL,0.00944,NULL,NULL
1174,ANY24,NULL,NULL,NULL,0.068155686,NULL,NULL
1174,ANY120,NULL,NULL,NULL,0.111164476,NULL,NULL
1174,TOT_MORT,NULL,NULL,NULL,0.082355211,NULL,NULL
1174,ANY_MORT,NULL,NULL,NULL,0.029858706,NULL,NULL
1174,BRN_,logistic,87.688,124.637,0.011679348,1,1
1174,CRAN,NULL,NULL,NULL,0.008275668,NULL,NULL
1174,EDEM,NULL,NULL,NULL,0.024410424,NULL,NULL
1174,LTKR,NULL,NULL,NULL,0,NULL,NULL
1174,MUSC,NULL,NULL,NULL,0,NULL,NULL
1174,SKIN,NULL,NULL,NULL,0,NULL,NULL
1174,TCHR,NULL,NULL,NULL,0.010997797,NULL,NULL
1175,ANY24,NULL,NULL,NULL,0.035923782,NULL,NULL
1175,ANY120,log_probit,30.855,42148.862,0.117536856,0,1
1175,TOT_MORT,log_probit,64.877,262336.948,0.077182866,0,1
1175,ANY_MORT,NULL,NULL,NULL,0.048726191,NULL,NULL
1175,BRN_,NULL,NULL,NULL,0.035172472,NULL,NULL
1175,CRAN,NULL,NULL,NULL,0.03088035,NULL,NULL
1175,EDEM,NULL,NULL,NULL,0.04331672,NULL,NULL
1175,LTKR,NULL,NULL,NULL,0.015142429,NULL,NULL
1175,MUSC,NULL,NULL,NULL,0.005156038,NULL,NULL
1175,SKIN,NULL,NULL,NULL,0,NULL,NULL
1175,TCHR,NULL,NULL,NULL,0.007197777,NULL,NULL
1176,ANY24,NULL,NULL,NULL,0.0353125,NULL,NULL
1176,ANY120,logistic,20.387,45.869,0.2220625,0,0
1176,TOT_MORT,NULL,NULL,NULL,0.032125,NULL,NULL
1176,ANY_MORT,logistic,21.502,45.35,0.201375,0,0
1176,BRN_,probit,23.111,60.598,0.169915971,0,1
1176,CRAN,NULL,NULL,NULL,0.013739224,NULL,NULL
1176,EDEM,probit,21.167,55.049,0.191040971,0,1
1176,LTKR,NULL,NULL,NULL,0.001666667,NULL,NULL
1176,MUSC,NULL,NULL,NULL,0,NULL,NULL
1176,SKIN,NULL,NULL,NULL,0,NULL,NULL
1176,TCHR,logistic,50.522,51.2,0.0045,1,1
1177,ANY24,NULL,NULL,NULL,0.029625,NULL,NULL
1177,ANY120,NULL,NULL,NULL,0.139125,NULL,NULL
1177,TOT_MORT,NULL,NULL,NULL,0.0701875,NULL,NULL
1177,ANY_MORT,NULL,NULL,NULL,0.0689375,NULL,NULL
1177,BRN_,NULL,NULL,NULL,0.059886351,NULL,NULL
1177,CRAN,NULL,NULL,NULL,0.059886351,NULL,NULL
1177,EDEM,NULL,NULL,NULL,0.059886351,NULL,NULL
1177,LTKR,NULL,NULL,NULL,0.073625575,NULL,NULL
1177,MUSC,logistic,60.505,80.89,0.017898851,1,1
1177,SKIN,NULL,NULL,NULL,0,NULL,NULL
1177,TCHR,NULL,NULL,NULL,0.046953017,NULL,NULL
1178,ANY24,NULL,NULL,NULL,0.120625,NULL,NULL
1178,ANY120,NULL,NULL,NULL,0.1359375,NULL,NULL
1178,TOT_MORT,logistic,5.994,10.778,0.0660625,1,1
1178,ANY_MORT,NULL,NULL,NULL,0.0794375,NULL,NULL
1178,BRN_,NULL,NULL,NULL,0.038892214,NULL,NULL
1178,CRAN,NULL,NULL,NULL,0.025512903,NULL,NULL
1178,EDEM,NULL,NULL,NULL,0.038892214,NULL,NULL
1178,LTKR,NULL,NULL,NULL,0.022325403,NULL,NULL
1178,MUSC,NULL,NULL,NULL,0.022325403,NULL,NULL
1178,SKIN,NULL,NULL,NULL,0,NULL,NULL
1178,TCHR,NULL,NULL,NULL,0.022325403,NULL,NULL
1179,ANY24,logistic,19.433,35.086,0.0309375,1,1
1179,ANY120,NULL,NULL,NULL,0.07975,NULL,NULL
1179,TOT_MORT,weibull,748.422,1193750801,0.045,1,1
1179,ANY_MORT,NULL,NULL,NULL,0.0363125,NULL,NULL
1179,BRN_,NULL,NULL,NULL,0.009340323,NULL,NULL
1179,CRAN,NULL,NULL,NULL,0.023469355,NULL,NULL
1179,EDEM,NULL,NULL,NULL,0.035985484,NULL,NULL
1179,LTKR,NULL,NULL,NULL,0,NULL,NULL
1179,MUSC,logistic,6.1,8.145,0.017316129,1,1
1179,SKIN,NULL,NULL,NULL,0,NULL,NULL
1179,TCHR,NULL,NULL,NULL,0.003290323,NULL,NULL
1180,ANY24,NULL,NULL,NULL,0.05675,NULL,NULL
1180,ANY120,log_logistic,5.205,14.483,0.659875,0,0
1180,TOT_MORT,NULL,NULL,NULL,0.097,NULL,NULL
1180,ANY_MORT,log_probit,4.386,17.756,0.5841875,0,0
1180,BRN_,log_logistic,5.233,18.575,0.550759544,0,0
1180,CRAN,probit,68.59,168.101,0.051517549,1,1
1180,EDEM,logistic,29.143,55.438,0.10958436,0,1
1180,LTKR,log_logistic,5.897,25.642,0.435742611,0,0
1180,MUSC,logistic,59.292,105.542,0.043281096,1,1
1180,SKIN,NULL,NULL,NULL,0,NULL,NULL
1180,TCHR,NULL,NULL,NULL,0.032995382,NULL,NULL
1182,ANY24,logistic,50.643,91.537,0.082103575,0,1
1182,ANY120,weibull,0.063,11.004,0.628620226,-1,0
1182,TOT_MORT,log_logistic,45.099,79.286,0.116624598,0,1
1182,ANY_MORT,NULL,NULL,NULL,0.536202718,NULL,NULL
1182,BRN_,logistic,44.172,74.561,0.09445665,0,1
1182,CRAN,logistic,42.719,73.778,0.104061349,0,1
1182,EDEM,weibull,17.665,110.933,0.186105168,0,1
1182,LTKR,NULL,NULL,NULL,0.568931682,NULL,NULL
1182,MUSC,NULL,NULL,NULL,0,NULL,NULL
1182,SKIN,NULL,NULL,NULL,0.285369296,NULL,NULL
1182,TCHR,NULL,NULL,NULL,0.019136585,NULL,NULL
1183,ANY24,logistic,132.423,253.324,0.0453125,1,1
1183,ANY120,NULL,NULL,NULL,0.10979375,NULL,NULL
1183,TOT_MORT,NULL,NULL,NULL,0.095576563,NULL,NULL
1183,ANY_MORT,NULL,NULL,NULL,0.015779688,NULL,NULL
1183,BRN_,NULL,NULL,NULL,0,NULL,NULL
1183,CRAN,logistic,65.885,68.557,0.015517241,1,1
1183,EDEM,logistic,65.885,68.557,0.015517241,1,1
1183,LTKR,NULL,NULL,NULL,0,NULL,NULL
1183,MUSC,NULL,NULL,NULL,0,NULL,NULL
1183,SKIN,NULL,NULL,NULL,0,NULL,NULL
1183,TCHR,NULL,NULL,NULL,0,NULL,NULL
1187,ANY24,NULL,NULL,NULL,0.201592188,NULL,NULL
1187,ANY120,NULL,NULL,NULL,0.250203125,NULL,NULL
1187,TOT_MORT,NULL,NULL,NULL,0.217421875,NULL,NULL
1187,ANY_MORT,NULL,NULL,NULL,0.107485938,NULL,NULL
1187,BRN_,NULL,NULL,NULL,0.020204654,NULL,NULL
1187,CRAN,NULL,NULL,NULL,0.041726393,NULL,NULL
1187,EDEM,NULL,NULL,NULL,0.041726393,NULL,NULL
1187,LTKR,NULL,NULL,NULL,0.039958536,NULL,NULL
1187,MUSC,NULL,NULL,NULL,0.020204654,NULL,NULL
1187,SKIN,NULL,NULL,NULL,0.018436797,NULL,NULL
1187,TCHR,NULL,NULL,NULL,0.018436797,NULL,NULL
1211,ANY24,NULL,NULL,NULL,0.054208126,NULL,NULL
1211,ANY120,logistic,9.979,20.927,0.589966833,0,0
1211,TOT_MORT,log_logistic,34.332,37.32,0.331364013,0,0
1211,ANY_MORT,NULL,NULL,NULL,0.258602819,NULL,NULL
1211,BRN_,log_logistic,21.786,30.584,0.202532057,0,0
1211,CRAN,log_logistic,24.3,31.332,0.184186708,0,0
1211,EDEM,logistic,15.054,24.694,0.228360957,0,0
