Chemical_ID,End_Point,Model,BMD10,BMD50,AUC_Norm,BMD10_Flag,BMD50_Flag
2973,MOV1,log_logistic,30.768,33.686,0.748582679,0,0
2973,AUC1,log_logistic,32.492,35.171,0.597502606,0,0
2989,MOV1,log_probit,0,0.006,0.560115385,-1,-1
2989,AUC1,logistic,2.804,7.77,0.400682692,0,1
3002,MOV1,probit,0.175,0.954,0.65070831,0,0
3002,AUC1,quantal_linear,0.122,0.801,0.437713517,0,0
3004,MOV1,log_probit,0,0.824,0.598818494,-1,0
3004,AUC1,probit,13.252,64.037,0.541664881,0,0
3005,MOV1,log_logistic,0.368,50.986,0.506586961,0,0
3005,AUC1,probit,20.749,71.602,0.324810422,0,0
3009,MOV1,log_probit,0,3.691,0.457224635,-1,0
3009,AUC1,NULL,NULL,NULL,0.318423982,NULL,NULL
3012,MOV1,probit,15.205,73.406,0.494973317,0,1
3012,AUC1,log_probit,0.007,1430.088,0.42844991,0,1
3015,MOV1,log_logistic,0,0.166,0.736903061,-1,-1
3015,AUC1,log_probit,0,0.017,0.577794957,-1,-1
3022,MOV1,weibull,0,0.059,0.892278222,-1,0
3022,AUC1,log_probit,0,1.991,0.634778442,-1,0
3055,MOV1,logistic,77.867,217.195,0.283098318,1,1
3055,AUC1,NULL,NULL,NULL,0.157220324,NULL,NULL
3091,MOV1,log_logistic,0,7.166,0.637542529,-1,0
3091,AUC1,logistic,215.565,600.072,0.318542529,1,1
3102,MOV1,NULL,NULL,NULL,0.345151681,NULL,NULL
3102,AUC1,NULL,NULL,NULL,0.272818004,NULL,NULL
3104,MOV1,gamma,0,0.086,0.599691007,-1,0
3104,AUC1,probit,0.072,0.298,0.546431711,0,0
3114,MOV1,logistic,12.301,34.31,0.471789279,0,0
3114,AUC1,weibull,0.187,187.811,0.399458455,-1,1
3127,MOV1,log_probit,0,0.001,0.687202877,-1,-1
3127,AUC1,NULL,NULL,NULL,0.408353168,NULL,NULL
3138,MOV1,log_logistic,0.007,1.168,0.933629951,-1,0
3138,AUC1,log_logistic,0.146,3.236,0.915188152,-1,0
3139,MOV1,NULL,NULL,NULL,0.14603871,NULL,NULL
3139,AUC1,probit,66.391,250.798,0.186773643,1,1
3140,MOV1,log_logistic,0,0,0.903908148,-1,-1
3140,AUC1,NULL,NULL,NULL,NULL,NULL,NULL
3144,MOV1,log_probit,15.353,21.615,0.363715453,0,0
3144,AUC1,logistic,5.125,12.602,0.414751801,0,0
3147,MOV1,NULL,NULL,NULL,0.366267425,NULL,NULL
3147,AUC1,NULL,NULL,NULL,0.301590853,NULL,NULL
3151,MOV1,log_probit,0,0,0.792504955,-1,-1
3151,AUC1,weibull,0.002,29.04,0.638534514,-1,0
3160,MOV1,probit,372.719,1817.862,0.36571278,1,1
3160,AUC1,NULL,NULL,NULL,0.328188922,NULL,NULL
3168,MOV1,NULL,NULL,NULL,0.2290327,NULL,NULL
3168,AUC1,log_probit,0.001,7792389852,0.137034027,-1,1
3169,MOV1,NULL,NULL,NULL,0.304369048,NULL,NULL
3169,AUC1,probit,57.348,222.454,0.237507425,0,1
3272,MOV1,weibull,0,2.343,0.689780492,-1,0
3272,AUC1,weibull,0,43002307.14,0.542223656,-1,1
3273,MOV1,log_probit,0.15,123.048,0.460799224,-1,1
3273,AUC1,probit,17.403,71.309,0.332350948,0,1
3411,MOV1,weibull,0.311,15.757,0.609652311,-1,0
3411,AUC1,weibull,0.067,10.22,0.644283813,-1,0
3412,MOV1,weibull,0.054,11.367,0.520361908,-1,0
3412,AUC1,logistic,3.336,8.797,0.55578746,0,0
3413,MOV1,log_probit,0,126.499,0.386480856,-1,1
3413,AUC1,probit,4.485,20.598,0.367012012,0,1
3689,MOV1,log_probit,0.175,178.905,0.415349295,-1,1
3689,AUC1,log_probit,0.491,76.088,0.500413899,-1,0
3690,MOV1,log_probit,0.031,123323.072,0.237083384,-1,1
3690,AUC1,NULL,NULL,NULL,0.271897851,NULL,NULL
3757,MOV1,NULL,NULL,NULL,0.085605215,NULL,NULL
3757,AUC1,probit,21.816,63.78,0.115058588,0,1
3758,MOV1,log_probit,0.009,39.004,0.527496661,-1,0
3758,AUC1,log_probit,0.127,19.315,0.609188566,-1,0
3759,MOV1,log_probit,0.004,12.401,0.609398585,-1,0
3759,AUC1,log_logistic,0.071,12.931,0.667241776,-1,0
3760,MOV1,NULL,NULL,NULL,0.437724574,NULL,NULL
3760,AUC1,log_probit,0,0.457,0.56536727,-1,-1
