"chemical.id","bottle.id","conc","plate.id","well","date","endpoint","value"
3756,"C761434","100","20625","A12","20200701","MO24",0
3758,"C355728","0","21407","H01","20201016","MO24",0
3758,"C355728","0","21407","H02","20201016","MO24",0
3758,"C355728","0","21407","H03","20201016","MO24",0
3758,"C355728","0","21407","H04","20201016","MO24",0
3758,"C355728","0","21407","H05","20201016","MO24",0
3758,"C355728","0","21407","H06","20201016","MO24",0
3758,"C355728","0","21407","H07","20201016","MO24",1
3758,"C355728","0","21407","H08","20201016","MO24",0
3758,"C355728","0","21407","H09","20201016","MO24",0
3758,"C355728","0","21407","H10","20201016","MO24",0
3758,"C355728","0","21407","H11","20201016","MO24",0
3758,"C355728","0","21407","H12","20201016","MO24",0
3758,"C355728","0","21408","H01","20201016","MO24",0
3758,"C355728","0","21408","H02","20201016","MO24",0
3758,"C355728","0","21408","H03","20201016","MO24",0
3758,"C355728","0","21408","H04","20201016","MO24",0
3758,"C355728","0","21408","H05","20201016","MO24",0
3758,"C355728","0","21408","H06","20201016","MO24",0
3758,"C355728","0","21408","H07","20201016","MO24",0
3758,"C355728","0","21408","H08","20201016","MO24",0
3758,"C355728","0","21408","H09","20201016","MO24",0
3758,"C355728","0","21408","H10","20201016","MO24",0
3758,"C355728","0","21408","H11","20201016","MO24",0
3758,"C355728","0","21408","H12","20201016","MO24",0
3758,"C355728","0","21418","H01","20201016","MO24",0
3758,"C355728","0","21418","H02","20201016","MO24",0
3758,"C355728","0","21418","H03","20201016","MO24",0
3758,"C355728","0","21418","H04","20201016","MO24",0
3758,"C355728","0","21418","H05","20201016","MO24",0
3758,"C355728","0","21418","H06","20201016","MO24",0
3758,"C355728","0","21418","H07","20201016","MO24",0
3758,"C355728","0","21418","H08","20201016","MO24",0
3758,"C355728","0","21418","H09","20201016","MO24",0
3758,"C355728","0","21418","H10","20201016","MO24",0
3758,"C355728","0","21418","H11","20201016","MO24",0
3758,"C355728","0","21418","H12","20201016","MO24",0
3758,"C355728","2.5","21407","G01","20201016","MO24",0
3758,"C355728","2.5","21407","G02","20201016","MO24",0
3758,"C355728","2.5","21407","G03","20201016","MO24",0
3758,"C355728","2.5","21407","G04","20201016","MO24",0
3758,"C355728","2.5","21407","G05","20201016","MO24",0
3758,"C355728","2.5","21407","G06","20201016","MO24",0
3758,"C355728","2.5","21407","G07","20201016","MO24",1
3758,"C355728","2.5","21407","G08","20201016","MO24",1
3758,"C355728","2.5","21407","G09","20201016","MO24",0
3758,"C355728","2.5","21407","G10","20201016","MO24",0
3758,"C355728","2.5","21407","G11","20201016","MO24",0
3758,"C355728","2.5","21407","G12","20201016","MO24",0
3758,"C355728","2.5","21408","G01","20201016","MO24",0
3758,"C355728","2.5","21408","G02","20201016","MO24",0
3758,"C355728","2.5","21408","G03","20201016","MO24",0
3758,"C355728","2.5","21408","G04","20201016","MO24",0
3758,"C355728","2.5","21408","G05","20201016","MO24",0
3758,"C355728","2.5","21408","G06","20201016","MO24",0
3758,"C355728","2.5","21408","G07","20201016","MO24",0
3758,"C355728","2.5","21408","G08","20201016","MO24",1
3758,"C355728","2.5","21408","G09","20201016","MO24",0
3758,"C355728","2.5","21408","G10","20201016","MO24",0
3758,"C355728","2.5","21408","G11","20201016","MO24",0
3758,"C355728","2.5","21408","G12","20201016","MO24",0
3758,"C355728","2.5","21418","G01","20201016","MO24",0
3758,"C355728","2.5","21418","G02","20201016","MO24",0
3758,"C355728","2.5","21418","G03","20201016","MO24",0
3758,"C355728","2.5","21418","G04","20201016","MO24",0
3758,"C355728","2.5","21418","G05","20201016","MO24",0
3758,"C355728","2.5","21418","G06","20201016","MO24",0
3758,"C355728","2.5","21418","G07","20201016","MO24",0
3758,"C355728","2.5","21418","G08","20201016","MO24",1
3758,"C355728","2.5","21418","G09","20201016","MO24",0
3758,"C355728","2.5","21418","G10","20201016","MO24",0
3758,"C355728","2.5","21418","G11","20201016","MO24",0
3758,"C355728","2.5","21418","G12","20201016","MO24",0
3758,"C355728","4.5","21407","F01","20201016","MO24",0
3758,"C355728","4.5","21407","F02","20201016","MO24",0
3758,"C355728","4.5","21407","F03","20201016","MO24",0
3758,"C355728","4.5","21407","F04","20201016","MO24",0
3758,"C355728","4.5","21407","F05","20201016","MO24",0
3758,"C355728","4.5","21407","F06","20201016","MO24",0
3758,"C355728","4.5","21407","F07","20201016","MO24",1
3758,"C355728","4.5","21407","F08","20201016","MO24",0
3758,"C355728","4.5","21407","F09","20201016","MO24",0
3758,"C355728","4.5","21407","F10","20201016","MO24",0
3758,"C355728","4.5","21407","F11","20201016","MO24",0
3758,"C355728","4.5","21407","F12","20201016","MO24",1
3758,"C355728","4.5","21408","F01","20201016","MO24",0
3758,"C355728","4.5","21408","F02","20201016","MO24",0
3758,"C355728","4.5","21408","F03","20201016","MO24",0
3758,"C355728","4.5","21408","F04","20201016","MO24",0
3758,"C355728","4.5","21408","F05","20201016","MO24",0
3758,"C355728","4.5","21408","F06","20201016","MO24",0
3758,"C355728","4.5","21408","F07","20201016","MO24",0
3758,"C355728","4.5","21408","F08","20201016","MO24",0
3758,"C355728","4.5","21408","F09","20201016","MO24",0
3758,"C355728","4.5","21408","F10","20201016","MO24",0
3758,"C355728","4.5","21408","F11","20201016","MO24",0
3758,"C355728","4.5","21408","F12","20201016","MO24",0
3758,"C355728","4.5","21418","F01","20201016","MO24",0
3758,"C355728","4.5","21418","F02","20201016","MO24",0
3758,"C355728","4.5","21418","F03","20201016","MO24",0
3758,"C355728","4.5","21418","F04","20201016","MO24",1
3758,"C355728","4.5","21418","F05","20201016","MO24",0
3758,"C355728","4.5","21418","F06","20201016","MO24",0
3758,"C355728","4.5","21418","F07","20201016","MO24",0
3758,"C355728","4.5","21418","F08","20201016","MO24",0
3758,"C355728","4.5","21418","F09","20201016","MO24",0
3758,"C355728","4.5","21418","F10","20201016","MO24",0
3758,"C355728","4.5","21418","F11","20201016","MO24",0
3758,"C355728","4.5","21418","F12","20201016","MO24",0
3758,"C355728","8","21407","E01","20201016","MO24",0
3758,"C355728","8","21407","E02","20201016","MO24",0
3758,"C355728","8","21407","E03","20201016","MO24",0
3758,"C355728","8","21407","E04","20201016","MO24",0
3758,"C355728","8","21407","E05","20201016","MO24",0
3758,"C355728","8","21407","E06","20201016","MO24",0
3758,"C355728","8","21407","E07","20201016","MO24",0
3758,"C355728","8","21407","E08","20201016","MO24",0
3758,"C355728","8","21407","E09","20201016","MO24",0
3758,"C355728","8","21407","E10","20201016","MO24",0
3758,"C355728","8","21407","E11","20201016","MO24",0
3758,"C355728","8","21407","E12","20201016","MO24",0
3758,"C355728","8","21408","E01","20201016","MO24",0
3758,"C355728","8","21408","E02","20201016","MO24",0
3758,"C355728","8","21408","E03","20201016","MO24",0
3758,"C355728","8","21408","E04","20201016","MO24",0
3758,"C355728","8","21408","E05","20201016","MO24",0
3758,"C355728","8","21408","E06","20201016","MO24",0
3758,"C355728","8","21408","E07","20201016","MO24",0
3758,"C355728","8","21408","E08","20201016","MO24",0
3758,"C355728","8","21408","E09","20201016","MO24",0
3758,"C355728","8","21408","E10","20201016","MO24",0
3758,"C355728","8","21408","E11","20201016","MO24",0
3758,"C355728","8","21408","E12","20201016","MO24",0
3758,"C355728","8","21418","E01","20201016","MO24",0
3758,"C355728","8","21418","E02","20201016","MO24",0
3758,"C355728","8","21418","E03","20201016","MO24",0
3758,"C355728","8","21418","E04","20201016","MO24",0
3758,"C355728","8","21418","E05","20201016","MO24",0
3758,"C355728","8","21418","E06","20201016","MO24",0
3758,"C355728","8","21418","E07","20201016","MO24",0
3758,"C355728","8","21418","E08","20201016","MO24",0
3758,"C355728","8","21418","E09","20201016","MO24",0
3758,"C355728","8","21418","E10","20201016","MO24",0
3758,"C355728","8","21418","E11","20201016","MO24",0
3758,"C355728","8","21418","E12","20201016","MO24",0
3758,"C355728","14.2","21407","D01","20201016","MO24",1
3758,"C355728","14.2","21407","D02","20201016","MO24",0
3758,"C355728","14.2","21407","D03","20201016","MO24",0
3758,"C355728","14.2","21407","D04","20201016","MO24",0
3758,"C355728","14.2","21407","D05","20201016","MO24",0
3758,"C355728","14.2","21407","D06","20201016","MO24",0
3758,"C355728","14.2","21407","D07","20201016","MO24",0
3758,"C355728","14.2","21407","D08","20201016","MO24",0
3758,"C355728","14.2","21407","D09","20201016","MO24",0
3758,"C355728","14.2","21407","D10","20201016","MO24",0
3758,"C355728","14.2","21407","D11","20201016","MO24",0
3758,"C355728","14.2","21407","D12","20201016","MO24",0
3758,"C355728","14.2","21408","D01","20201016","MO24",0
3758,"C355728","14.2","21408","D02","20201016","MO24",0
3758,"C355728","14.2","21408","D03","20201016","MO24",0
3758,"C355728","14.2","21408","D04","20201016","MO24",0
3758,"C355728","14.2","21408","D05","20201016","MO24",0
3758,"C355728","14.2","21408","D06","20201016","MO24",0
3758,"C355728","14.2","21408","D07","20201016","MO24",0
3758,"C355728","14.2","21408","D08","20201016","MO24",0
3758,"C355728","14.2","21408","D09","20201016","MO24",0
3758,"C355728","14.2","21408","D10","20201016","MO24",0
3758,"C355728","14.2","21408","D11","20201016","MO24",0
3758,"C355728","14.2","21408","D12","20201016","MO24",0
3758,"C355728","14.2","21418","D01","20201016","MO24",0
3758,"C355728","14.2","21418","D02","20201016","MO24",0
3758,"C355728","14.2","21418","D03","20201016","MO24",0
3758,"C355728","14.2","21418","D04","20201016","MO24",0
3758,"C355728","14.2","21418","D05","20201016","MO24",0
3758,"C355728","14.2","21418","D06","20201016","MO24",0
3758,"C355728","14.2","21418","D07","20201016","MO24",0
3758,"C355728","14.2","21418","D08","20201016","MO24",0
3758,"C355728","14.2","21418","D09","20201016","MO24",0
3758,"C355728","14.2","21418","D10","20201016","MO24",0
3758,"C355728","14.2","21418","D11","20201016","MO24",0
3758,"C355728","14.2","21418","D12","20201016","MO24",0
3758,"C355728","25.2","21407","C01","20201016","MO24",1
3758,"C355728","25.2","21407","C02","20201016","MO24",0
3758,"C355728","25.2","21407","C03","20201016","MO24",0
3758,"C355728","25.2","21407","C04","20201016","MO24",0
3758,"C355728","25.2","21407","C05","20201016","MO24",0
3758,"C355728","25.2","21407","C06","20201016","MO24",0
3758,"C355728","25.2","21407","C07","20201016","MO24",0
3758,"C355728","25.2","21407","C08","20201016","MO24",0
3758,"C355728","25.2","21407","C09","20201016","MO24",0
3758,"C355728","25.2","21407","C10","20201016","MO24",0
3758,"C355728","25.2","21407","C11","20201016","MO24",0
3758,"C355728","25.2","21407","C12","20201016","MO24",0
3758,"C355728","25.2","21408","C01","20201016","MO24",0
3758,"C355728","25.2","21408","C02","20201016","MO24",1
3758,"C355728","25.2","21408","C03","20201016","MO24",0
3758,"C355728","25.2","21408","C04","20201016","MO24",0
3758,"C355728","25.2","21408","C05","20201016","MO24",0
3758,"C355728","25.2","21408","C06","20201016","MO24",0
3758,"C355728","25.2","21408","C07","20201016","MO24",0
3758,"C355728","25.2","21408","C08","20201016","MO24",0
3758,"C355728","25.2","21408","C09","20201016","MO24",0
3758,"C355728","25.2","21408","C10","20201016","MO24",0
3758,"C355728","25.2","21408","C11","20201016","MO24",0
3758,"C355728","25.2","21408","C12","20201016","MO24",0
3758,"C355728","25.2","21418","C01","20201016","MO24",0
3758,"C355728","25.2","21418","C02","20201016","MO24",0
3758,"C355728","25.2","21418","C03","20201016","MO24",0
3758,"C355728","25.2","21418","C04","20201016","MO24",0
3758,"C355728","25.2","21418","C05","20201016","MO24",0
3758,"C355728","25.2","21418","C06","20201016","MO24",0
3758,"C355728","25.2","21418","C07","20201016","MO24",0
3758,"C355728","25.2","21418","C08","20201016","MO24",0
3758,"C355728","25.2","21418","C09","20201016","MO24",0
3758,"C355728","25.2","21418","C10","20201016","MO24",0
3758,"C355728","25.2","21418","C11","20201016","MO24",0
3758,"C355728","25.2","21418","C12","20201016","MO24",0
3758,"C355728","44.8","21407","B01","20201016","MO24",0
3758,"C355728","44.8","21407","B02","20201016","MO24",0
3758,"C355728","44.8","21407","B03","20201016","MO24",1
3758,"C355728","44.8","21407","B04","20201016","MO24",1
3758,"C355728","44.8","21407","B05","20201016","MO24",0
3758,"C355728","44.8","21407","B06","20201016","MO24",0
